Name,Wikipedia_Link,wikidata_qid,wikidata_url,wikidata_gender,wikidata_occupation,wikidata_country_of_citizenship,wikidata_place_of_birth,wikidata_date_of_birth
Shiva Nazar Ahari,https://en.wikipedia.org/wiki/Shiva_Nazar_Ahari,Q460226,https://www.wikidata.org/wiki/Q460226,female,blogger; human rights defender; journalist,Iran,Tehran,1984-06-10T00:00:00Z
Raheleh Ahmadi,https://en.wikipedia.org/wiki/Raheleh_Ahmadi,Q114414695,https://www.wikidata.org/wiki/Q114414695,female,,,,
Shadi Amin,https://en.wikipedia.org/wiki/Shadi_Amin,Q15410595,https://www.wikidata.org/wiki/Q15410595,female,human rights defender; journalist,Iran,Iran,1964-01-01T00:00:00Z
Shamseddin Amir-Alai,https://en.wikipedia.org/wiki/Shamseddin_Amir-Alai,Q5951080,https://www.wikidata.org/wiki/Q5951080,male,diplomat; politician,Iran,,1900-01-01T00:00:00Z
Emadeddin Baghi,https://en.wikipedia.org/wiki/Emadeddin_Baghi,Q5368789,https://www.wikidata.org/wiki/Q5368789,male,journalist; politician; writer,Iran,Shahreza,1962-04-25T00:00:00Z
Maziar Bahari,https://en.wikipedia.org/wiki/Maziar_Bahari,Q1334414,https://www.wikidata.org/wiki/Q1334414,male,film director; human rights defender; journalist,Canada,Tehran,1967-05-25T00:00:00Z
Pantea Beigi,https://en.wikipedia.org/wiki/Pantea_Beigi,Q7131670,https://www.wikidata.org/wiki/Q7131670,female,human rights defender,Iran,,
Habib Chaab,https://en.wikipedia.org/wiki/Habib_Chaab,Q104417520,https://www.wikidata.org/wiki/Q104417520,male,banker; civil servant,Iran; Sweden,Eyleh-ye Yek,1973-07-01T00:00:00Z
Mohammad Davari,https://en.wikipedia.org/wiki/Mohammad_Davari,Q5954067,https://www.wikidata.org/wiki/Q5954067,male,essayist; human rights defender; journalist,Iran,Bojnord,1974-01-01T00:00:00Z
Mahdi Falahati,https://en.wikipedia.org/wiki/Mahdi_Falahati,Q31067595,https://www.wikidata.org/wiki/Q31067595,male,poet; translator,,Iran,1958-01-01T00:00:00Z
Siamak Ghaderi,https://en.wikipedia.org/wiki/Siamak_Ghaderi,Q5709257,https://www.wikidata.org/wiki/Q5709257,male,human rights defender; journalist,Iran,Iran,1967-01-01T00:00:00Z
Abdul Rahman Ghassemlou,https://en.wikipedia.org/wiki/Abdul_Rahman_Ghassemlou,Q317403,https://www.wikidata.org/wiki/Q317403,male,academic; politician,Iran,Urmia,1930-12-22T00:00:00Z
Efat Ghazi,https://en.wikipedia.org/wiki/Efat_Ghazi,Q4949978,https://www.wikidata.org/wiki/Q4949978,female,politician,Iran,,1935-11-02T00:00:00Z
Kouhyar Goudarzi,https://en.wikipedia.org/wiki/Kouhyar_Goudarzi,Q6434510,https://www.wikidata.org/wiki/Q6434510,male,blogger; human rights defender; journalist,Iran,Isfahan,1986-05-05T00:00:00Z
Faezeh Hashemi Rafsanjani,https://en.wikipedia.org/wiki/Faezeh_Hashemi_Rafsanjani,Q433500,https://www.wikidata.org/wiki/Q433500,female,activist,Iran,Tehran,1962-01-07T00:00:00Z
Kamran Hedayati,https://en.wikipedia.org/wiki/Kamran_Hedayati,Q16013642,https://www.wikidata.org/wiki/Q16013642,male,,Iran,,1949-04-01T00:00:00Z
Mansoor Hekmat,https://en.wikipedia.org/wiki/Mansoor_Hekmat,Q713790,https://www.wikidata.org/wiki/Q713790,male,philosopher; politician,Iran,Tehran,1951-06-04T00:00:00Z
Mohammad Hosseini (broadcaster),https://en.wikipedia.org/wiki/Mohammad_Hosseini_%28broadcaster%29,,,,,,,
Behrouz Javid-Tehrani,https://en.wikipedia.org/wiki/Behrouz_Javid-Tehrani,Q4881000,https://www.wikidata.org/wiki/Q4881000,male,human rights defender,Iran,Iran,1978-12-26T00:00:00Z
Mehrangiz Kar,https://en.wikipedia.org/wiki/Mehrangiz_Kar,Q6809813,https://www.wikidata.org/wiki/Q6809813,female,human rights defender; journalist; lawyer,Iran,Ahvaz,1944-01-01T00:00:00Z
Ali Khamenei,https://en.wikipedia.org/wiki/Ali_Khamenei,Q57336,https://www.wikidata.org/wiki/Q57336,male,Islamic jurist; poet; politician; translator; writer,Iran; Pahlavi Iran,Mashhad,1939-04-19T00:00:00Z
Mehraveh Khandan,https://en.wikipedia.org/wiki/Mehraveh_Khandan,Q134985106,https://www.wikidata.org/wiki/Q134985106,female,human rights defender,,,2000-01-01T00:00:00Z
Hussein Khomeini,https://en.wikipedia.org/wiki/Hussein_Khomeini,Q5949822,https://www.wikidata.org/wiki/Q5949822,male,cleric,Iran,Tehran,1959-01-01T00:00:00Z
Ruhollah Khomeini,https://en.wikipedia.org/wiki/Ruhollah_Khomeini,Q38823,https://www.wikidata.org/wiki/Q38823,male,akhoond; mystic; poet; politician; religious leader; theologian,Iran,Khomein,1902-09-24T00:00:00Z
Noushin Ahmadi Khorasani,https://en.wikipedia.org/wiki/Noushin_Ahmadi_Khorasani,Q7063937,https://www.wikidata.org/wiki/Q7063937,female,essayist; journalist; sociologist; translator,Iran,Tehran,1969-01-01T00:00:00Z
Jahangir Mahmoudi,https://en.wikipedia.org/wiki/Jahangir_Mahmoudi,Q6123163,https://www.wikidata.org/wiki/Q6123163,male,human rights defender; politician,Iran,,
Khosrow Mansourian,https://en.wikipedia.org/wiki/Khosrow_Mansourian,Q20987901,https://www.wikidata.org/wiki/Q20987901,male,human rights defender; social worker,,Tehran,1941-01-01T00:00:00Z
Mohammad Masud,https://en.wikipedia.org/wiki/Mohammad_Masud,Q111942449,https://www.wikidata.org/wiki/Q111942449,male,journalist; writer,,,1905-01-01T00:00:00Z
Karim Mohammedzadeh,https://en.wikipedia.org/wiki/Karim_Mohammedzadeh,Q5990639,https://www.wikidata.org/wiki/Q5990639,male,,,,1963-07-01T00:00:00Z
Abdulla Mohtadi,https://en.wikipedia.org/wiki/Abdulla_Mohtadi,Q6406486,https://www.wikidata.org/wiki/Q6406486,male,politician,Iran,Bukan,1949-01-01T00:00:00Z
Mohammad Mostafaei,https://en.wikipedia.org/wiki/Mohammad_Mostafaei,Q5958879,https://www.wikidata.org/wiki/Q5958879,male,human rights defender; lawyer,Iran,Tehran,1971-01-01T00:00:00Z
Afshin Naghouni,https://en.wikipedia.org/wiki/Afshin_Naghouni,Q19870604,https://www.wikidata.org/wiki/Q19870604,male,painter,Iran,Ahvaz,1969-08-25T00:00:00Z
Maryam Namazie,https://en.wikipedia.org/wiki/Maryam_Namazie,Q464924,https://www.wikidata.org/wiki/Q464924,female,human rights defender; politician; women's rights activist; writer,Iran,Tehran,1966-01-01T00:00:00Z
Vahid Sayadi Nasiri,https://en.wikipedia.org/wiki/Vahid_Sayadi_Nasiri,Q59767873,https://www.wikidata.org/wiki/Q59767873,male,human rights defender,Iran,Tehran,1980-08-27T00:00:00Z
Armin Navabi,https://en.wikipedia.org/wiki/Armin_Navabi,Q43867020,https://www.wikidata.org/wiki/Q43867020,male,author; podcaster; vlogger; women's rights activist,Canada; Iran,Tehran,1983-12-25T00:00:00Z
Shirin Neshat,https://en.wikipedia.org/wiki/Shirin_Neshat,Q262413,https://www.wikidata.org/wiki/Q262413,female,documentarian; film director; filmmaker; opera director; painter; photographer; screenwriter; video artist; video installation artist; visual artist,Iran; United States,Qazvin,1957-03-26T00:00:00Z
Arsham Parsi,https://en.wikipedia.org/wiki/Arsham_Parsi,Q704867,https://www.wikidata.org/wiki/Q704867,male,human rights defender,Canada; Iran,Shiraz,1980-09-20T00:00:00Z
Siamak Pourzand,https://en.wikipedia.org/wiki/Siamak_Pourzand,Q7506732,https://www.wikidata.org/wiki/Q7506732,male,journalist,Iran,Tehran,1931-09-01T00:00:00Z
Sajjad Sadeghi,https://en.wikipedia.org/wiki/Sajjad_Sadeghi,Q134571215,https://www.wikidata.org/wiki/Q134571215,male,human rights defender; political scientist; writer,,,1983-07-19T00:00:00Z
Mohammad Seifzadeh,https://en.wikipedia.org/wiki/Mohammad_Seifzadeh,Q6892426,https://www.wikidata.org/wiki/Q6892426,male,human rights defender; judge,Iran,Qom,1948-01-01T00:00:00Z
Razieh Gholami-Shabani,https://en.wikipedia.org/wiki/Razieh_Gholami-Shabani,Q7299570,https://www.wikidata.org/wiki/Q7299570,female,politician,Iran,Tabriz,1925-05-30T00:00:00Z
Mohammad Kazem Shariatmadari,https://en.wikipedia.org/wiki/Mohammad_Kazem_Shariatmadari,Q775760,https://www.wikidata.org/wiki/Q775760,male,Islamic jurist,Iran; Pahlavi Iran; Qajar Iran,Tabriz,1906-01-06T00:00:00Z
Shahrokh Zamani,https://en.wikipedia.org/wiki/Shahrokh_Zamani,Q24900653,https://www.wikidata.org/wiki/Q24900653,male,human rights defender,,,1963-01-01T00:00:00Z
Banafsheh Zand-Bonazzi,https://en.wikipedia.org/wiki/Banafsheh_Zand-Bonazzi,Q4853772,https://www.wikidata.org/wiki/Q4853772,female,human rights defender; writer,Iran,Tehran,1961-01-01T00:00:00Z
Mohammad Darvish,https://en.wikipedia.org/wiki/Mohammad_Darvish,Q28712830,https://www.wikidata.org/wiki/Q28712830,male,environmentalist,,Tehran,1966-01-01T00:00:00Z
Iman Ebrahimi,https://en.wikipedia.org/wiki/Iman_Ebrahimi,Q134708291,https://www.wikidata.org/wiki/Q134708291,male,environmentalist,Iran,,
Masoumeh Ebtekar,https://en.wikipedia.org/wiki/Masoumeh_Ebtekar,Q738196,https://www.wikidata.org/wiki/Q738196,female,blogger; environmentalist; immunologist; journalist; politician; translator; writer,Iran,Tehran,1960-09-21T00:00:00Z
Mohammad Fazeli,https://en.wikipedia.org/wiki/Mohammad_Fazeli,Q23893971,https://www.wikidata.org/wiki/Q23893971,male,sociologist,Iran,Arak,1974-01-01T00:00:00Z
Eskandar Firouz,https://en.wikipedia.org/wiki/Eskandar_Firouz,Q5947674,https://www.wikidata.org/wiki/Q5947674,male,botanist; naturalist,Iran,Shiraz,1926-08-07T00:00:00Z
Farshid Hakki,https://en.wikipedia.org/wiki/Farshid_Hakki,Q57900736,https://www.wikidata.org/wiki/Q57900736,male,economist,Iran,Arak,1953-01-01T00:00:00Z
Mohammad Ali Inanloo,https://en.wikipedia.org/wiki/Mohammad_Ali_Inanloo,Q16053359,https://www.wikidata.org/wiki/Q16053359,male,actor; television presenter,Iran,Qazvin,1947-03-23T00:00:00Z
Victoria Jamali,https://en.wikipedia.org/wiki/Victoria_Jamali,Q104156907,https://www.wikidata.org/wiki/Q104156907,female,activist; lawyer,Iran,,
Kaveh Madani,https://en.wikipedia.org/wiki/Kaveh_Madani,Q28836926,https://www.wikidata.org/wiki/Q28836926,male,engineer; environmental scientist; environmentalist,Iran,Tehran,1981-01-01T00:00:00Z
Mahlagha Mallah,https://en.wikipedia.org/wiki/Mahlagha_Mallah,Q5948778,https://www.wikidata.org/wiki/Q5948778,female,environmentalist; librarian,Iran,Iran,1917-01-01T00:00:00Z
Women's Society Against Environmental Pollution,https://en.wikipedia.org/wiki/Women%27s_Society_Against_Environmental_Pollution,,,,,,,
Ali Yachkaschi,https://en.wikipedia.org/wiki/Ali_Yachkaschi,Q6561653,https://www.wikidata.org/wiki/Q6561653,male,scientist; writer,Iran,Behshahr,1939-04-30T00:00:00Z
Mastoureh Afshar,https://en.wikipedia.org/wiki/Mastoureh_Afshar,Q6401422,https://www.wikidata.org/wiki/Q6401422,female,journalist,Iran,Urmia,1898-01-01T00:00:00Z
Taraneh Alidoosti,https://en.wikipedia.org/wiki/Taraneh_Alidoosti,Q275637,https://www.wikidata.org/wiki/Q275637,female,actor; film actor; translator,Iran,Tehran,1984-01-12T00:00:00Z
Shahnaz Azad,https://en.wikipedia.org/wiki/Shahnaz_Azad,Q5878160,https://www.wikidata.org/wiki/Q5878160,female,journalist,Iran,Tabriz,1901-01-01T00:00:00Z
Talat Basari,https://en.wikipedia.org/wiki/Talat_Basari,Q16052700,https://www.wikidata.org/wiki/Q16052700,female,poet; writer,Pahlavi dynasty; Qajar Iran; United States,Babol,1923-01-01T00:00:00Z
Golbarg Bashi,https://en.wikipedia.org/wiki/Golbarg_Bashi,Q16152158,https://www.wikidata.org/wiki/Q16152158,female,peace activist; writer,Iran,Ahvaz,2000-01-01T00:00:00Z
Mariam Behnam,https://en.wikipedia.org/wiki/Mariam_Behnam,Q5955405,https://www.wikidata.org/wiki/Q5955405,female,activist; writer,Iran,Bandar Lengeh,1921-02-25T00:00:00Z
Homa Darabi,https://en.wikipedia.org/wiki/Homa_Darabi,Q165488,https://www.wikidata.org/wiki/Q165488,female,psychiatrist; university teacher; women's rights activist,Iran,Tehran,1940-01-01T00:00:00Z
Ashraf Dehghani,https://en.wikipedia.org/wiki/Ashraf_Dehghani,Q463551,https://www.wikidata.org/wiki/Q463551,female,partisan; politician; rebel,Iran,Iran,1948-01-01T00:00:00Z
Mohtaram Eskandari,https://en.wikipedia.org/wiki/Mohtaram_Eskandari,Q6894509,https://www.wikidata.org/wiki/Q6894509,female,journalist; writer,Iran,Tehran,1895-01-01T00:00:00Z
Shabnam Farshadjoo,https://en.wikipedia.org/wiki/Shabnam_Farshadjoo,Q16047444,https://www.wikidata.org/wiki/Q16047444,female,actor,Iran,Tehran,1978-01-01T00:00:00Z
Jason Jorjani,https://en.wikipedia.org/wiki/Jason_Jorjani,Q42212015,https://www.wikidata.org/wiki/Q42212015,male,academic; non-fiction writer; opinion journalist; philosopher; university teacher,United States,Manhattan,1981-02-21T00:00:00Z
Sems Kesmai,https://en.wikipedia.org/wiki/Sems_Kesmai,Q12849759,https://www.wikidata.org/wiki/Q12849759,female,poet; writer,Iran,Yazd,1883-01-01T00:00:00Z
Azadeh Kian,https://en.wikipedia.org/wiki/Azadeh_Kian,Q28976192,https://www.wikidata.org/wiki/Q28976192,female,sociologist; university teacher,Iran,,1958-01-01T00:00:00Z
Farideh Mashini,https://en.wikipedia.org/wiki/Farideh_Mashini,Q5435290,https://www.wikidata.org/wiki/Q5435290,female,politician,Iran,,1960-01-01T00:00:00Z
Valentine Moghadam,https://en.wikipedia.org/wiki/Valentine_Moghadam,Q275631,https://www.wikidata.org/wiki/Q275631,female,historian; professor; sociologist; university teacher,Iran,Tehran,1952-01-01T00:00:00Z
Shahindokht Molaverdi,https://en.wikipedia.org/wiki/Shahindokht_Molaverdi,Q15062987,https://www.wikidata.org/wiki/Q15062987,female,lawyer; politician; writer,Iran,Khoy,1965-10-23T00:00:00Z
Mina Sadati,https://en.wikipedia.org/wiki/Mina_Sadati,Q5730765,https://www.wikidata.org/wiki/Q5730765,female,actor; film actor,Iran,Tehran,1981-01-01T00:00:00Z
Zahra Saei,https://en.wikipedia.org/wiki/Zahra_Saei,Q23006343,https://www.wikidata.org/wiki/Q23006343,female,politician,Iran,Tabriz,1980-01-01T00:00:00Z
Eliz Sanasarian,https://en.wikipedia.org/wiki/Eliz_Sanasarian,Q5362073,https://www.wikidata.org/wiki/Q5362073,female,political scientist,United States,Iran,1950-01-01T00:00:00Z
Mardjan Seighali,https://en.wikipedia.org/wiki/Mardjan_Seighali,Q102181876,https://www.wikidata.org/wiki/Q102181876,female,chief officer; human rights defender; non-executive director,Iran; Kingdom of the Netherlands,Rasht,1964-01-01T00:00:00Z
Zandokht Shirazi,https://en.wikipedia.org/wiki/Zandokht_Shirazi,Q2587495,https://www.wikidata.org/wiki/Q2587495,female,journalist; poet; teacher; writer,Iran,Shiraz,1909-01-01T00:00:00Z
Tadj al-Saltaneh,https://en.wikipedia.org/wiki/Tadj_al-Saltaneh,Q469329,https://www.wikidata.org/wiki/Q469329,female,writer,Iran,Tehran,1883-02-14T00:00:00Z
Khadijeh Afzal Vaziri,https://en.wikipedia.org/wiki/Khadijeh_Afzal_Vaziri,Q5939233,https://www.wikidata.org/wiki/Q5939233,female,journalist,Iran,Tehran,1889-01-01T00:00:00Z
Yassi Ashki,https://en.wikipedia.org/wiki/Yassi_Ashki,Q54487040,https://www.wikidata.org/wiki/Q54487040,female,educator; entrepreneur,Iran,,
Saba Kord Afshari,https://en.wikipedia.org/wiki/Saba_Kord_Afshari,Q71330636,https://www.wikidata.org/wiki/Q71330636,female,women's rights activist,Iran,,1998-01-01T00:00:00Z
Khosrow Alikordi,https://en.wikipedia.org/wiki/Khosrow_Alikordi,Q137324672,https://www.wikidata.org/wiki/Q137324672,male,human rights defender; lawyer,,,1979-11-26T00:00:00Z
Nahid Angha,https://en.wikipedia.org/wiki/Nahid_Angha,Q6959255,https://www.wikidata.org/wiki/Q6959255,female,writer,,,
Elham Malekpoor Arashlu,https://en.wikipedia.org/wiki/Elham_Malekpoor_Arashlu,Q56356036,https://www.wikidata.org/wiki/Q56356036,female,LGBTQ rights activist; human rights defender; journalist; poet,Iran,Iran,1983-07-01T00:00:00Z
Majid Assadi,https://en.wikipedia.org/wiki/Majid_Assadi,Q64224759,https://www.wikidata.org/wiki/Q64224759,male,human rights defender,Iran,,
Mansoureh Behkish,https://en.wikipedia.org/wiki/Mansoureh_Behkish,Q62020074,https://www.wikidata.org/wiki/Q62020074,female,human rights defender,Iran,,
Niloofar Beyzaie,https://en.wikipedia.org/wiki/Niloofar_Beyzaie,Q542530,https://www.wikidata.org/wiki/Q542530,female,film director; human rights defender; playwright,Iran,Tehran,1967-01-15T00:00:00Z
Amirsalar Davoudi,https://en.wikipedia.org/wiki/Amirsalar_Davoudi,Q64399553,https://www.wikidata.org/wiki/Q64399553,male,lawyer,Iran,Iran,1981-06-21T00:00:00Z
Kazem Gharibabadi,https://en.wikipedia.org/wiki/Kazem_Gharibabadi,Q16051359,https://www.wikidata.org/wiki/Q16051359,male,diplomat; writer,Iran,,
Shervin Hajipour,https://en.wikipedia.org/wiki/Shervin_Hajipour,Q114313917,https://www.wikidata.org/wiki/Q114313917,male,composer; singer; songwriter,Iran,Babol,1997-03-30T00:00:00Z
Roya Hakakian,https://en.wikipedia.org/wiki/Roya_Hakakian,Q340046,https://www.wikidata.org/wiki/Q340046,female,biographer; film director; human rights defender; journalist; poet; reporter; writer,Iran,Tehran,1966-01-01T00:00:00Z
Soheila Hejab,https://en.wikipedia.org/wiki/Soheila_Hejab,Q97930192,https://www.wikidata.org/wiki/Q97930192,female,human rights defender; lawyer,,,1990-01-01T00:00:00Z
Nasrin Javadi,https://en.wikipedia.org/wiki/Nasrin_Javadi,Q136309854,https://www.wikidata.org/wiki/Q136309854,female,human rights defender,,,1958-01-01T00:00:00Z
Maximilien Jazani,https://en.wikipedia.org/wiki/Maximilien_Jazani,Q6795781,https://www.wikidata.org/wiki/Q6795781,male,human rights defender; lawyer,France,,1960-01-01T00:00:00Z
Mohammad Seddigh Kaboudvand,https://en.wikipedia.org/wiki/Mohammad_Seddigh_Kaboudvand,Q5896631,https://www.wikidata.org/wiki/Q5896631,male,human rights defender; journalist; writer,Iran,Divandarreh,2000-01-01T00:00:00Z
Farzad Kamangar,https://en.wikipedia.org/wiki/Farzad_Kamangar,Q1390288,https://www.wikidata.org/wiki/Q1390288,male,journalist; poet; politician; teacher,Iran,Kamyaran,1975-01-01T00:00:00Z
Saleh Kamrani,https://en.wikipedia.org/wiki/Saleh_Kamrani,Q85998343,https://www.wikidata.org/wiki/Q85998343,male,human rights defender; lawyer; publisher,Sweden,Ahar,1972-12-31T00:00:00Z
Morvarid Karimi,https://en.wikipedia.org/wiki/Morvarid_Karimi,Q39058309,https://www.wikidata.org/wiki/Q39058309,female,scientist,,Isfahan,1971-09-25T00:00:00Z
Masoud Kazemi,https://en.wikipedia.org/wiki/Masoud_Kazemi,Q99809707,https://www.wikidata.org/wiki/Q99809707,male,human rights defender; journalist,,Tehran,1981-12-17T00:00:00Z
Abdolkarim Lahiji,https://en.wikipedia.org/wiki/Abdolkarim_Lahiji,Q5941478,https://www.wikidata.org/wiki/Q5941478,male,human rights defender; lawyer; politician,Iran,Tehran,1940-01-01T00:00:00Z
Marziyeh Amirizadeh,https://en.wikipedia.org/wiki/Marziyeh_Amirizadeh,Q124060910,https://www.wikidata.org/wiki/Q124060910,,,,,
Mersedeh Shahinkar,https://en.wikipedia.org/wiki/Mersedeh_Shahinkar,Q124394778,https://www.wikidata.org/wiki/Q124394778,female,activist,,,
Iraj Mesdaghi,https://en.wikipedia.org/wiki/Iraj_Mesdaghi,Q12199962,https://www.wikidata.org/wiki/Q12199962,male,activist; author,Iran,Tehran,1960-10-31T00:00:00Z
Farhad Meysami,https://en.wikipedia.org/wiki/Farhad_Meysami,Q56260646,https://www.wikidata.org/wiki/Q56260646,male,political prisoner; teacher,,,1969-11-17T00:00:00Z
Maryam Akbari Monfared,https://en.wikipedia.org/wiki/Maryam_Akbari_Monfared,Q52721157,https://www.wikidata.org/wiki/Q52721157,female,human rights defender,Iran,,1975-12-14T00:00:00Z
Farideh Moradkhani,https://en.wikipedia.org/wiki/Farideh_Moradkhani,Q115478379,https://www.wikidata.org/wiki/Q115478379,female,human rights defender,Iran,,1971-01-01T00:00:00Z
Mohammad Najafi,https://en.wikipedia.org/wiki/Mohammad_Najafi,Q132316109,https://www.wikidata.org/wiki/Q132316109,male,lawyer,,,1975-03-22T00:00:00Z
Ahmad Naruyi,https://en.wikipedia.org/wiki/Ahmad_Naruyi,Q6895708,https://www.wikidata.org/wiki/Q6895708,male,cleric,Iran,Zahedan,1963-01-01T00:00:00Z
Aram Ostadian-Binai,https://en.wikipedia.org/wiki/Aram_Ostadian-Binai,Q115958318,https://www.wikidata.org/wiki/Q115958318,female,businessperson; human rights defender,Kingdom of Denmark,Tehran,1985-11-03T00:00:00Z
Kazem Rajavi,https://en.wikipedia.org/wiki/Kazem_Rajavi,Q1737483,https://www.wikidata.org/wiki/Q1737483,male,diplomat; lawyer; politician,Iran,Tabas,1934-02-08T00:00:00Z
Hossein Ronaghi,https://en.wikipedia.org/wiki/Hossein_Ronaghi,Q2753913,https://www.wikidata.org/wiki/Q2753913,male,blogger,Iran,Malekan,1985-07-04T00:00:00Z
Asghar Sayyed Javadi,https://en.wikipedia.org/wiki/Asghar_Sayyed_Javadi,Q87723313,https://www.wikidata.org/wiki/Q87723313,male,essayist; human rights defender; journalist,Iran,Qazvin,1925-01-01T00:00:00Z
Daryush Shokof,https://en.wikipedia.org/wiki/Daryush_Shokof,Q735504,https://www.wikidata.org/wiki/Q735504,male,actor; film actor; film director; film producer; human rights defender; painter; philosopher; screenwriter,Iran,Tehran,1954-06-25T00:00:00Z
Sussan Tahmasebi,https://en.wikipedia.org/wiki/Sussan_Tahmasebi,Q48999205,https://www.wikidata.org/wiki/Q48999205,female,activist; human rights defender,Iran,Tehran,2000-01-01T00:00:00Z
Maryam Nayeb Yazdi,https://en.wikipedia.org/wiki/Maryam_Nayeb_Yazdi,Q17071549,https://www.wikidata.org/wiki/Q17071549,female,human rights defender,Canada,Mashhad,
Jafar Panahi,https://en.wikipedia.org/wiki/Jafar_Panahi,Q31637,https://www.wikidata.org/wiki/Q31637,male,actor; film director; film editor; film producer; screenwriter,Iran,Mianeh,1960-07-11T00:00:00Z
Hoda Saber,https://en.wikipedia.org/wiki/Hoda_Saber,Q3361642,https://www.wikidata.org/wiki/Q3361642,male,activist; essayist; filmmaker; journalist; researcher,Iran,Tehran,1959-03-19T00:00:00Z
Mohammad Ali Taheri,https://en.wikipedia.org/wiki/Mohammad_Ali_Taheri,Q6891784,https://www.wikidata.org/wiki/Q6891784,male,Heilpraktiker,Iran,Kermanshah,1956-01-01T00:00:00Z
Abu Muslim,https://en.wikipedia.org/wiki/Abu_Muslim,Q335210,https://www.wikidata.org/wiki/Q335210,male,da'i; military leader; vali,,Isfahan,0718-01-01T00:00:00Z
Alqas Mirza,https://en.wikipedia.org/wiki/Alqas_Mirza,Q6418012,https://www.wikidata.org/wiki/Q6418012,male,poet,Iran,Karabakh,1516-03-15T00:00:00Z
Ariobarzanes of Phrygia,https://en.wikipedia.org/wiki/Ariobarzanes_of_Phrygia,Q662006,https://www.wikidata.org/wiki/Q662006,male,politician,,,-0500-01-01T00:00:00Z
Babak Khorramdin,https://en.wikipedia.org/wiki/Babak_Khorramdin,Q379997,https://www.wikidata.org/wiki/Q379997,male,military leader; revolutionary; warrior,,Ardabil,0798-07-01T00:00:00Z
Ali Morad Bakhtiari,https://en.wikipedia.org/wiki/Ali_Morad_Bakhtiari,Q29546356,https://www.wikidata.org/wiki/Q29546356,male,,,,
Muhammad Dhahir Baluch,https://en.wikipedia.org/wiki/Muhammad_Dhahir_Baluch,Q6932448,https://www.wikidata.org/wiki/Q6932448,male,,Iran,,
Behafarid,https://en.wikipedia.org/wiki/Behafarid,Q4880656,https://www.wikidata.org/wiki/Q4880656,male,heresiarch; religious leader,Iran,Khaf,
Cyrus the Younger,https://en.wikipedia.org/wiki/Cyrus_the_Younger,Q297960,https://www.wikidata.org/wiki/Q297960,male,military officer,,,-0500-01-01T00:00:00Z
Darius (son of Artaxerxes II),https://en.wikipedia.org/wiki/Darius_%28son_of_Artaxerxes_II%29,,,,,,,
Emîr Xan Lepzêrîn,https://en.wikipedia.org/wiki/Em%C3%AEr_Xan_Lepz%C3%AAr%C3%AEn,,,,,,,
Ibn Fuladh,https://en.wikipedia.org/wiki/Ibn_Fuladh,Q16199758,https://www.wikidata.org/wiki/Q16199758,male,,,,
Ishaq al-Turk,https://en.wikipedia.org/wiki/Ishaq_al-Turk,Q6080016,https://www.wikidata.org/wiki/Q6080016,male,,,,0800-01-01T00:00:00Z
Mazyar,https://en.wikipedia.org/wiki/Mazyar,Q3183110,https://www.wikidata.org/wiki/Q3183110,male,,Iran,Tabaristan,0900-01-01T00:00:00Z
Fowzi Badavi Nejad,https://en.wikipedia.org/wiki/Fowzi_Badavi_Nejad,Q108366145,https://www.wikidata.org/wiki/Q108366145,male,,,,
Agha Muhammad Reza,https://en.wikipedia.org/wiki/Agha_Muhammad_Reza,Q74253583,https://www.wikidata.org/wiki/Q74253583,male,governor,,Sylhet Region,
Abdolhamid Rigi,https://en.wikipedia.org/wiki/Abdolhamid_Rigi,Q2409803,https://www.wikidata.org/wiki/Q2409803,male,politician; terrorist,Iran,Sistan and Baluchestan Province,1979-01-01T00:00:00Z
Abdolmalek Rigi,https://en.wikipedia.org/wiki/Abdolmalek_Rigi,Q308283,https://www.wikidata.org/wiki/Q308283,male,freedom fighter,Iran,Sistan and Baluchestan Province,1979-01-01T00:00:00Z
Ruzbahan,https://en.wikipedia.org/wiki/Ruzbahan,Q16203973,https://www.wikidata.org/wiki/Q16203973,male,,,Deylaman,
Mkhitar Sparapet,https://en.wikipedia.org/wiki/Mkhitar_Sparapet,Q6885489,https://www.wikidata.org/wiki/Q6885489,male,military personnel,,Ganja,1700-01-01T00:00:00Z
Sunpadh,https://en.wikipedia.org/wiki/Sunpadh,Q3775626,https://www.wikidata.org/wiki/Q3775626,male,religious leader,Iran,Nishapur,
Vistahm,https://en.wikipedia.org/wiki/Vistahm,Q2351358,https://www.wikidata.org/wiki/Q2351358,male,military leader,Sasanian Empire,,http://www.wikidata.org/.well-known/genid/96bd534667b49f8e3b587d78f96173e0
Avan Yuzbashi,https://en.wikipedia.org/wiki/Avan_Yuzbashi,Q4827632,https://www.wikidata.org/wiki/Q4827632,male,Melik; revolutionary,,Tashir,1670-01-01T00:00:00Z
Ali Akbar Aboutorabi Fard,https://en.wikipedia.org/wiki/Ali_Akbar_Aboutorabi_Fard,Q5926952,https://www.wikidata.org/wiki/Q5926952,male,politician,Iran,Qom,1939-01-01T00:00:00Z
Mirza Fatali Akhundov,https://en.wikipedia.org/wiki/Mirza_Fatali_Akhundov,Q315158,https://www.wikidata.org/wiki/Q315158,male,literary critic; philosopher; playwright; poet; translator; writer,Russian Empire; Shaki Khanate,Shaki,1812-07-12T00:00:00Z
