confidence_level,created_at,description,description_en,display_name,display_name_en,followers_count,following_count,iteration_source,location,manual_person_vs_organization,predicted_class,profile_banner_url,profile_image_url,statuses_count,uncertainty_score,url,username,verified,ratio,prob_0_organization,prob_1_person,predicted_class_person_vs_organization,confidence_level_person_vs_organization,uncertainty_score_person_vs_organization,manual_label,prob_0,prob_1,prob_2,confidence_band,sampling_note
0.5073948422771262,,,,Ashoo Abdollahi,,3.0,64.0,6,,1.0,0.0,,,,0.4926051577228738,,abdollahia64050,,,,,,,,1.0,0.5073948422771262,0.4926051577228739,,0.50-0.60,iteration_5_person_vs_organization_confidence_band=0.50-0.60
0.741898548310529,,استادیار بازنشسته دانشکده حقوق و علوم سیاسی دانشگاه تهران.  مسئولیتی در قبال نظراتی که کاربران زیر توییت‌هایم می‌نویسند ندارم. Retweet is not endorsement,,Abdollah Ramezanzadeh,,,1102.0,6,,1.0,1.0,,,,0.2581014516894709,,abdollahram,,,,,,,,1.0,0.2581014516894709,0.741898548310529,,0.70-0.80,iteration_5_person_vs_organization_confidence_band=0.70-0.80
0.7676591317884632,,من یک ایرانی مسلمانم و به ایرانی‌بودن و مسلمان‌بودنم افتخار می‌کنم فالو = فالو بک در اسرع وقت,,"Reza Abedi, Psychology Expert",,1598.0,1688.0,6,,1.0,1.0,,,,0.2323408682115367,,abedimonfared1,,,,,,,,1.0,0.2323408682115367,0.7676591317884632,,0.70-0.80,iteration_5_person_vs_organization_confidence_band=0.70-0.80
0.6367761626022392,,,,yazdan Abedi,,0.0,3.0,6,,1.0,0.0,,,,0.3632238373977607,,abediyazda45296,,,,,,,,1.0,0.6367761626022392,0.3632238373977608,,0.60-0.70,iteration_5_person_vs_organization_confidence_band=0.60-0.70
0.6186549745383784,,"Iranian human rights activist, in support of a Regime change in Iran.",,#WeStand4FreeIran #رای_من_سرنگونی abfarideh,,3017.0,2335.0,6,,1.0,1.0,,,,0.3813450254616216,,abfarideh,,,,,,,,1.0,0.3813450254616216,0.6186549745383784,,0.60-0.70,iteration_5_person_vs_organization_confidence_band=0.60-0.70
0.7070506295954663,,"Editor, journalist, media entrepreneur. Author of India’s New Right.",,Abhijit Majumder,,,624.0,6,,1.0,1.0,,,,0.2929493704045337,,abhijitmajumder,,,,,,,,1.0,0.2929493704045337,0.7070506295954663,,0.70-0.80,iteration_5_person_vs_organization_confidence_band=0.70-0.80
0.5669641281172716,,"Les petites filles obéissantes vont au paradis, les autres vont ou elles veulent",,N.P.L,,113.0,337.0,6,,0.0,1.0,,,,0.4330358718827284,,abn0029,,,,,,,,0.0,0.4330358718827284,0.5669641281172716,,0.50-0.60,iteration_5_person_vs_organization_confidence_band=0.50-0.60
0.5997107991711679,,ɪ ᴄᴀɴ'ᴛ ʙᴇʟɪᴠᴇ ʏᴏᴜ ʟᴇғᴛ,,ABOL,,0.0,8.0,6,,1.0,0.0,,,,0.4002892008288321,,abol1159817,,,,,,,,1.0,0.5997107991711679,0.4002892008288322,,0.50-0.60,iteration_5_person_vs_organization_confidence_band=0.50-0.60
0.5954682182573392,,Postdoctoral Scholar at UAB,,Pawan Acharya,,334.0,639.0,6,,1.0,1.0,,,,0.4045317817426608,,acharya_pa1,,,,,,,,1.0,0.4045317817426608,0.5954682182573392,,0.50-0.60,iteration_5_person_vs_organization_confidence_band=0.50-0.60
0.517985677225834,,,,Adri,,0.0,49.0,6,,1.0,0.0,,,,0.482014322774166,,adriirov,,,,,,,,1.0,0.517985677225834,0.482014322774166,,0.50-0.60,iteration_5_person_vs_organization_confidence_band=0.50-0.60
0.6983217635442243,,PhD candidate in Persian literature | Iran analyst | Focused on domestic affairs & foreign policy.,,Ahmed Farouk,,1844.0,718.0,6,,1.0,1.0,,,,0.3016782364557757,,afarouk92,,,,,,,,1.0,0.3016782364557757,0.6983217635442243,,0.60-0.70,iteration_5_person_vs_organization_confidence_band=0.60-0.70
0.5786934924940916,,,,Mohammad Afrasi,,0.0,59.0,6,,1.0,1.0,,,,0.4213065075059083,,afrasimoha50416,,,,,,,,1.0,0.4213065075059083,0.5786934924940916,,0.50-0.60,iteration_5_person_vs_organization_confidence_band=0.50-0.60
0.7145143773965955,,کارشناس مکانیک طراح قطعات  متخصص در زمینه خودرو,,Afrasyabi.alireza,,36.0,322.0,6,,1.0,1.0,,,,0.2854856226034045,,afrasyabia,,,,,,,,1.0,0.2854856226034045,0.7145143773965955,,0.70-0.80,iteration_5_person_vs_organization_confidence_band=0.70-0.80
0.615051782872494,,,,alli,,1686.0,1027.0,6,,1.0,1.0,,,,0.384948217127506,,afroninfa,,,,,,,,1.0,0.384948217127506,0.615051782872494,,0.60-0.70,iteration_5_person_vs_organization_confidence_band=0.60-0.70
0.8222199047739269,,افشین آگین | دانش‌آموخته مهندسی برق کنترل | معمار، متخصص و مدیر سابق پروژه های اقتصاد مقاومتی در سطح ملی تا آخرین نفس مدافع انقلاب و حقوق ملت ایران,,Afshin Agin,,2330.0,7152.0,6,,1.0,1.0,,,,0.177780095226073,,afshinagin62,,,,,,,,1.0,0.177780095226073,0.8222199047739269,,0.80-0.90,iteration_5_person_vs_organization_confidence_band=0.80-0.90
0.6579926014564657,,"Fighting Marxist-Islamist threats to humanity, safety, and the entirety of human  life!",,AghaChurchill | The Anti-Left,,5167.0,990.0,6,,0.0,1.0,,,,0.3420073985435343,,aghachurchill,,,,,,,,0.0,0.3420073985435343,0.6579926014564657,,0.60-0.70,iteration_5_person_vs_organization_confidence_band=0.60-0.70
0.5435679973884816,,,,abbas ahmadi,,9.0,191.0,6,,1.0,1.0,,,,0.4564320026115184,,ahmadi_abb27030,,,,,,,,1.0,0.4564320026115184,0.5435679973884816,,0.50-0.60,iteration_5_person_vs_organization_confidence_band=0.50-0.60
0.5128628740998569,,,,Ahmadreza,,3.0,34.0,6,,1.0,1.0,,,,0.4871371259001431,,ahmadreza_ka,,,,,,,,1.0,0.4871371259001431,0.5128628740998569,,0.50-0.60,iteration_5_person_vs_organization_confidence_band=0.50-0.60
0.7261724649195713,,"Lawyer • Author • Father • Former Afghan civil servant (national security) • Advisory Committee  @KaldorCentre  • Trustee, Australian Refugee Foundation",,Shuja Jamal,,,3284.0,6,,1.0,1.0,,,,0.2738275350804287,,ahmadshuja,,,,,,,,1.0,0.2738275350804287,0.7261724649195713,,0.70-0.80,iteration_5_person_vs_organization_confidence_band=0.70-0.80
0.7080180490220261,,"OFFICER IN MOROCCO, JOURNALIST IN SWEDEN! ضابط في المغر ب، صحافي في  السويد ـ  Téléphone+46708121240  rami.tv",,Ahmed Rami - احمد رامي,,1837.0,6334.0,6,,1.0,1.0,,,,0.2919819509779738,,ahmed_rami,,,,,,,,1.0,0.2919819509779738,0.7080180490220261,,0.70-0.80,iteration_5_person_vs_organization_confidence_band=0.70-0.80
0.7099782074049777,,,,ahmed Abdulsalam,,109.0,3948.0,6,,1.0,1.0,,,,0.2900217925950222,,ahmedabdswe,,,,,,,,1.0,0.2900217925950222,0.7099782074049777,,0.70-0.80,iteration_5_person_vs_organization_confidence_band=0.70-0.80
0.7128012221438417,,"Lapin noita maailmalla // Writer, executive producer, host @ Van Life documentary series on YLE",,Aino Huilaja,,2932.0,902.0,6,,1.0,1.0,,,,0.2871987778561583,,ainohuilaja,,,,,,,,1.0,0.2871987778561583,0.7128012221438417,,0.70-0.80,iteration_5_person_vs_organization_confidence_band=0.70-0.80
0.6530426712169387,,دانشمند، پژوهشگر، روشنفکر، کارآفرین و تحلیلگر امور آسمان‌ها و زمین ساده‌ای بیش نیستم.,,Ajdemarang 🇮🇷 اژدمارنگ,,,1139.0,6,,1.0,1.0,,,,0.3469573287830613,,ajdemarang,,,,,,,,1.0,0.3469573287830613,0.6530426712169387,,0.60-0.70,iteration_5_person_vs_organization_confidence_band=0.60-0.70
0.5349065532709478,,,,Айгерим Сагындыкова,,1.0,35.0,6,,1.0,0.0,,,,0.4650934467290522,,ajgerimsag41079,,,,,,,,1.0,0.5349065532709478,0.4650934467290522,,0.50-0.60,iteration_5_person_vs_organization_confidence_band=0.50-0.60
0.6296889444571994,,palestine free is a must !!!,,Ajik,,6.0,145.0,6,,2.0,0.0,,,,0.3703110555428006,,ajik38933950,,,,,,,,2.0,0.6296889444571994,0.3703110555428006,,0.60-0.70,iteration_5_person_vs_organization_confidence_band=0.60-0.70
0.5059713189634605,,,,Ajmal Dashti,,0.0,81.0,6,,1.0,1.0,,,,0.4940286810365395,,ajmaldashti17,,,,,,,,1.0,0.4940286810365395,0.5059713189634605,,0.50-0.60,iteration_5_person_vs_organization_confidence_band=0.50-0.60
0.5598683528926666,,pashtoonkhwa S O,,Akbar kakar,,3.0,141.0,6,,1.0,1.0,,,,0.4401316471073334,,akbarkhan025,,,,,,,,1.0,0.4401316471073334,0.5598683528926666,,0.50-0.60,iteration_5_person_vs_organization_confidence_band=0.50-0.60
0.6077035230363292,,"This is my music page, guitar and guitar shit related... more or less insane...... than my original profile  @johnkelly720 ......",,john kelly,,9.0,349.0,6,,2.0,1.0,,,,0.3922964769636707,,akguitarman49,,,,,,,,2.0,0.3922964769636707,0.6077035230363292,,0.60-0.70,iteration_5_person_vs_organization_confidence_band=0.60-0.70
0.6113425108904731,,,,Mina Akhavan,,0.0,6.0,6,,1.0,0.0,,,,0.3886574891095269,,akhavan_mina,,,,,,,,1.0,0.6113425108904731,0.3886574891095269,,0.60-0.70,iteration_5_person_vs_organization_confidence_band=0.60-0.70
0.6503289636359824,,عضو نقابة الصحفيين العراقيين *مستشار اعلامي * كل ما أطرحه من آراء هي تعبر وجهة نظر شخصية مبنية على ما اعتقد به من جهاد التبيين امام حالة الجهل والتضليل .,,عبــــاس العـــرداوي,,,2085.0,6,,1.0,1.0,,,,0.3496710363640176,,al_ardwi,,,,,,,,1.0,0.3496710363640176,0.6503289636359824,,0.60-0.70,iteration_5_person_vs_organization_confidence_band=0.60-0.70
0.7926140171363011,,Le compte français officiel d'   @Alahly  |   @AlahlyEnglish  | Club africain du 20ème siècle.,,Al Ahly SC 🇫🇷,,,27.0,6,,0.0,0.0,,,,0.2073859828636989,,alahlyfrancais,,,,,,,,0.0,0.7926140171363011,0.2073859828636989,,0.70-0.80,iteration_5_person_vs_organization_confidence_band=0.70-0.80
0.5728881869459406,,,,Alahwazi Ridha,,389.0,397.0,6,,1.0,1.0,,,,0.4271118130540594,,alahwazireza,,,,,,,,1.0,0.4271118130540594,0.5728881869459406,,0.50-0.60,iteration_5_person_vs_organization_confidence_band=0.50-0.60
0.7086751889888554,,Dare to be yourself and don't let anyone make you feel bad.,,Alaina,,1198.0,1759.0,6,,1.0,1.0,,,,0.2913248110111446,,alaina32h,,,,,,,,1.0,0.2913248110111446,0.7086751889888554,,0.70-0.80,iteration_5_person_vs_organization_confidence_band=0.70-0.80
0.7441072337980049,,"PhD & Asst Professor, Wanderer Immigrant, Partner, Writer, Houser...",,Alejandra Reyes,,803.0,884.0,6,,1.0,1.0,,,,0.2558927662019951,,alejandrareyesc,,,,,,,,1.0,0.2558927662019951,0.7441072337980049,,0.70-0.80,iteration_5_person_vs_organization_confidence_band=0.70-0.80
0.5310519532112482,,استادیار گروه اقتصاد دانشگاه فردوسی مشهد,,علی چشمی,,4919.0,202.0,6,,1.0,1.0,,,,0.4689480467887518,,ali_cheshomi,,,,,,,,1.0,0.4689480467887518,0.5310519532112482,,0.50-0.60,iteration_5_person_vs_organization_confidence_band=0.50-0.60
0.7434275299076617,,معلم و مدرس دانشگاه,,AliAhmad olfati,,197.0,2519.0,6,,1.0,1.0,,,,0.2565724700923383,,aliahmadolfati,,,,,,,,1.0,0.2565724700923383,0.7434275299076617,,0.70-0.80,iteration_5_person_vs_organization_confidence_band=0.70-0.80
0.622653647010117,,,,Ali Azari,,7.0,66.0,6,,1.0,1.0,,,,0.3773463529898829,,aliazarids,,,,,,,,1.0,0.3773463529898829,0.622653647010117,,0.60-0.70,iteration_5_person_vs_organization_confidence_band=0.60-0.70
0.5587255208356333,,,,Ali,,0.0,15.0,6,,2.0,1.0,,,,0.4412744791643667,,aliesmaeilib,,,,,,,,2.0,0.4412744791643667,0.5587255208356333,,0.50-0.60,iteration_5_person_vs_organization_confidence_band=0.50-0.60
0.8039352414455884,,Director  @persianmixradio |  @manotonews | Ex-senior Journalist  @BBCNews  | Film Maker | Doctor of Veterinary Medicine |,,Ali Hamedani,,,3947.0,6,,1.0,1.0,,,,0.1960647585544116,,alihamedanii,,,,,,,,1.0,0.1960647585544116,0.8039352414455884,,0.80-0.90,iteration_5_person_vs_organization_confidence_band=0.80-0.90
0.6106016394568125,,رهرو استاد ارژنگ داوودی،مردی که مقابل آزادی ایران و ایرانی ایستادگی کرد و سر خم نکرد.امید است با زحماتی که کشید تلاش کنیم هر ایرانی وطن پرست یک ارژنگ باشد.,,"Z,Z,A,R_H,C,H,",,74.0,153.0,6,,1.0,1.0,,,,0.3893983605431875,,alihgh1393,,,,,,,,1.0,0.3893983605431875,0.6106016394568125,,0.60-0.70,iteration_5_person_vs_organization_confidence_band=0.60-0.70
0.8001661502742308,,به ذهن بی‌خانمان من خوش آمدید. من، زاده‌ی خائوس، فریادهای این ذهن سرگردان را، در تاریکی دالان‌های پیچ در پیچِ تارتاروس نجوا می‌کنم.,,Alireza Ghaffari,,700.0,2287.0,6,,1.0,1.0,,,,0.1998338497257692,,alireza_arg,,,,,,,,1.0,0.1998338497257692,0.8001661502742308,,0.80-0.90,iteration_5_person_vs_organization_confidence_band=0.80-0.90
0.7439116911037266,,,,Alireza,,29.0,509.0,6,,1.0,1.0,,,,0.2560883088962734,,alireza_kh29320,,,,,,,,1.0,0.2560883088962734,0.7439116911037266,,0.70-0.80,iteration_5_person_vs_organization_confidence_band=0.70-0.80
0.5367376451679624,,Nor bar tariki piroz khahad shod,,alirezaketabchi,,15.0,36.0,6,,1.0,0.0,,,,0.4632623548320376,,alirezaketabch3,,,,,,,,1.0,0.5367376451679624,0.4632623548320375,,0.50-0.60,iteration_5_person_vs_organization_confidence_band=0.50-0.60
0.8383890395473522,,"Former researcher at RAND, FDD, CNA, US Treasury",,Alireza Nader علیرضا نادر,,,5090.0,6,,1.0,1.0,,,,0.1616109604526477,,alirezanader,,,,,,,,1.0,0.1616109604526477,0.8383890395473522,,0.80-0.90,iteration_5_person_vs_organization_confidence_band=0.80-0.90
0.7275238062143172,,,,alireza punteha,,4.0,311.0,6,,1.0,1.0,,,,0.2724761937856828,,alirezapunteha,,,,,,,,1.0,0.2724761937856828,0.7275238062143172,,0.70-0.80,iteration_5_person_vs_organization_confidence_band=0.70-0.80
0.7874926496392847,,Fitelz,,Alireza Shayesteh,,858.0,1990.0,6,,1.0,1.0,,,,0.2125073503607153,,alirezashayest1,,,,,,,,1.0,0.2125073503607153,0.7874926496392847,,0.70-0.80,iteration_5_person_vs_organization_confidence_band=0.70-0.80
0.588153845357068,,I ɴᴇᴇᴅ ᴀ ʙʀᴇᴀᴋ ғʀᴏᴍ ᴀʟʟ ᴛʜɪs ʙᴜʟʟsʜɪᴛ,,Alireza Ejarestaghi,,1.0,11.0,6,,1.0,1.0,,,,0.4118461546429319,,alirezaw_77,,,,,,,,1.0,0.4118461546429319,0.588153845357068,,0.50-0.60,iteration_5_person_vs_organization_confidence_band=0.50-0.60
0.6043998743870219,,,,Alireza Yosofi,,1.0,16.0,6,,1.0,1.0,,,,0.3956001256129781,,alirezaysf00,,,,,,,,1.0,0.3956001256129781,0.6043998743870219,,0.60-0.70,iteration_5_person_vs_organization_confidence_band=0.60-0.70
0.6884996647457087,,آنک منم پا بر صلیب باژگون نهاده، با قامتی به بلندی فریاد.  «متاهل»,,AliV5,,654.0,1163.0,6,,1.0,1.0,,,,0.3115003352542913,,alivesali,,,,,,,,1.0,0.3115003352542913,0.6884996647457087,,0.60-0.70,iteration_5_person_vs_organization_confidence_band=0.60-0.70
0.8232867892339442,,الحساب الرسمي لألعاب النصر المختلفة و الفئات السنية لكرة القدم @AlNassrFC  | official account of AlNassr SG and Academy teams  @AlNassrFC_EN,,ألعاب النصر المختلفة و الفئات السنية,,,3.0,6,,0.0,0.0,,,,0.1767132107660558,,alnassr_sg,,,,,,,,0.0,0.8232867892339442,0.1767132107660558,,0.80-0.90,iteration_5_person_vs_organization_confidence_band=0.80-0.90
0.8246875320758272,,Official Account of  @alwahdafcc  in English | #WHDFC,,Al Wahda FC - EN,,6643.0,24.0,6,,0.0,0.0,,,,0.1753124679241727,,alwahda_int,,,,,,,,0.0,0.8246875320758272,0.1753124679241727,,0.80-0.90,iteration_5_person_vs_organization_confidence_band=0.80-0.90
0.6166605699946442,December 2011,"#28min est le rendez-vous quotidien d'actualité sur  @ARTEfr , du lundi au samedi dès 20h05. Retrouvez-nous aussi sur Facebook, Youtube et Instagram  !","#28min is the daily news event on @ARTEfr, from Monday to Saturday from 8:05 p.m. Also find us on Facebook, Youtube and Instagram!",28 minutes,28 minutes,,2495.0,5,,0.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,28.0,0.3833394300053557,,28minutes,False,,,,,,,0.0,0.3833394300053557,0.6166605699946442,,,
0.6122593471648389,April 2025,#Shabab Al Ahli Dubai fc - insta - w5pll Tik - 2.rr0i - ( وَاذْكُر رِبِّكَ إِذَا نَسِيتَ ),#Shabab Al Ahli Dubai fc - insta - w5pll Tik - 2.rr0i - (And remember your Lord when you forget),🌟,🌟,4.0,37.0,5,"Dubai, United Arab Emirates",1.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,25.0,0.3877406528351611,,2rr0i_,False,,,,,,,1.0,0.3877406528351611,0.6122593471648389,,,
0.5767848501719448,July 2011,We support women seeking safety in the UK to rebuild their lives on their own terms.     @4refugeewomen .bsky.social  #WelcomeEveryWoman #SetHerFree,We support women seeking safety in the UK to rebuild their lives on their own terms.     @4refugeewomen .bsky.social  #WelcomeEveryWoman #SetHerFree,Women for Refugee Women 🧡,Women for Refugee Women 🧡,,3581.0,5,UK,0.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,5587.0,0.4232151498280552,,4refugeewomen,False,,,,,,,0.0,0.4232151498280552,0.5767848501719448,,,
0.6387550300049052,March 2019,Халық ушін болашақ үшін аянбай еңбек етем!,I will work tirelessly for the future of the people!,Мадина,Medina,11.0,118.0,5,Kazakhstan,1.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,18.0,0.3612449699950948,,4zk79e91ywvxni2,False,,,,,,,1.0,0.3612449699950948,0.6387550300049052,,,
0.6343918361407315,November 2016,"We aim to serve society by making science open, inclusive, and accessible. Also  @500womensci  on Instagram and Facebook.","We aim to serve society by making science open, inclusive, and accessible. Also  @500womensci  on Instagram and Facebook.",500 Women Scientists,500 Women Scientists,,1832.0,5,"Washington, DC",0.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,500.0,0.3656081638592685,,500womensci,False,,,,,,,0.0,0.3656081638592685,0.6343918361407315,,,
0.6109305622671527,August 2021,آخرش قشنگه..!  telegram.me/BiChatBot?star …,The end is beautiful..!  telegram.me/BiChatBot?star...,Abolfazl_,Abolfazl_,486.0,958.0,5,طهران,1.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1114.0,0.3890694377328473,,77abolfazlhz,False,,,,,,,1.0,0.3890694377328473,0.6109305622671527,,,
0.5264012538921035,November 2025,,,معتز بالله الجنوبي,Moataz Billah Al-Janoubi,15.0,92.0,5,,1.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,17.0,0.4735987461078965,,7_ndala,False,,,,,,,1.0,0.5264012538921035,0.4735987461078965,,,
0.6255829975236074,May 2014,کنده از مرز زمان,Stump from the border of time,خیام,Khayyam,341.0,31.0,5,52 hertz,1.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,0.3744170024763926,,7khaiiam,False,,,,,,,1.0,0.3744170024763926,0.6255829975236074,,,
0.6317160022383799,June 2012,Documentary filmmaker - shooting producer/director |  @BAFTA  Connect |  @NFTSFilmTV,Documentary filmmaker - shooting producer/director |  @BAFTA  Connect |  @NFTSFilmTV,Al Johnstone (AJ),Al Johnstone (AJ),674.0,2787.0,5,"London, England",1.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1440.0,0.3682839977616201,,_aj_johnstone,False,,,,,,,1.0,0.3682839977616201,0.6317160022383799,,,
0.632994850799318,April 2018,"Former Producer Al Jazeera, Visiting Prof Wits Law School, International Criminal Law, Transitional Justice","Former Producer Al Jazeera, Visiting Prof Wits Law School, International Criminal Law, Transitional Justice",Mia Swart,Mia Swart,1073.0,1084.0,5,Doha,1.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,3859.0,0.3670051492006819,,_miaswart,False,,,,,,,1.0,0.3670051492006819,0.632994850799318,,,
0.6118647577421459,March 2009,Film&tv director,Film&tv director,Pia Strietmann,Pia Strietmann,74.0,115.0,5,"Berlin, London",1.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,127.0,0.3881352422578541,,_pia_,False,,,,,,,1.0,0.3881352422578541,0.6118647577421459,,,
0.6417789590148618,May 2021,,,Ali Erfani,Ali Erfani,1.0,83.0,5,,1.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,0.0,0.3582210409851382,,a9b9e3m1,False,,,,,,,1.0,0.3582210409851382,0.6417789590148618,,,
0.6417789590148618,February 2025,,,Ali,Ali,48.0,454.0,5,,1.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,159.0,0.3582210409851382,,a_01_2024,False,,,,,,,1.0,0.3582210409851382,0.6417789590148618,,,
0.6297248603402246,October 2011,شاذ من شواذ هذه الأمة، كما وصفهم الزهار، ممن فرحوا بمقتل شهيد القدس شهيد القدس شهيد القدس قاسم سليماني، كما وصفه هنية.  #FreePalestine   #FreeUyghurs,"One of the abnormalities of this nation, as Al-Zahar described them, who rejoiced at the killing of the martyr of Jerusalem, the martyr of Jerusalem, the martyr of Jerusalem, Qassem Soleimani, as described by Haniyeh.  #FreePalestine #FreeUyghurs",أحمد حسيني  🇵🇸,Ahmed Hosseini  🇵🇸,1302.0,888.0,5,Egypt,1.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,0.3702751396597754,,a_hossainy,False,,,,,,,1.0,0.3702751396597754,0.6297248603402246,,,
0.6188123654125156,September 2024,,,Sasasaa,Will join,51.0,245.0,5,,1.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,405.0,0.3811876345874844,,aaaaaaav69,False,,,,,,,1.0,0.3811876345874844,0.6188123654125156,,,
