Name,Wikipedia_Link,wikidata_qid,wikidata_url,wikidata_gender,wikidata_occupation,wikidata_country_of_citizenship,wikidata_place_of_birth,wikidata_date_of_birth
Abdolmohammad Ayati,https://en.wikipedia.org/wiki/Abdolmohammad_Ayati,Q5956105,https://www.wikidata.org/wiki/Q5956105,male,translator; writer,Iran,Borujerd,1926-04-01T00:00:00Z
Sousan Azadi,https://en.wikipedia.org/wiki/Sousan_Azadi,Q7565238,https://www.wikidata.org/wiki/Q7565238,female,writer,Canada; Iran,,1954-01-01T00:00:00Z
Lila Azam Zanganeh,https://en.wikipedia.org/wiki/Lila_Azam_Zanganeh,Q13613187,https://www.wikidata.org/wiki/Q13613187,female,writer,Iran,Paris,1976-01-01T00:00:00Z
Mozhgan Babamarandi,https://en.wikipedia.org/wiki/Mozhgan_Babamarandi,Q17993784,https://www.wikidata.org/wiki/Q17993784,female,writer,Iran,Tehran,
Ahmad Bahar,https://en.wikipedia.org/wiki/Ahmad_Bahar,Q4695273,https://www.wikidata.org/wiki/Q4695273,male,politician; publisher; writer,Iran,,1889-01-01T00:00:00Z
Andy Baraghani,https://en.wikipedia.org/wiki/Andy_Baraghani,Q111536197,https://www.wikidata.org/wiki/Q111536197,male,chef; culinary writer; editor; food critic,United States,,1989-01-01T00:00:00Z
Najmieh Batmanglij,https://en.wikipedia.org/wiki/Najmieh_Batmanglij,Q6960050,https://www.wikidata.org/wiki/Q6960050,female,chef; writer,United States,Tehran,1947-01-01T00:00:00Z
Hedayatollah Behboudi,https://en.wikipedia.org/wiki/Hedayatollah_Behboudi,Q77040009,https://www.wikidata.org/wiki/Q77040009,male,historian; writer,Iran,,1960-01-01T00:00:00Z
Jamshid Behnam,https://en.wikipedia.org/wiki/Jamshid_Behnam,Q6148231,https://www.wikidata.org/wiki/Q6148231,male,sociologist; writer,Iran,,1928-01-01T00:00:00Z
Gholamhossein Bigdeli,https://en.wikipedia.org/wiki/Gholamhossein_Bigdeli,Q5556893,https://www.wikidata.org/wiki/Q5556893,male,calligrapher; historian; literary scholar; poet; writer,Iran,Durakhlu,1919-03-15T00:00:00Z
Soraya Darabi,https://en.wikipedia.org/wiki/Soraya_Darabi,Q23816417,https://www.wikidata.org/wiki/Q23816417,female,journalist; trade unionist,Iran,Ahvaz,1955-09-23T00:00:00Z
Ali Dashti,https://en.wikipedia.org/wiki/Ali_Dashti,Q325262,https://www.wikidata.org/wiki/Q325262,male,diplomat; historian; intellectual; journalist; literary critic; politician; short story writer; translator; writer,Iran,Karbala,1897-03-31T00:00:00Z
Ali Dehbashi,https://en.wikipedia.org/wiki/Ali_Dehbashi,Q4724751,https://www.wikidata.org/wiki/Q4724751,male,essayist; journalist,Iran,Tehran,1958-01-01T00:00:00Z
Maryam Diener-Sachs,https://en.wikipedia.org/wiki/Maryam_Diener-Sachs,Q6781083,https://www.wikidata.org/wiki/Q6781083,female,writer,Iran,Tehran,1961-09-25T00:00:00Z
Chahdortt Djavann,https://en.wikipedia.org/wiki/Chahdortt_Djavann,Q788200,https://www.wikidata.org/wiki/Q788200,female,anthropologist; writer,France; Iran,Iran,1967-01-01T00:00:00Z
Parvin Dowlatabadi,https://en.wikipedia.org/wiki/Parvin_Dowlatabadi,Q5953966,https://www.wikidata.org/wiki/Q5953966,female,poet; writer,Iran,,1924-01-01T00:00:00Z
Shirin Ebadi,https://en.wikipedia.org/wiki/Shirin_Ebadi,Q131152,https://www.wikidata.org/wiki/Q131152,female,human rights activist; judge; jurist; lawyer; peace activist; politician; women's rights activist; writer,Iran,Hamadan,1947-06-21T00:00:00Z
Ehsan Hemmati,https://en.wikipedia.org/wiki/Ehsan_Hemmati,Q118945316,https://www.wikidata.org/wiki/Q118945316,male,film director,,,
Gholamreza Emrani,https://en.wikipedia.org/wiki/Gholamreza_Emrani,Q6562788,https://www.wikidata.org/wiki/Q6562788,male,linguist; writer,Iran,Zabol,1947-01-01T00:00:00Z
Camelia Entekhabifard,https://en.wikipedia.org/wiki/Camelia_Entekhabifard,Q5025894,https://www.wikidata.org/wiki/Q5025894,female,journalist,Iran; Pahlavi dynasty; United States,Tehran,1973-01-01T00:00:00Z
Hasan Yousefi Eshkevari,https://en.wikipedia.org/wiki/Hasan_Yousefi_Eshkevari,Q1588592,https://www.wikidata.org/wiki/Q1588592,male,opinion journalist; politician; religious figure; writer,Iran,Rudsar,1949-08-11T00:00:00Z
Amin Faghiri,https://en.wikipedia.org/wiki/Amin_Faghiri,Q5947465,https://www.wikidata.org/wiki/Q5947465,male,playwright; short story writer,Iran,Shiraz,
Amir Abbas Fakhravar,https://en.wikipedia.org/wiki/Amir_Abbas_Fakhravar,Q4746499,https://www.wikidata.org/wiki/Q4746499,male,writer,Iran,Tehran,1975-07-06T00:00:00Z
Abdoldjavad Falaturi,https://en.wikipedia.org/wiki/Abdoldjavad_Falaturi,Q4665055,https://www.wikidata.org/wiki/Q4665055,male,Islamic jurist; theologian; university teacher; writer,Iran,Isfahan,1926-01-19T00:00:00Z
Mohammad Taghi Falsafi,https://en.wikipedia.org/wiki/Mohammad_Taghi_Falsafi,Q5701482,https://www.wikidata.org/wiki/Q5701482,male,writer,Iran,Tehran,1908-04-13T00:00:00Z
Roozbeh Farahanipour,https://en.wikipedia.org/wiki/Roozbeh_Farahanipour,Q7366687,https://www.wikidata.org/wiki/Q7366687,male,journalist; politician; writer,Iran,Tehran,1971-07-16T00:00:00Z
Soudabeh Fazaeli,https://en.wikipedia.org/wiki/Soudabeh_Fazaeli,Q32860557,https://www.wikidata.org/wiki/Q32860557,female,translator; writer,Iran,,1947-01-01T00:00:00Z
Nematollah Fazeli,https://en.wikipedia.org/wiki/Nematollah_Fazeli,Q5943208,https://www.wikidata.org/wiki/Q5943208,male,anthropologist; writer,Iran,Arak,1964-08-23T00:00:00Z
Firuzabadi,https://en.wikipedia.org/wiki/Firuzabadi,Q4115262,https://www.wikidata.org/wiki/Q4115262,male,Islamic jurist; judge; lexicographer; linguist; mufassir; poet; writer,,Kazerun,1326-04-01T00:00:00Z
FM-2030,https://en.wikipedia.org/wiki/FM-2030,Q558329,https://www.wikidata.org/wiki/Q558329,male,basketball player; futurist; philosopher; prose writer; transhumanism; university teacher; writer,Iran; United States,City of Brussels,1930-10-15T00:00:00Z
Mehdi Forough,https://en.wikipedia.org/wiki/Mehdi_Forough,Q6809295,https://www.wikidata.org/wiki/Q6809295,male,playwright; translator; writer,,,1911-01-01T00:00:00Z
Rokhsareh Ghaemmaghami,https://en.wikipedia.org/wiki/Rokhsareh_Ghaemmaghami,Q24052963,https://www.wikidata.org/wiki/Q24052963,female,film director; film producer; screenwriter; writer,Iran,Tehran,1973-01-01T00:00:00Z
Zarah Ghahramani,https://en.wikipedia.org/wiki/Zarah_Ghahramani,Q8066584,https://www.wikidata.org/wiki/Q8066584,female,literary scholar; man of letters; philologist; writer,Iran,,1981-01-01T00:00:00Z
Reza Ghassemi,https://en.wikipedia.org/wiki/Reza_Ghassemi,Q3428934,https://www.wikidata.org/wiki/Q3428934,male,composer; musician; novelist; playwright; writer,Iran,Isfahan,1949-01-01T00:00:00Z
Naser Gholami Hojghan,https://en.wikipedia.org/wiki/Naser_Gholami_Hojghan,Q123143527,https://www.wikidata.org/wiki/Q123143527,male,journalist,Iran,Abadan,1977-04-01T00:00:00Z
Ezzat Goushegir,https://en.wikipedia.org/wiki/Ezzat_Goushegir,Q5423456,https://www.wikidata.org/wiki/Q5423456,female,playwright; writer,Iran,,
Abdollah Guivian,https://en.wikipedia.org/wiki/Abdollah_Guivian,Q64341975,https://www.wikidata.org/wiki/Q64341975,male,sociologist,,,1960-01-01T00:00:00Z
Gholam-Ali Haddad-Adel,https://en.wikipedia.org/wiki/Gholam-Ali_Haddad-Adel,Q1394767,https://www.wikidata.org/wiki/Q1394767,male,academic; philosopher; physicist; politician; translator; writer,Iran,Tehran,1945-05-04T00:00:00Z
Mehdi Haeri Yazdi,https://en.wikipedia.org/wiki/Mehdi_Haeri_Yazdi,Q1917222,https://www.wikidata.org/wiki/Q1917222,male,akhoond; philosopher; theologian; writer,Iran,Qom,1923-01-01T00:00:00Z
Mohammad-Reza Hafeznia,https://en.wikipedia.org/wiki/Mohammad-Reza_Hafeznia,Q6891637,https://www.wikidata.org/wiki/Q6891637,male,academic; essayist; geographer; geopolitical analyst; writer,Iran,Khorashad,1955-01-01T00:00:00Z
Saeed Hajjarian,https://en.wikipedia.org/wiki/Saeed_Hajjarian,Q349095,https://www.wikidata.org/wiki/Q349095,male,journalist; writer,Iran,Tehran,1954-01-01T00:00:00Z
Abdol Hossein Hamzavi,https://en.wikipedia.org/wiki/Abdol_Hossein_Hamzavi,Q2821322,https://www.wikidata.org/wiki/Q2821322,male,civil servant; diplomat; politician; writer,Iran,Tehran,1910-01-20T00:00:00Z
Gita Hashemi,https://en.wikipedia.org/wiki/Gita_Hashemi,Q28033739,https://www.wikidata.org/wiki/Q28033739,female,performance artist,,Shiraz,1961-01-01T00:00:00Z
Sulayman Hayyim,https://en.wikipedia.org/wiki/Sulayman_Hayyim,Q7557127,https://www.wikidata.org/wiki/Q7557127,male,lexicographer; linguist; playwright; poet; translator; writer,Iran,Tehran,1886-01-01T00:00:00Z
Karim Hisami,https://en.wikipedia.org/wiki/Karim_Hisami,Q6370590,https://www.wikidata.org/wiki/Q6370590,male,writer,,,1926-01-01T00:00:00Z
Amir-Abbas Hoveyda,https://en.wikipedia.org/wiki/Amir-Abbas_Hoveyda,Q471970,https://www.wikidata.org/wiki/Q471970,male,diplomat; politician; writer,Iran,Tehran,1919-02-18T00:00:00Z
Fereydoon Hoveyda,https://en.wikipedia.org/wiki/Fereydoon_Hoveyda,Q719364,https://www.wikidata.org/wiki/Q719364,male,diplomat; film critic; historian; politician; screenwriter; translator; writer,Iran,Damascus,1924-09-21T00:00:00Z
Zinah al-Sadat Humayuni,https://en.wikipedia.org/wiki/Zinah_al-Sadat_Humayuni,Q8076152,https://www.wikidata.org/wiki/Q8076152,female,translator,,,1917-01-01T00:00:00Z
Ali ibn Makula,https://en.wikipedia.org/wiki/Ali_ibn_Makula,Q6537635,https://www.wikidata.org/wiki/Q6537635,male,genealogist; historian; muhaddith,,Ukbara,1030-01-01T00:00:00Z
Fazil Iskander,https://en.wikipedia.org/wiki/Fazil_Iskander,Q181573,https://www.wikidata.org/wiki/Q181573,male,essayist; journalist; novelist; poet; screenwriter; writer,Russia; Soviet Union,Sukhumi,1929-03-06T00:00:00Z
Ahmad Jalali,https://en.wikipedia.org/wiki/Ahmad_Jalali,Q25426196,https://www.wikidata.org/wiki/Q25426196,male,diplomat; writer,,,1949-01-01T00:00:00Z
Manuchehr Jamali,https://en.wikipedia.org/wiki/Manuchehr_Jamali,Q1891389,https://www.wikidata.org/wiki/Q1891389,male,philosopher; writer,Iran,Kashan,1929-01-07T00:00:00Z
Mohsen Kadivar,https://en.wikipedia.org/wiki/Mohsen_Kadivar,Q429947,https://www.wikidata.org/wiki/Q429947,male,academic; essayist; intellectual; mullah; philosopher; politician; theologian; writer,Iran,Fasa,1959-06-07T00:00:00Z
Mehrangiz Kar,https://en.wikipedia.org/wiki/Mehrangiz_Kar,Q6809813,https://www.wikidata.org/wiki/Q6809813,female,human rights activist; journalist; lawyer,Iran,Ahvaz,1944-01-01T00:00:00Z
Ahmad Karimi-Hakkak,https://en.wikipedia.org/wiki/Ahmad_Karimi-Hakkak,Q4695385,https://www.wikidata.org/wiki/Q4695385,male,translator; writer,Iran,Mashhad,
Farah Karimi,https://en.wikipedia.org/wiki/Farah_Karimi,Q114246,https://www.wikidata.org/wiki/Q114246,female,politician,Kingdom of the Netherlands,Iran,1960-11-15T00:00:00Z
Ahmad Khaleghi Damghani,https://en.wikipedia.org/wiki/Ahmad_Khaleghi_Damghani,Q28673234,https://www.wikidata.org/wiki/Q28673234,male,political scientist; politician; writer,,,1958-01-01T00:00:00Z
Bahíyyih Khánum,https://en.wikipedia.org/wiki/Bah%C3%ADyyih_Kh%C3%A1num,,,,,,,
Muhammad Kazim Khurasani,https://en.wikipedia.org/wiki/Muhammad_Kazim_Khurasani,Q3774922,https://www.wikidata.org/wiki/Q3774922,male,Islamic jurist; writer,Iran,Mashhad,1839-01-01T00:00:00Z
Farbod Khoshtinat,https://en.wikipedia.org/wiki/Farbod_Khoshtinat,Q5495658,https://www.wikidata.org/wiki/Q5495658,male,cinematographer; writer,Iran,Tehran,1988-08-08T00:00:00Z
Zahra Kia,https://en.wikipedia.org/wiki/Zahra_Kia,Q5955568,https://www.wikidata.org/wiki/Q5955568,female,lexicographer; translator; writer,Iran,Tehran,1912-04-20T00:00:00Z
Alexis Kouros,https://en.wikipedia.org/wiki/Alexis_Kouros,Q3886804,https://www.wikidata.org/wiki/Q3886804,male,film director; physician; writer,Finland; Iran,Kermanshah,1961-01-01T00:00:00Z
Amir H. Ladan,https://en.wikipedia.org/wiki/Amir_H._Ladan,Q4746554,https://www.wikidata.org/wiki/Q4746554,male,writer,,,
Shahla Lahiji,https://en.wikipedia.org/wiki/Shahla_Lahiji,Q7461810,https://www.wikidata.org/wiki/Q7461810,female,essayist; journalist; translator; writer,Iran,Tehran,1942-04-24T00:00:00Z
Mahmoud Ansari Qomi,https://en.wikipedia.org/wiki/Mahmoud_Ansari_Qomi,Q5939671,https://www.wikidata.org/wiki/Q5939671,male,writer,Iran,Qom,
Nastaran Makaremi,https://en.wikipedia.org/wiki/Nastaran_Makaremi,Q134718159,https://www.wikidata.org/wiki/Q134718159,female,,,,
Noor-ol-Hoda Mangeneh,https://en.wikipedia.org/wiki/Noor-ol-Hoda_Mangeneh,Q7049792,https://www.wikidata.org/wiki/Q7049792,female,journalist; poet; teacher; writer,Iran,Tehran,1902-01-01T00:00:00Z
Abd al-Qadir al-Maraghi,https://en.wikipedia.org/wiki/Abd_al-Qadir_al-Maraghi,Q2986906,https://www.wikidata.org/wiki/Q2986906,male,calligrapher; composer; music theorist; poet,,Maragheh,1353-01-01T00:00:00Z
Jalal Matini,https://en.wikipedia.org/wiki/Jalal_Matini,Q10860755,https://www.wikidata.org/wiki/Q10860755,male,historian; literary scholar,Iran,Mashhad,1928-01-01T00:00:00Z
Abdallah Mazandarani,https://en.wikipedia.org/wiki/Abdallah_Mazandarani,Q6406497,https://www.wikidata.org/wiki/Q6406497,male,politician; writer,Iran,Babel,1840-01-01T00:00:00Z
Mahdi Fadaei Mehrabani,https://en.wikipedia.org/wiki/Mahdi_Fadaei_Mehrabani,Q25424800,https://www.wikidata.org/wiki/Q25424800,male,writer,,,1982-01-01T00:00:00Z
Touran Mirhadi,https://en.wikipedia.org/wiki/Touran_Mirhadi,Q5964018,https://www.wikidata.org/wiki/Q5964018,female,literary scholar; psychologist; teacher; writer,Iran,Tehran,1927-06-16T00:00:00Z
Mirza Hashem Eshkevari,https://en.wikipedia.org/wiki/Mirza_Hashem_Eshkevari,Q23043469,https://www.wikidata.org/wiki/Q23043469,male,philosopher; writer,,,
Mirza Muhammad Aghazadeh Khorasani,https://en.wikipedia.org/wiki/Mirza_Muhammad_Aghazadeh_Khorasani,Q23043471,https://www.wikidata.org/wiki/Q23043471,male,politician; writer,,,
Mirza Taghikhan Kashani,https://en.wikipedia.org/wiki/Mirza_Taghikhan_Kashani,Q5736308,https://www.wikidata.org/wiki/Q5736308,male,journalist,Iran,,
Siroos Mirzaei,https://en.wikipedia.org/wiki/Siroos_Mirzaei,Q26465218,https://www.wikidata.org/wiki/Q26465218,male,writer,Iran,Mashhad,1963-04-22T00:00:00Z
Taqi Modarresi,https://en.wikipedia.org/wiki/Taqi_Modarresi,Q107393830,https://www.wikidata.org/wiki/Q107393830,male,novelist; psychiatrist; writer,Iran,Tehran,1931-01-01T00:00:00Z
Mohammad Mofatteh,https://en.wikipedia.org/wiki/Mohammad_Mofatteh,Q6892196,https://www.wikidata.org/wiki/Q6892196,male,akhoond; philosopher; politician; theologian; writer,Iran,Hamadan,1928-06-18T00:00:00Z
Mohammad Hadi Mofatteh,https://en.wikipedia.org/wiki/Mohammad_Hadi_Mofatteh,Q66725203,https://www.wikidata.org/wiki/Q66725203,male,author; university teacher,Iran,Qom,1966-01-01T00:00:00Z
Ata'ollah Mohajerani,https://en.wikipedia.org/wiki/Ata%27ollah_Mohajerani,,,,,,,
Mohammad Reza Tabasi,https://en.wikipedia.org/wiki/Mohammad_Reza_Tabasi,Q12240497,https://www.wikidata.org/wiki/Q12240497,male,writer,Iran,Mashhad,1899-01-01T00:00:00Z
Erfan Mojib,https://en.wikipedia.org/wiki/Erfan_Mojib,Q135917355,https://www.wikidata.org/wiki/Q135917355,male,translator,,,1984-01-01T00:00:00Z
Mohammad Mokri,https://en.wikipedia.org/wiki/Mohammad_Mokri,Q442803,https://www.wikidata.org/wiki/Q442803,male,diplomat; essayist; lexicographer; linguist; poet; politician; university teacher; writer,Iran,Kermanshah,1921-01-01T00:00:00Z
Molla Fathollah Kashani,https://en.wikipedia.org/wiki/Molla_Fathollah_Kashani,Q5217701,https://www.wikidata.org/wiki/Q5217701,male,translator; writer,Iran,Kashan,
Hussein-Ali Montazeri,https://en.wikipedia.org/wiki/Hussein-Ali_Montazeri,Q311160,https://www.wikidata.org/wiki/Q311160,male,akhoond; human rights activist; philosopher; politician; theologian; writer,Iran,Najafabad,1922-09-22T00:00:00Z
Homeira Moshirzadeh,https://en.wikipedia.org/wiki/Homeira_Moshirzadeh,Q25425925,https://www.wikidata.org/wiki/Q25425925,female,political scientist; writer,Iran,,1962-01-01T00:00:00Z
Ali Asghar Mosleh,https://en.wikipedia.org/wiki/Ali_Asghar_Mosleh,Q5958292,https://www.wikidata.org/wiki/Q5958292,male,philosopher; writer,Iran,Iran,1962-01-01T00:00:00Z
Dora Levy Mossanen,https://en.wikipedia.org/wiki/Dora_Levy_Mossanen,Q5297419,https://www.wikidata.org/wiki/Q5297419,female,novelist,United States,Tel Aviv,1945-12-28T00:00:00Z
Khashayar Mostafavi,https://en.wikipedia.org/wiki/Khashayar_Mostafavi,Q21285395,https://www.wikidata.org/wiki/Q21285395,male,film director; literary critic; writer,Iran,Iran,1982-01-01T00:00:00Z
Morteza Motahhari,https://en.wikipedia.org/wiki/Morteza_Motahhari,Q1397229,https://www.wikidata.org/wiki/Q1397229,male,akhoond; ayatollah; philosopher; politician; theologian; writer,Iran; Pahlavi Iran; Qajar Iran,Fariman,1919-01-31T00:00:00Z
Majede Motalebi,https://en.wikipedia.org/wiki/Majede_Motalebi,Q19667154,https://www.wikidata.org/wiki/Q19667154,female,painter; writer,Iran,Tehran,1985-10-31T00:00:00Z
Kazem Mousavi-Bojnourdi,https://en.wikipedia.org/wiki/Kazem_Mousavi-Bojnourdi,Q6381002,https://www.wikidata.org/wiki/Q6381002,male,writer,Iran,Bojnord,1942-01-01T00:00:00Z
Amirali Nabavian,https://en.wikipedia.org/wiki/Amirali_Nabavian,Q23816943,https://www.wikidata.org/wiki/Q23816943,male,actor; writer,Iran,Amol,1980-03-22T00:00:00Z
Vahid Najafi Nakhjevanlou,https://en.wikipedia.org/wiki/Vahid_Najafi_Nakhjevanlou,Q130219458,https://www.wikidata.org/wiki/Q130219458,male,,,,1988-01-01T00:00:00Z
Ehsan Naraghi,https://en.wikipedia.org/wiki/Ehsan_Naraghi,Q622194,https://www.wikidata.org/wiki/Q622194,male,sociologist; translator; writer,Iran,Kashan,1926-02-02T00:00:00Z
Dariush Navidgouyi,https://en.wikipedia.org/wiki/Dariush_Navidgouyi,Q131755442,https://www.wikidata.org/wiki/Q131755442,male,,,,
Nazi Safavi,https://en.wikipedia.org/wiki/Nazi_Safavi,Q27063134,https://www.wikidata.org/wiki/Q27063134,female,writer,Iran,Tehran,1967-01-01T00:00:00Z
Hasan Ali Nejabat Shirazi,https://en.wikipedia.org/wiki/Hasan_Ali_Nejabat_Shirazi,Q5940890,https://www.wikidata.org/wiki/Q5940890,male,mystic; writer,Iran,Tabriz,1917-01-01T00:00:00Z
Marina Nemat,https://en.wikipedia.org/wiki/Marina_Nemat,Q469066,https://www.wikidata.org/wiki/Q469066,female,writer,Iran,Tehran,1965-04-22T00:00:00Z
Shirin Nezammafi,https://en.wikipedia.org/wiki/Shirin_Nezammafi,Q5976740,https://www.wikidata.org/wiki/Q5976740,female,novelist; writer,Iran,Tehran,1979-11-10T00:00:00Z
Bahman Nirumand,https://en.wikipedia.org/wiki/Bahman_Nirumand,Q77999,https://www.wikidata.org/wiki/Q77999,male,essayist; journalist; translator; writer,Germany,Iran,1936-09-18T00:00:00Z
Kambiz Norouzi,https://en.wikipedia.org/wiki/Kambiz_Norouzi,Q6356363,https://www.wikidata.org/wiki/Q6356363,male,lawyer; writer,Iran,,
Alireza Nourizadeh,https://en.wikipedia.org/wiki/Alireza_Nourizadeh,Q4116953,https://www.wikidata.org/wiki/Q4116953,male,journalist; translator; writer,Pahlavi dynasty; United Kingdom,Tehran,1949-06-24T00:00:00Z
Jamal Omid,https://en.wikipedia.org/wiki/Jamal_Omid,Q16048881,https://www.wikidata.org/wiki/Q16048881,male,historian; journalist; screenwriter; writer,Iran,Rasht,1946-01-01T00:00:00Z
Ardeshir Pashang,https://en.wikipedia.org/wiki/Ardeshir_Pashang,Q87201517,https://www.wikidata.org/wiki/Q87201517,male,political writer; politician; researcher; television personality,,Kermanshah,1979-12-22T00:00:00Z
Shiva Rahbaran,https://en.wikipedia.org/wiki/Shiva_Rahbaran,Q104361489,https://www.wikidata.org/wiki/Q104361489,female,literary scholar,,,1970-01-01T00:00:00Z
Rahmatollah Moghaddam Maraghei,https://en.wikipedia.org/wiki/Rahmatollah_Moghaddam_Maraghei,Q6411272,https://www.wikidata.org/wiki/Q6411272,male,politician; writer,Iran,Miandoab,1921-01-01T00:00:00Z
Emad Rajabloo,https://en.wikipedia.org/wiki/Emad_Rajabloo,Q122305497,https://www.wikidata.org/wiki/Q122305497,male,design; film director; theatrical director; writer,,Gorgan,1995-06-01T00:00:00Z
Reza Ramezani Gilani,https://en.wikipedia.org/wiki/Reza_Ramezani_Gilani,Q3275870,https://www.wikidata.org/wiki/Q3275870,male,philosopher; university teacher; writer,Iran,Rasht,1963-01-01T00:00:00Z
Mohammad Rasouli,https://en.wikipedia.org/wiki/Mohammad_Rasouli,Q38325421,https://www.wikidata.org/wiki/Q38325421,male,researcher,Iran,Shahr-e Kord,1971-10-29T00:00:00Z
Sajjad Sadeghi,https://en.wikipedia.org/wiki/Sajjad_Sadeghi,Q134571215,https://www.wikidata.org/wiki/Q134571215,male,human rights activist; political scientist; writer,,,1983-07-19T00:00:00Z
Hamid Reza Sadr,https://en.wikipedia.org/wiki/Hamid_Reza_Sadr,Q10844782,https://www.wikidata.org/wiki/Q10844782,male,film critic; journalist; translator; university teacher; writer,Iran,Mashhad,1956-03-19T00:00:00Z
Shadi Sadr,https://en.wikipedia.org/wiki/Shadi_Sadr,Q6485256,https://www.wikidata.org/wiki/Q6485256,female,human rights activist; journalist; lawyer,Iran,Tehran,1974-01-01T00:00:00Z
Mahmoud Sadri,https://en.wikipedia.org/wiki/Mahmoud_Sadri,Q10858159,https://www.wikidata.org/wiki/Q10858159,male,essayist; professor; sociologist,Iran,,
Morad Saghafi,https://en.wikipedia.org/wiki/Morad_Saghafi,Q25424108,https://www.wikidata.org/wiki/Q25424108,male,journalist; political scientist; writer,,Tehran,1957-01-01T00:00:00Z
Nematollah Salehi Najafabadi,https://en.wikipedia.org/wiki/Nematollah_Salehi_Najafabadi,Q10321245,https://www.wikidata.org/wiki/Q10321245,male,akhoond; essayist; lexicographer; theologian,Iran,Najafabad,1923-01-01T00:00:00Z
Homayoun Sanaatizadeh,https://en.wikipedia.org/wiki/Homayoun_Sanaatizadeh,Q3139581,https://www.wikidata.org/wiki/Q3139581,male,entrepreneur; translator; writer,Iran,Tehran,1925-01-01T00:00:00Z
Jalal Sattari,https://en.wikipedia.org/wiki/Jalal_Sattari,Q6125898,https://www.wikidata.org/wiki/Q6125898,male,writer,Iran,Rasht,1931-01-01T00:00:00Z
Sayyed Muhammad Tabatabei Fesharaki,https://en.wikipedia.org/wiki/Sayyed_Muhammad_Tabatabei_Fesharaki,Q12239893,https://www.wikidata.org/wiki/Q12239893,male,writer,Iran,Isfahan,1837-01-01T00:00:00Z
