Name,Wikipedia_Link,wikidata_qid,wikidata_url
Eliz Sanasarian,https://en.wikipedia.org/wiki/Eliz_Sanasarian,Q5362073,https://www.wikidata.org/wiki/Q5362073
Mardjan Seighali,https://en.wikipedia.org/wiki/Mardjan_Seighali,Q102181876,https://www.wikidata.org/wiki/Q102181876
Razieh Gholami-Shabani,https://en.wikipedia.org/wiki/Razieh_Gholami-Shabani,Q7299570,https://www.wikidata.org/wiki/Q7299570
Shahla Sherkat,https://en.wikipedia.org/wiki/Shahla_Sherkat,Q3481223,https://www.wikidata.org/wiki/Q3481223
Zandokht Shirazi,https://en.wikipedia.org/wiki/Zandokht_Shirazi,Q2587495,https://www.wikidata.org/wiki/Q2587495
Tadj al-Saltaneh,https://en.wikipedia.org/wiki/Tadj_al-Saltaneh,Q469329,https://www.wikidata.org/wiki/Q469329
Roya Toloui,https://en.wikipedia.org/wiki/Roya_Toloui,Q469763,https://www.wikidata.org/wiki/Q469763
Khadijeh Afzal Vaziri,https://en.wikipedia.org/wiki/Khadijeh_Afzal_Vaziri,Q5939233,https://www.wikidata.org/wiki/Q5939233
Mahboubeh Abbasgholizadeh,https://en.wikipedia.org/wiki/Mahboubeh_Abbasgholizadeh,Q11766308,https://www.wikidata.org/wiki/Q11766308
Ali Abdi (activist),https://en.wikipedia.org/wiki/Ali_Abdi_%28activist%29,,
Shiva Nazar Ahari,https://en.wikipedia.org/wiki/Shiva_Nazar_Ahari,Q460226,https://www.wikidata.org/wiki/Q460226
Raheleh Ahmadi,https://en.wikipedia.org/wiki/Raheleh_Ahmadi,Q114414695,https://www.wikidata.org/wiki/Q114414695
Masih Alinejad,https://en.wikipedia.org/wiki/Masih_Alinejad,Q6783266,https://www.wikidata.org/wiki/Q6783266
Shahrbanou Amani,https://en.wikipedia.org/wiki/Shahrbanou_Amani,Q22276793,https://www.wikidata.org/wiki/Q22276793
Maryam Amid,https://en.wikipedia.org/wiki/Maryam_Amid,Q5946620,https://www.wikidata.org/wiki/Q5946620
Asieh Amini,https://en.wikipedia.org/wiki/Asieh_Amini,Q21475060,https://www.wikidata.org/wiki/Q21475060
Elham Malekpoor Arashlu,https://en.wikipedia.org/wiki/Elham_Malekpoor_Arashlu,Q56356036,https://www.wikidata.org/wiki/Q56356036
Parvin Ardalan,https://en.wikipedia.org/wiki/Parvin_Ardalan,Q2622862,https://www.wikidata.org/wiki/Q2622862
Vahid Asghari,https://en.wikipedia.org/wiki/Vahid_Asghari,Q7908627,https://www.wikidata.org/wiki/Q7908627
Bibi Khanoom Astarabadi,https://en.wikipedia.org/wiki/Bibi_Khanoom_Astarabadi,Q4903029,https://www.wikidata.org/wiki/Q4903029
Forough Azarakhshi,https://en.wikipedia.org/wiki/Forough_Azarakhshi,Q5470403,https://www.wikidata.org/wiki/Q5470403
Pakhshan Azizi,https://en.wikipedia.org/wiki/Pakhshan_Azizi,Q127728945,https://www.wikidata.org/wiki/Q127728945
Tuba Azmudeh,https://en.wikipedia.org/wiki/Tuba_Azmudeh,Q20732185,https://www.wikidata.org/wiki/Q20732185
Fariba Balouch,https://en.wikipedia.org/wiki/Fariba_Balouch,Q124753944,https://www.wikidata.org/wiki/Q124753944
Jila Baniyaghoob,https://en.wikipedia.org/wiki/Jila_Baniyaghoob,Q4937441,https://www.wikidata.org/wiki/Q4937441
Simin Behbahani,https://en.wikipedia.org/wiki/Simin_Behbahani,Q466672,https://www.wikidata.org/wiki/Q466672
Mansoureh Behkish,https://en.wikipedia.org/wiki/Mansoureh_Behkish,Q62020074,https://www.wikidata.org/wiki/Q62020074
Azadeh Bokaie Dadgar,https://en.wikipedia.org/wiki/Azadeh_Bokaie_Dadgar,Q48699999,https://www.wikidata.org/wiki/Q48699999
Atena Daemi,https://en.wikipedia.org/wiki/Atena_Daemi,Q28016688,https://www.wikidata.org/wiki/Q28016688
Sediqeh Dowlatabadi,https://en.wikipedia.org/wiki/Sediqeh_Dowlatabadi,Q7445322,https://www.wikidata.org/wiki/Q7445322
Mehrangiz Dowlatshahi,https://en.wikipedia.org/wiki/Mehrangiz_Dowlatshahi,Q5945232,https://www.wikidata.org/wiki/Q5945232
Mitra Farazandeh,https://en.wikipedia.org/wiki/Mitra_Farazandeh,Q58916342,https://www.wikidata.org/wiki/Q58916342
Atena Farghadani,https://en.wikipedia.org/wiki/Atena_Farghadani,Q19960495,https://www.wikidata.org/wiki/Q19960495
Faezeh Hashemi Rafsanjani,https://en.wikipedia.org/wiki/Faezeh_Hashemi_Rafsanjani,Q433500,https://www.wikidata.org/wiki/Q433500
Fatemeh Hashemi Rafsanjani,https://en.wikipedia.org/wiki/Fatemeh_Hashemi_Rafsanjani,Q29653433,https://www.wikidata.org/wiki/Q29653433
Manijeh Hekmat,https://en.wikipedia.org/wiki/Manijeh_Hekmat,Q3285951,https://www.wikidata.org/wiki/Q3285951
Azam Jangravi,https://en.wikipedia.org/wiki/Azam_Jangravi,Q114552923,https://www.wikidata.org/wiki/Q114552923
Sheema Kalbasi,https://en.wikipedia.org/wiki/Sheema_Kalbasi,Q4994679,https://www.wikidata.org/wiki/Q4994679
Mehrangiz Kar,https://en.wikipedia.org/wiki/Mehrangiz_Kar,Q6809813,https://www.wikidata.org/wiki/Q6809813
Shokufeh Kavani,https://en.wikipedia.org/wiki/Shokufeh_Kavani,Q7500187,https://www.wikidata.org/wiki/Q7500187
Mahtab Keramati,https://en.wikipedia.org/wiki/Mahtab_Keramati,Q5958009,https://www.wikidata.org/wiki/Q5958009
Noushin Ahmadi Khorasani,https://en.wikipedia.org/wiki/Noushin_Ahmadi_Khorasani,Q7063937,https://www.wikidata.org/wiki/Q7063937
Elaheh Koulaei,https://en.wikipedia.org/wiki/Elaheh_Koulaei,Q5353137,https://www.wikidata.org/wiki/Q5353137
Shahla Lahiji,https://en.wikipedia.org/wiki/Shahla_Lahiji,Q7461810,https://www.wikidata.org/wiki/Q7461810
Parvaneh Mafi,https://en.wikipedia.org/wiki/Parvaneh_Mafi,Q24129230,https://www.wikidata.org/wiki/Q24129230
Azar Majedi,https://en.wikipedia.org/wiki/Azar_Majedi,Q2875091,https://www.wikidata.org/wiki/Q2875091
Noor-ol-Hoda Mangeneh,https://en.wikipedia.org/wiki/Noor-ol-Hoda_Mangeneh,Q7049792,https://www.wikidata.org/wiki/Q7049792
Mehrangiz Manouchehrian,https://en.wikipedia.org/wiki/Mehrangiz_Manouchehrian,Q5901360,https://www.wikidata.org/wiki/Q5901360
Azar Mansouri,https://en.wikipedia.org/wiki/Azar_Mansouri,Q33197364,https://www.wikidata.org/wiki/Q33197364
Nazila Maroufian,https://en.wikipedia.org/wiki/Nazila_Maroufian,Q122200508,https://www.wikidata.org/wiki/Q122200508
Tahmineh Milani,https://en.wikipedia.org/wiki/Tahmineh_Milani,Q3513928,https://www.wikidata.org/wiki/Q3513928
Mahnaz Mohammadi,https://en.wikipedia.org/wiki/Mahnaz_Mohammadi,Q3277861,https://www.wikidata.org/wiki/Q3277861
Adela Mohseni,https://en.wikipedia.org/wiki/Adela_Mohseni,Q22279256,https://www.wikidata.org/wiki/Q22279256
Fakhrossadat Mohtashamipour,https://en.wikipedia.org/wiki/Fakhrossadat_Mohtashamipour,Q33199200,https://www.wikidata.org/wiki/Q33199200
Hussein-Ali Montazeri,https://en.wikipedia.org/wiki/Hussein-Ali_Montazeri,Q311160,https://www.wikidata.org/wiki/Q311160
Vida Movahed,https://en.wikipedia.org/wiki/Vida_Movahed,Q47546083,https://www.wikidata.org/wiki/Q47546083
Mehrnoush Najafi Ragheb,https://en.wikipedia.org/wiki/Mehrnoush_Najafi_Ragheb,Q9384663,https://www.wikidata.org/wiki/Q9384663
Zahra Nejadbahram,https://en.wikipedia.org/wiki/Zahra_Nejadbahram,Q31069422,https://www.wikidata.org/wiki/Q31069422
Nesa Azadikhah,https://en.wikipedia.org/wiki/Nesa_Azadikhah,Q130600908,https://www.wikidata.org/wiki/Q130600908
Ashraf Pahlavi,https://en.wikipedia.org/wiki/Ashraf_Pahlavi,Q2419984,https://www.wikidata.org/wiki/Q2419984
Farah Pahlavi,https://en.wikipedia.org/wiki/Farah_Pahlavi,Q164111,https://www.wikidata.org/wiki/Q164111
Death of Asra Panahi,https://en.wikipedia.org/wiki/Death_of_Asra_Panahi,Q114688246,https://www.wikidata.org/wiki/Q114688246
FakhrAfagh Parsa,https://en.wikipedia.org/wiki/FakhrAfagh_Parsa,Q5700634,https://www.wikidata.org/wiki/Q5700634
Roya Ramezani,https://en.wikipedia.org/wiki/Roya_Ramezani,Q41241119,https://www.wikidata.org/wiki/Q41241119
Rayehe Mozafarian,https://en.wikipedia.org/wiki/Rayehe_Mozafarian,Q109554696,https://www.wikidata.org/wiki/Q109554696
Shadi Sadr,https://en.wikipedia.org/wiki/Shadi_Sadr,Q6485256,https://www.wikidata.org/wiki/Q6485256
Ronak Safazadeh,https://en.wikipedia.org/wiki/Ronak_Safazadeh,Q7364604,https://www.wikidata.org/wiki/Q7364604
Parvaneh Salahshouri,https://en.wikipedia.org/wiki/Parvaneh_Salahshouri,Q23936531,https://www.wikidata.org/wiki/Q23936531
Fatemeh Sepehri,https://en.wikipedia.org/wiki/Fatemeh_Sepehri,Q107329689,https://www.wikidata.org/wiki/Q107329689
Hengameh Shahidi,https://en.wikipedia.org/wiki/Hengameh_Shahidi,Q5714240,https://www.wikidata.org/wiki/Q5714240
Masoud Shojaei,https://en.wikipedia.org/wiki/Masoud_Shojaei,Q350867,https://www.wikidata.org/wiki/Q350867
Zahra Shojaei,https://en.wikipedia.org/wiki/Zahra_Shojaei,Q8064741,https://www.wikidata.org/wiki/Q8064741
Nasrin Sotoudeh,https://en.wikipedia.org/wiki/Nasrin_Sotoudeh,Q242124,https://www.wikidata.org/wiki/Q242124
Sussan Tahmasebi,https://en.wikipedia.org/wiki/Sussan_Tahmasebi,Q48999205,https://www.wikidata.org/wiki/Q48999205
Azam Taleghani,https://en.wikipedia.org/wiki/Azam_Taleghani,Q4832174,https://www.wikidata.org/wiki/Q4832174
Reihane Taravati,https://en.wikipedia.org/wiki/Reihane_Taravati,Q118583706,https://www.wikidata.org/wiki/Q118583706
Iran Teymourtash,https://en.wikipedia.org/wiki/Iran_Teymourtash,Q6066881,https://www.wikidata.org/wiki/Q6066881
Lobat Vala,https://en.wikipedia.org/wiki/Lobat_Vala,Q6663554,https://www.wikidata.org/wiki/Q6663554
Verisheh Moradi,https://en.wikipedia.org/wiki/Verisheh_Moradi,Q127786666,https://www.wikidata.org/wiki/Q127786666
Farangis Yeganegi,https://en.wikipedia.org/wiki/Farangis_Yeganegi,Q5943178,https://www.wikidata.org/wiki/Q5943178
Hoda Hadadi,https://en.wikipedia.org/wiki/Hoda_Hadadi,Q97304988,https://www.wikidata.org/wiki/Q97304988
Minoo Moallem,https://en.wikipedia.org/wiki/Minoo_Moallem,Q17489753,https://www.wikidata.org/wiki/Q17489753
