Name,Wikipedia_Link,wikidata_qid,wikidata_url
Second inauguration of Hassan Rouhani,https://en.wikipedia.org/wiki/Second_inauguration_of_Hassan_Rouhani,Q30642758,https://www.wikidata.org/wiki/Q30642758
A 250 Years Old Person,https://en.wikipedia.org/wiki/A_250_Years_Old_Person,Q20396473,https://www.wikidata.org/wiki/Q20396473
1985 Iranian presidential election,https://en.wikipedia.org/wiki/1985_Iranian_presidential_election,Q968607,https://www.wikidata.org/wiki/Q968607
1989 Iranian Supreme Leader election,https://en.wikipedia.org/wiki/1989_Iranian_Supreme_Leader_election,Q16052990,https://www.wikidata.org/wiki/Q16052990
Ahl Al-Bayt World Assembly,https://en.wikipedia.org/wiki/Ahl_Al-Bayt_World_Assembly,Q5873255,https://www.wikidata.org/wiki/Q5873255
Ali Khamenei's fatwa against insulting revered Sunni figures,https://en.wikipedia.org/wiki/Ali_Khamenei%27s_fatwa_against_insulting_revered_Sunni_figures,,
Ali Khamenei's fatwa against nuclear weapons,https://en.wikipedia.org/wiki/Ali_Khamenei%27s_fatwa_against_nuclear_weapons,,
Mahsa Amini protests,https://en.wikipedia.org/wiki/Mahsa_Amini_protests,Q114065797,https://www.wikidata.org/wiki/Q114065797
Attempted assassination of Ali Khamenei,https://en.wikipedia.org/wiki/Attempted_assassination_of_Ali_Khamenei,Q25432826,https://www.wikidata.org/wiki/Q25432826
Correspondence between Barack Obama and Ali Khamenei,https://en.wikipedia.org/wiki/Correspondence_between_Barack_Obama_and_Ali_Khamenei,Q20111215,https://www.wikidata.org/wiki/Q20111215
Four main books of Biographical-Evaluation,https://en.wikipedia.org/wiki/Four_main_books_of_Biographical-Evaluation,Q97186737,https://www.wikidata.org/wiki/Q97186737
Ghena,https://en.wikipedia.org/wiki/Ghena,Q85973342,https://www.wikidata.org/wiki/Q85973342
Mohammad Mohammadi Golpayegani,https://en.wikipedia.org/wiki/Mohammad_Mohammadi_Golpayegani,Q5940585,https://www.wikidata.org/wiki/Q5940585
Iran Slogan of the Year,https://en.wikipedia.org/wiki/Iran_Slogan_of_the_Year,Q5959728,https://www.wikidata.org/wiki/Q5959728
Iran–Israel war ceasefire,https://en.wikipedia.org/wiki/Iran%E2%80%93Israel_war_ceasefire,,
Israel won't exist in 25 years,https://en.wikipedia.org/wiki/Israel_won%27t_exist_in_25_years,,
Ali Khamenei bibliography,https://en.wikipedia.org/wiki/Ali_Khamenei_bibliography,Q50815843,https://www.wikidata.org/wiki/Q50815843
Khamenei's 8-Article Command to the Chiefs of Branches,https://en.wikipedia.org/wiki/Khamenei%27s_8-Article_Command_to_the_Chiefs_of_Branches,,
Mohsen Kharazi,https://en.wikipedia.org/wiki/Mohsen_Kharazi,Q6894418,https://www.wikidata.org/wiki/Q6894418
List of provincial representatives appointed by Supreme Leader of Iran,https://en.wikipedia.org/wiki/List_of_provincial_representatives_appointed_by_Supreme_Leader_of_Iran,Q5929890,https://www.wikidata.org/wiki/Q5929890
Nuclear Fatwa Under International Law (book),https://en.wikipedia.org/wiki/Nuclear_Fatwa_Under_International_Law_%28book%29,,
October 1981 Iranian presidential election,https://en.wikipedia.org/wiki/October_1981_Iranian_presidential_election,Q1672408,https://www.wikidata.org/wiki/Q1672408
October 2024 Friday Prayer in Tehran,https://en.wikipedia.org/wiki/October_2024_Friday_Prayer_in_Tehran,Q130641755,https://www.wikidata.org/wiki/Q130641755
October 2024 Iranian strikes on Israel,https://en.wikipedia.org/wiki/October_2024_Iranian_strikes_on_Israel,Q130391800,https://www.wikidata.org/wiki/Q130391800
Office of the Supreme Leader of Iran,https://en.wikipedia.org/wiki/Office_of_the_Supreme_Leader_of_Iran,Q16045000,https://www.wikidata.org/wiki/Q16045000
An Outline of Islamic Thought in the Quran,https://en.wikipedia.org/wiki/An_Outline_of_Islamic_Thought_in_the_Quran,Q50295599,https://www.wikidata.org/wiki/Q50295599
Palestine (2011 book),https://en.wikipedia.org/wiki/Palestine_%282011_book%29,,
"Ruhe-Tawhid, Nafye Obudiate GheireKhoda",https://en.wikipedia.org/wiki/Ruhe-Tawhid%2C_Nafye_Obudiate_GheireKhoda,,
Second Phase of the Revolution,https://en.wikipedia.org/wiki/Second_Phase_of_the_Revolution,Q61942779,https://www.wikidata.org/wiki/Q61942779
Sex segregation in Iran,https://en.wikipedia.org/wiki/Sex_segregation_in_Iran,Q7458537,https://www.wikidata.org/wiki/Q7458537
Sharh-e Esm (book),https://en.wikipedia.org/wiki/Sharh-e_Esm_%28book%29,,
Statement of 14 Political Activists,https://en.wikipedia.org/wiki/Statement_of_14_Political_Activists,Q67393863,https://www.wikidata.org/wiki/Q67393863
Supreme Leader of Iran,https://en.wikipedia.org/wiki/Supreme_Leader_of_Iran,Q332486,https://www.wikidata.org/wiki/Q332486
To the Youth in Europe and North America,https://en.wikipedia.org/wiki/To_the_Youth_in_Europe_and_North_America,Q18862721,https://www.wikidata.org/wiki/Q18862721
To the Youth in Western Countries,https://en.wikipedia.org/wiki/To_the_Youth_in_Western_Countries,Q21716757,https://www.wikidata.org/wiki/Q21716757
Wealth of Khamenei family,https://en.wikipedia.org/wiki/Wealth_of_Khamenei_family,Q131553959,https://www.wikidata.org/wiki/Q131553959
Ardakan,https://en.wikipedia.org/wiki/Ardakan,Q580084,https://www.wikidata.org/wiki/Q580084
Reception and legacy of Muhammad Khatami,https://en.wikipedia.org/wiki/Reception_and_legacy_of_Muhammad_Khatami,Q5165998,https://www.wikidata.org/wiki/Q5165998
Dialogue Among Civilizations,https://en.wikipedia.org/wiki/Dialogue_Among_Civilizations,Q4115645,https://www.wikidata.org/wiki/Q4115645
Electoral history of Mohammad Khatami,https://en.wikipedia.org/wiki/Electoral_history_of_Mohammad_Khatami,Q20987784,https://www.wikidata.org/wiki/Q20987784
Presidency of Muhammad Khatami,https://en.wikipedia.org/wiki/Presidency_of_Muhammad_Khatami,Q5960062,https://www.wikidata.org/wiki/Q5960062
Template:Muhammad Khatami,https://en.wikipedia.org/wiki/Template%3AMuhammad_Khatami,,
A Letter for Tomorrow,https://en.wikipedia.org/wiki/A_Letter_for_Tomorrow,Q23015120,https://www.wikidata.org/wiki/Q23015120
The Man with the Chocolate Robe,https://en.wikipedia.org/wiki/The_Man_with_the_Chocolate_Robe,Q7750139,https://www.wikidata.org/wiki/Q7750139
Muhammad Khatami 2009 presidential campaign,https://en.wikipedia.org/wiki/Muhammad_Khatami_2009_presidential_campaign,Q6892144,https://www.wikidata.org/wiki/Q6892144
Mohammad Khatami's reforms,https://en.wikipedia.org/wiki/Mohammad_Khatami%27s_reforms,,
Advisor to the President of Iran,https://en.wikipedia.org/wiki/Advisor_to_the_President_of_Iran,Q27986870,https://www.wikidata.org/wiki/Q27986870
Hamid Mowlana,https://en.wikipedia.org/wiki/Hamid_Mowlana,Q5644620,https://www.wikidata.org/wiki/Q5644620
Mohammad-Ali Abtahi,https://en.wikipedia.org/wiki/Mohammad-Ali_Abtahi,Q443298,https://www.wikidata.org/wiki/Q443298
Asadollah Asgaroladi,https://en.wikipedia.org/wiki/Asadollah_Asgaroladi,Q4803277,https://www.wikidata.org/wiki/Q4803277
Hesamodin Ashna,https://en.wikipedia.org/wiki/Hesamodin_Ashna,Q5679044,https://www.wikidata.org/wiki/Q5679044
Mehrdad Bazrpash,https://en.wikipedia.org/wiki/Mehrdad_Bazrpash,Q5958806,https://www.wikidata.org/wiki/Q5958806
Nasser Biria,https://en.wikipedia.org/wiki/Nasser_Biria,Q35495614,https://www.wikidata.org/wiki/Q35495614
Mehdi Chamran,https://en.wikipedia.org/wiki/Mehdi_Chamran,Q10858605,https://www.wikidata.org/wiki/Q10858605
Davoud Danesh-Jafari,https://en.wikipedia.org/wiki/Davoud_Danesh-Jafari,Q5242121,https://www.wikidata.org/wiki/Q5242121
Parviz Davoodi,https://en.wikipedia.org/wiki/Parviz_Davoodi,Q981435,https://www.wikidata.org/wiki/Q981435
Gholam-Hossein Elham,https://en.wikipedia.org/wiki/Gholam-Hossein_Elham,Q349319,https://www.wikidata.org/wiki/Q349319
Reza Farajidana,https://en.wikipedia.org/wiki/Reza_Farajidana,Q5955447,https://www.wikidata.org/wiki/Q5955447
Shahla Habibi,https://en.wikipedia.org/wiki/Shahla_Habibi,Q16048795,https://www.wikidata.org/wiki/Q16048795
Saeed Hajjarian,https://en.wikipedia.org/wiki/Saeed_Hajjarian,Q349095,https://www.wikidata.org/wiki/Q349095
Kazem Vaziri Hamaneh,https://en.wikipedia.org/wiki/Kazem_Vaziri_Hamaneh,Q6381007,https://www.wikidata.org/wiki/Q6381007
Mojtaba Samareh Hashemi,https://en.wikipedia.org/wiki/Mojtaba_Samareh_Hashemi,Q6895168,https://www.wikidata.org/wiki/Q6895168
Ali Akbar Javanfekr,https://en.wikipedia.org/wiki/Ali_Akbar_Javanfekr,Q4724597,https://www.wikidata.org/wiki/Q4724597
Sousan Keshavarz,https://en.wikipedia.org/wiki/Sousan_Keshavarz,Q7565241,https://www.wikidata.org/wiki/Q7565241
Esfandiar Rahim Mashaei,https://en.wikipedia.org/wiki/Esfandiar_Rahim_Mashaei,Q1353303,https://www.wikidata.org/wiki/Q1353303
Ahmad Masjed-Jamei,https://en.wikipedia.org/wiki/Ahmad_Masjed-Jamei,Q4695407,https://www.wikidata.org/wiki/Q4695407
Rasoul Montajabnia,https://en.wikipedia.org/wiki/Rasoul_Montajabnia,Q5897953,https://www.wikidata.org/wiki/Q5897953
Mir-Hossein Mousavi,https://en.wikipedia.org/wiki/Mir-Hossein_Mousavi,Q217154,https://www.wikidata.org/wiki/Q217154
Mohammad-Ali Najafi,https://en.wikipedia.org/wiki/Mohammad-Ali_Najafi,Q6891619,https://www.wikidata.org/wiki/Q6891619
Hassan Namazi,https://en.wikipedia.org/wiki/Hassan_Namazi,Q17992061,https://www.wikidata.org/wiki/Q17992061
Masoud Nili,https://en.wikipedia.org/wiki/Masoud_Nili,Q15127464,https://www.wikidata.org/wiki/Q15127464
Ali Rabii,https://en.wikipedia.org/wiki/Ali_Rabii,Q5960495,https://www.wikidata.org/wiki/Q5960495
Mojtaba Rahmandoust,https://en.wikipedia.org/wiki/Mojtaba_Rahmandoust,Q5957373,https://www.wikidata.org/wiki/Q5957373
Zahra Rahnavard,https://en.wikipedia.org/wiki/Zahra_Rahnavard,Q144195,https://www.wikidata.org/wiki/Q144195
Mohammad-Ali Ramin,https://en.wikipedia.org/wiki/Mohammad-Ali_Ramin,Q835556,https://www.wikidata.org/wiki/Q835556
Mansour Razavi,https://en.wikipedia.org/wiki/Mansour_Razavi,Q25424438,https://www.wikidata.org/wiki/Q25424438
Mohammad Rouyanian,https://en.wikipedia.org/wiki/Mohammad_Rouyanian,Q3661230,https://www.wikidata.org/wiki/Q3661230
Zahra Shojaei,https://en.wikipedia.org/wiki/Zahra_Shojaei,Q8064741,https://www.wikidata.org/wiki/Q8064741
Nasrin Soltankhah,https://en.wikipedia.org/wiki/Nasrin_Soltankhah,Q3878132,https://www.wikidata.org/wiki/Q3878132
Mostafa Tajzadeh,https://en.wikipedia.org/wiki/Mostafa_Tajzadeh,Q3893866,https://www.wikidata.org/wiki/Q3893866
Akbar Torkan,https://en.wikipedia.org/wiki/Akbar_Torkan,Q4700439,https://www.wikidata.org/wiki/Q4700439
Ali-Asghar Zarei,https://en.wikipedia.org/wiki/Ali-Asghar_Zarei,Q29018353,https://www.wikidata.org/wiki/Q29018353
Aide to the president of Iran,https://en.wikipedia.org/wiki/Aide_to_the_president_of_Iran,Q27987217,https://www.wikidata.org/wiki/Q27987217
Elham Aminzadeh,https://en.wikipedia.org/wiki/Elham_Aminzadeh,Q14565990,https://www.wikidata.org/wiki/Q14565990
Gholam-Hossein Esmaeili,https://en.wikipedia.org/wiki/Gholam-Hossein_Esmaeili,Q25423694,https://www.wikidata.org/wiki/Q25423694
Hossein Fereydoun,https://en.wikipedia.org/wiki/Hossein_Fereydoun,Q16051127,https://www.wikidata.org/wiki/Q16051127
Ali Akbar Mehrabian,https://en.wikipedia.org/wiki/Ali_Akbar_Mehrabian,Q4116674,https://www.wikidata.org/wiki/Q4116674
Shahindokht Molaverdi,https://en.wikipedia.org/wiki/Shahindokht_Molaverdi,Q15062987,https://www.wikidata.org/wiki/Q15062987
Ali Younesi,https://en.wikipedia.org/wiki/Ali_Younesi,Q446553,https://www.wikidata.org/wiki/Q446553
Ahmad Alamolhoda,https://en.wikipedia.org/wiki/Ahmad_Alamolhoda,Q4695247,https://www.wikidata.org/wiki/Q4695247
Jamileh Alamolhoda,https://en.wikipedia.org/wiki/Jamileh_Alamolhoda,Q107312007,https://www.wikidata.org/wiki/Q107312007
Ebrahim Raisi 2017 presidential campaign,https://en.wikipedia.org/wiki/Ebrahim_Raisi_2017_presidential_campaign,Q29520041,https://www.wikidata.org/wiki/Q29520041
Template:Raisi cabinet,https://en.wikipedia.org/wiki/Template%3ARaisi_cabinet,,
Ruhollah Dehghani Firouzabadi,https://en.wikipedia.org/wiki/Ruhollah_Dehghani_Firouzabadi,Q115216638,https://www.wikidata.org/wiki/Q115216638
Electoral history of Hassan Rouhani,https://en.wikipedia.org/wiki/Electoral_history_of_Hassan_Rouhani,Q20987781,https://www.wikidata.org/wiki/Q20987781
Hassan Rouhani plagiarism allegations,https://en.wikipedia.org/wiki/Hassan_Rouhani_plagiarism_allegations,Q40890602,https://www.wikidata.org/wiki/Q40890602
Leaked Mohammad Javad Zarif audiotape,https://en.wikipedia.org/wiki/Leaked_Mohammad_Javad_Zarif_audiotape,Q106645531,https://www.wikidata.org/wiki/Q106645531
National Security and Nuclear Diplomacy,https://en.wikipedia.org/wiki/National_Security_and_Nuclear_Diplomacy,Q6284735,https://www.wikidata.org/wiki/Q6284735
Sahebeh Rouhani,https://en.wikipedia.org/wiki/Sahebeh_Rouhani,Q23498187,https://www.wikidata.org/wiki/Q23498187
World Against Violence and Extremism,https://en.wikipedia.org/wiki/World_Against_Violence_and_Extremism,Q16948034,https://www.wikidata.org/wiki/Q16948034
Template:Hassan Rouhani,https://en.wikipedia.org/wiki/Template%3AHassan_Rouhani,,
Look to the East policy,https://en.wikipedia.org/wiki/Look_to_the_East_policy,Q16053379,https://www.wikidata.org/wiki/Q16053379
Mahmoud Ahmadinejad's letter to George W. Bush,https://en.wikipedia.org/wiki/Mahmoud_Ahmadinejad%27s_letter_to_George_W._Bush,,
2007 Iranian petrol rationing riots,https://en.wikipedia.org/wiki/2007_Iranian_petrol_rationing_riots,Q4608678,https://www.wikidata.org/wiki/Q4608678
Durban Review Conference,https://en.wikipedia.org/wiki/Durban_Review_Conference,Q2378937,https://www.wikidata.org/wiki/Q2378937
First government of Mahmoud Ahmadinejad,https://en.wikipedia.org/wiki/First_government_of_Mahmoud_Ahmadinejad,Q5589243,https://www.wikidata.org/wiki/Q5589243
Second government of Mahmoud Ahmadinejad,https://en.wikipedia.org/wiki/Second_government_of_Mahmoud_Ahmadinejad,Q1091523,https://www.wikidata.org/wiki/Q1091523
International Conference to Review the Global Vision of the Holocaust,https://en.wikipedia.org/wiki/International_Conference_to_Review_the_Global_Vision_of_the_Holocaust,Q706817,https://www.wikidata.org/wiki/Q706817
Mansoureh Khojasteh Bagherzadeh,https://en.wikipedia.org/wiki/Mansoureh_Khojasteh_Bagherzadeh,Q16074458,https://www.wikidata.org/wiki/Q16074458
Gholam-Ali Haddad-Adel,https://en.wikipedia.org/wiki/Gholam-Ali_Haddad-Adel,Q1394767,https://www.wikidata.org/wiki/Q1394767
Khamenei family,https://en.wikipedia.org/wiki/Khamenei_family,Q105492583,https://www.wikidata.org/wiki/Q105492583
Badri Khamenei,https://en.wikipedia.org/wiki/Badri_Khamenei,Q115628091,https://www.wikidata.org/wiki/Q115628091
Hadi Khamenei,https://en.wikipedia.org/wiki/Hadi_Khamenei,Q3893843,https://www.wikidata.org/wiki/Q3893843
Javad Khamenei,https://en.wikipedia.org/wiki/Javad_Khamenei,Q16053506,https://www.wikidata.org/wiki/Q16053506
Mohammad Khamenei,https://en.wikipedia.org/wiki/Mohammad_Khamenei,Q5952192,https://www.wikidata.org/wiki/Q5952192
Farideh Moradkhani,https://en.wikipedia.org/wiki/Farideh_Moradkhani,Q115478379,https://www.wikidata.org/wiki/Q115478379
Ali Tehrani,https://en.wikipedia.org/wiki/Ali_Tehrani,Q15782419,https://www.wikidata.org/wiki/Q15782419
Assad-Allah Imani,https://en.wikipedia.org/wiki/Assad-Allah_Imani,Q5946350,https://www.wikidata.org/wiki/Q5946350
Muhammad Javad Haj Ali Akbari,https://en.wikipedia.org/wiki/Muhammad_Javad_Haj_Ali_Akbari,Q16052690,https://www.wikidata.org/wiki/Q16052690
Seyed Mojtaba Hosseini,https://en.wikipedia.org/wiki/Seyed_Mojtaba_Hosseini,Q22909998,https://www.wikidata.org/wiki/Q22909998
Saeed Jalili,https://en.wikipedia.org/wiki/Saeed_Jalili,Q635059,https://www.wikidata.org/wiki/Q635059
Gholamhossein Karbaschi,https://en.wikipedia.org/wiki/Gholamhossein_Karbaschi,Q951081,https://www.wikidata.org/wiki/Q951081
Ahmad Khomeini,https://en.wikipedia.org/wiki/Ahmad_Khomeini,Q400619,https://www.wikidata.org/wiki/Q400619
Ali Larijani,https://en.wikipedia.org/wiki/Ali_Larijani,Q336363,https://www.wikidata.org/wiki/Q336363
Mohammad-Ali Movahedi Kermani,https://en.wikipedia.org/wiki/Mohammad-Ali_Movahedi_Kermani,Q4725060,https://www.wikidata.org/wiki/Q4725060
Ali Shamkhani,https://en.wikipedia.org/wiki/Ali_Shamkhani,Q1391746,https://www.wikidata.org/wiki/Q1391746
Zahra Eshraghi,https://en.wikipedia.org/wiki/Zahra_Eshraghi,Q144181,https://www.wikidata.org/wiki/Q144181
Ali Khatami,https://en.wikipedia.org/wiki/Ali_Khatami,Q4724954,https://www.wikidata.org/wiki/Q4724954
Mohammad-Reza Khatami,https://en.wikipedia.org/wiki/Mohammad-Reza_Khatami,Q1942631,https://www.wikidata.org/wiki/Q1942631
Ruhollah Khatami,https://en.wikipedia.org/wiki/Ruhollah_Khatami,Q7378679,https://www.wikidata.org/wiki/Q7378679
Zohreh Sadeghi,https://en.wikipedia.org/wiki/Zohreh_Sadeghi,Q16048429,https://www.wikidata.org/wiki/Q16048429
Mohammad Reza Tabesh,https://en.wikipedia.org/wiki/Mohammad_Reza_Tabesh,Q5947234,https://www.wikidata.org/wiki/Q5947234
Deaths during the Mahsa Amini protests,https://en.wikipedia.org/wiki/Deaths_during_the_Mahsa_Amini_protests,Q115002313,https://www.wikidata.org/wiki/Q115002313
Government of Ebrahim Raisi,https://en.wikipedia.org/wiki/Government_of_Ebrahim_Raisi,Q107326691,https://www.wikidata.org/wiki/Q107326691
Hijab and chastity law,https://en.wikipedia.org/wiki/Hijab_and_chastity_law,Q118775842,https://www.wikidata.org/wiki/Q118775842
2021–2022 Iranian protests,https://en.wikipedia.org/wiki/2021%E2%80%932022_Iranian_protests,,
September document,https://en.wikipedia.org/wiki/September_document,Q122981259,https://www.wikidata.org/wiki/Q122981259
2024 Varzaqan helicopter crash,https://en.wikipedia.org/wiki/2024_Varzaqan_helicopter_crash,Q125986235,https://www.wikidata.org/wiki/Q125986235
9th legislature of the Islamic Republic of Iran,https://en.wikipedia.org/wiki/9th_legislature_of_the_Islamic_Republic_of_Iran,Q5957961,https://www.wikidata.org/wiki/Q5957961
Aftermath of the Joint Comprehensive Plan of Action,https://en.wikipedia.org/wiki/Aftermath_of_the_Joint_Comprehensive_Plan_of_Action,Q60765181,https://www.wikidata.org/wiki/Q60765181
Confirmations of Hassan Rouhani's Cabinet,https://en.wikipedia.org/wiki/Confirmations_of_Hassan_Rouhani%27s_Cabinet,,
Criticism of the Joint Comprehensive Plan of Action,https://en.wikipedia.org/wiki/Criticism_of_the_Joint_Comprehensive_Plan_of_Action,Q48814622,https://www.wikidata.org/wiki/Q48814622
First government of Hassan Rouhani,https://en.wikipedia.org/wiki/First_government_of_Hassan_Rouhani,Q14342265,https://www.wikidata.org/wiki/Q14342265
Second government of Hassan Rouhani,https://en.wikipedia.org/wiki/Second_government_of_Hassan_Rouhani,Q31069976,https://www.wikidata.org/wiki/Q31069976
Hassan Rouhani 2013 presidential campaign,https://en.wikipedia.org/wiki/Hassan_Rouhani_2013_presidential_campaign,Q13423933,https://www.wikidata.org/wiki/Q13423933
