Name,Wikipedia_Link,wikidata_qid,wikidata_url
Fatemeh Hashemi,https://en.wikipedia.org/wiki/Fatemeh_Hashemi,Q5437445,https://www.wikidata.org/wiki/Q5437445
Noura Hashemi,https://en.wikipedia.org/wiki/Noura_Hashemi,Q20109415,https://www.wikidata.org/wiki/Q20109415
Leila Hatami,https://en.wikipedia.org/wiki/Leila_Hatami,Q255510,https://www.wikidata.org/wiki/Q255510
Sara Hatami,https://en.wikipedia.org/wiki/Sara_Hatami,Q116771352,https://www.wikidata.org/wiki/Q116771352
Mahsa Hejazi,https://en.wikipedia.org/wiki/Mahsa_Hejazi,Q131170522,https://www.wikidata.org/wiki/Q131170522
Anahita Hemmati,https://en.wikipedia.org/wiki/Anahita_Hemmati,Q5946541,https://www.wikidata.org/wiki/Q5946541
Elahe Hesari,https://en.wikipedia.org/wiki/Elahe_Hesari,Q5934622,https://www.wikidata.org/wiki/Q5934622
Fereshteh Hosseini,https://en.wikipedia.org/wiki/Fereshteh_Hosseini,Q56364810,https://www.wikidata.org/wiki/Q56364810
Kimiya Hosseini,https://en.wikipedia.org/wiki/Kimiya_Hosseini,Q18684339,https://www.wikidata.org/wiki/Q18684339
Farrokhlagha Houshmand,https://en.wikipedia.org/wiki/Farrokhlagha_Houshmand,Q5953102,https://www.wikidata.org/wiki/Q5953102
Shayesteh Irani,https://en.wikipedia.org/wiki/Shayesteh_Irani,Q20110529,https://www.wikidata.org/wiki/Q20110529
Parinaz Izadyar,https://en.wikipedia.org/wiki/Parinaz_Izadyar,Q13914146,https://www.wikidata.org/wiki/Q13914146
Gelareh Jabbari,https://en.wikipedia.org/wiki/Gelareh_Jabbari,Q106230359,https://www.wikidata.org/wiki/Q106230359
Mahour Jabbari,https://en.wikipedia.org/wiki/Mahour_Jabbari,Q47451058,https://www.wikidata.org/wiki/Q47451058
Sahar Jafari Jozani,https://en.wikipedia.org/wiki/Sahar_Jafari_Jozani,Q5946433,https://www.wikidata.org/wiki/Q5946433
Behnaz Jafari,https://en.wikipedia.org/wiki/Behnaz_Jafari,Q5950160,https://www.wikidata.org/wiki/Q5950160
Mina Jafarzadeh,https://en.wikipedia.org/wiki/Mina_Jafarzadeh,Q5938015,https://www.wikidata.org/wiki/Q5938015
Faezeh Jalali,https://en.wikipedia.org/wiki/Faezeh_Jalali,Q17744435,https://www.wikidata.org/wiki/Q17744435
Jamileh (dancer),https://en.wikipedia.org/wiki/Jamileh_%28dancer%29,,
Negar Javaherian,https://en.wikipedia.org/wiki/Negar_Javaherian,Q6987117,https://www.wikidata.org/wiki/Q6987117
Neda Jebraeili,https://en.wikipedia.org/wiki/Neda_Jebraeili,Q28712914,https://www.wikidata.org/wiki/Q28712914
Fereshteh Jenabi,https://en.wikipedia.org/wiki/Fereshteh_Jenabi,Q15982074,https://www.wikidata.org/wiki/Q15982074
Falamak Joneidi,https://en.wikipedia.org/wiki/Falamak_Joneidi,Q3064722,https://www.wikidata.org/wiki/Q3064722
Farzaneh Kaboli,https://en.wikipedia.org/wiki/Farzaneh_Kaboli,Q3566481,https://www.wikidata.org/wiki/Q3566481
Saba Kamali,https://en.wikipedia.org/wiki/Saba_Kamali,Q7395780,https://www.wikidata.org/wiki/Q7395780
Kamand Amirsoleimani,https://en.wikipedia.org/wiki/Kamand_Amirsoleimani,Q5939411,https://www.wikidata.org/wiki/Q5939411
Mandana Karimi,https://en.wikipedia.org/wiki/Mandana_Karimi,Q16201077,https://www.wikidata.org/wiki/Q16201077
Niki Karimi,https://en.wikipedia.org/wiki/Niki_Karimi,Q466645,https://www.wikidata.org/wiki/Q466645
Mina Kavani,https://en.wikipedia.org/wiki/Mina_Kavani,Q18044972,https://www.wikidata.org/wiki/Q18044972
Maryam Kavyani,https://en.wikipedia.org/wiki/Maryam_Kavyani,Q5913202,https://www.wikidata.org/wiki/Q5913202
Mahtab Keramati,https://en.wikipedia.org/wiki/Mahtab_Keramati,Q5958009,https://www.wikidata.org/wiki/Q5958009
Anahita Khalatbari,https://en.wikipedia.org/wiki/Anahita_Khalatbari,Q16209968,https://www.wikidata.org/wiki/Q16209968
Sheida Khaligh,https://en.wikipedia.org/wiki/Sheida_Khaligh,Q124568038,https://www.wikidata.org/wiki/Q124568038
Sogol Khaligh,https://en.wikipedia.org/wiki/Sogol_Khaligh,Q65196624,https://www.wikidata.org/wiki/Q65196624
Hamideh Kheirabadi,https://en.wikipedia.org/wiki/Hamideh_Kheirabadi,Q3113819,https://www.wikidata.org/wiki/Q3113819
Gohar Kheirandish,https://en.wikipedia.org/wiki/Gohar_Kheirandish,Q5957858,https://www.wikidata.org/wiki/Q5957858
Niku Kheradmand,https://en.wikipedia.org/wiki/Niku_Kheradmand,Q2323448,https://www.wikidata.org/wiki/Q2323448
Shila Khodadad,https://en.wikipedia.org/wiki/Shila_Khodadad,Q3482095,https://www.wikidata.org/wiki/Q3482095
Sara Khoeniha,https://en.wikipedia.org/wiki/Sara_Khoeniha,Q5955128,https://www.wikidata.org/wiki/Q5955128
Fakhri Khorvash,https://en.wikipedia.org/wiki/Fakhri_Khorvash,Q5953761,https://www.wikidata.org/wiki/Q5953761
Zari Khoshkam,https://en.wikipedia.org/wiki/Zari_Khoshkam,Q3574863,https://www.wikidata.org/wiki/Q3574863
Baran Kosari,https://en.wikipedia.org/wiki/Baran_Kosari,Q272144,https://www.wikidata.org/wiki/Q272144
Mina Lakani,https://en.wikipedia.org/wiki/Mina_Lakani,Q5941689,https://www.wikidata.org/wiki/Q5941689
Loreta (actress),https://en.wikipedia.org/wiki/Loreta_%28actress%29,,
Mahchehreh Khalili,https://en.wikipedia.org/wiki/Mahchehreh_Khalili,Q5928070,https://www.wikidata.org/wiki/Q5928070
Amina Maher,https://en.wikipedia.org/wiki/Amina_Maher,Q22278996,https://www.wikidata.org/wiki/Q22278996
Pourandokht Mahiman,https://en.wikipedia.org/wiki/Pourandokht_Mahiman,Q5868780,https://www.wikidata.org/wiki/Q5868780
Mehraneh Mahin Torabi,https://en.wikipedia.org/wiki/Mehraneh_Mahin_Torabi,Q5948979,https://www.wikidata.org/wiki/Q5948979
Mahvash,https://en.wikipedia.org/wiki/Mahvash,Q5956832,https://www.wikidata.org/wiki/Q5956832
Yassamin Maleknasr,https://en.wikipedia.org/wiki/Yassamin_Maleknasr,Q8049870,https://www.wikidata.org/wiki/Q8049870
Marjan (singer),https://en.wikipedia.org/wiki/Marjan_%28singer%29,,
Maryam Momen,https://en.wikipedia.org/wiki/Maryam_Momen,Q111575591,https://www.wikidata.org/wiki/Q111575591
Laleh Marzban,https://en.wikipedia.org/wiki/Laleh_Marzban,Q63804803,https://www.wikidata.org/wiki/Q63804803
Parvaneh Massoumi,https://en.wikipedia.org/wiki/Parvaneh_Massoumi,Q25999315,https://www.wikidata.org/wiki/Q25999315
Pantea Mehdinia,https://en.wikipedia.org/wiki/Pantea_Mehdinia,Q25423701,https://www.wikidata.org/wiki/Q25423701
Melika Shaban,https://en.wikipedia.org/wiki/Melika_Shaban,Q110962399,https://www.wikidata.org/wiki/Q110962399
Roya Mirelmi,https://en.wikipedia.org/wiki/Roya_Mirelmi,Q25423482,https://www.wikidata.org/wiki/Q25423482
Sepideh Moafi,https://en.wikipedia.org/wiki/Sepideh_Moafi,Q66142225,https://www.wikidata.org/wiki/Q66142225
Maryam Moghaddam,https://en.wikipedia.org/wiki/Maryam_Moghaddam,Q4845203,https://www.wikidata.org/wiki/Q4845203
Negar Moghaddam,https://en.wikipedia.org/wiki/Negar_Moghaddam,Q56366152,https://www.wikidata.org/wiki/Q56366152
Shabnam Moghaddami,https://en.wikipedia.org/wiki/Shabnam_Moghaddami,Q15982059,https://www.wikidata.org/wiki/Q15982059
Nasrin Moghanloo,https://en.wikipedia.org/wiki/Nasrin_Moghanloo,Q5938443,https://www.wikidata.org/wiki/Q5938443
Azita Moguie,https://en.wikipedia.org/wiki/Azita_Moguie,Q60674494,https://www.wikidata.org/wiki/Q60674494
Akram Mohammadi,https://en.wikipedia.org/wiki/Akram_Mohammadi,Q4701619,https://www.wikidata.org/wiki/Q4701619
Aida Mohammadkhani,https://en.wikipedia.org/wiki/Aida_Mohammadkhani,Q4696642,https://www.wikidata.org/wiki/Q4696642
Pooya Mohseni,https://en.wikipedia.org/wiki/Pooya_Mohseni,Q116820648,https://www.wikidata.org/wiki/Q116820648
Zohreh Mojabi,https://en.wikipedia.org/wiki/Zohreh_Mojabi,Q15102008,https://www.wikidata.org/wiki/Q15102008
Mahdokht Molaei,https://en.wikipedia.org/wiki/Mahdokht_Molaei,Q135769828,https://www.wikidata.org/wiki/Q135769828
Parichehr Moshrefi,https://en.wikipedia.org/wiki/Parichehr_Moshrefi,Q123329716,https://www.wikidata.org/wiki/Q123329716
Nahid Moslemi,https://en.wikipedia.org/wiki/Nahid_Moslemi,Q65198493,https://www.wikidata.org/wiki/Q65198493
Fatemeh Motamed-Arya,https://en.wikipedia.org/wiki/Fatemeh_Motamed-Arya,Q453568,https://www.wikidata.org/wiki/Q453568
Fariba Motekhasses,https://en.wikipedia.org/wiki/Fariba_Motekhasses,Q5934274,https://www.wikidata.org/wiki/Q5934274
Niki Mozaffari,https://en.wikipedia.org/wiki/Niki_Mozaffari,Q124685201,https://www.wikidata.org/wiki/Q124685201
Fatemeh Naghavi,https://en.wikipedia.org/wiki/Fatemeh_Naghavi,Q5437454,https://www.wikidata.org/wiki/Q5437454
Azade Namdari,https://en.wikipedia.org/wiki/Azade_Namdari,Q5957945,https://www.wikidata.org/wiki/Q5957945
Elham Nami,https://en.wikipedia.org/wiki/Elham_Nami,Q58878015,https://www.wikidata.org/wiki/Q58878015
Yekta Naser,https://en.wikipedia.org/wiki/Yekta_Naser,Q5942650,https://www.wikidata.org/wiki/Q5942650
Afsaneh Naseri,https://en.wikipedia.org/wiki/Afsaneh_Naseri,Q16051943,https://www.wikidata.org/wiki/Q16051943
Anahita Nemati,https://en.wikipedia.org/wiki/Anahita_Nemati,Q5952770,https://www.wikidata.org/wiki/Q5952770
Shima Nikpour,https://en.wikipedia.org/wiki/Shima_Nikpour,Q20110588,https://www.wikidata.org/wiki/Q20110588
Roya Nonahali,https://en.wikipedia.org/wiki/Roya_Nonahali,Q7373559,https://www.wikidata.org/wiki/Q7373559
Bahar Noohian,https://en.wikipedia.org/wiki/Bahar_Noohian,Q47468693,https://www.wikidata.org/wiki/Q47468693
Elnaaz Norouzi,https://en.wikipedia.org/wiki/Elnaaz_Norouzi,Q52584389,https://www.wikidata.org/wiki/Q52584389
Zhaleh Olov,https://en.wikipedia.org/wiki/Zhaleh_Olov,Q8070098,https://www.wikidata.org/wiki/Q8070098
Fereshteh Sadre Orafaee,https://en.wikipedia.org/wiki/Fereshteh_Sadre_Orafaee,Q3038724,https://www.wikidata.org/wiki/Q3038724
Rabeh Oskouie,https://en.wikipedia.org/wiki/Rabeh_Oskouie,Q5941048,https://www.wikidata.org/wiki/Q5941048
Leila Otadi,https://en.wikipedia.org/wiki/Leila_Otadi,Q6538029,https://www.wikidata.org/wiki/Q6538029
Tina Pakravan,https://en.wikipedia.org/wiki/Tina_Pakravan,Q16047956,https://www.wikidata.org/wiki/Q16047956
Maryam Palizban,https://en.wikipedia.org/wiki/Maryam_Palizban,Q6781089,https://www.wikidata.org/wiki/Q6781089
Pantea Panahiha,https://en.wikipedia.org/wiki/Pantea_Panahiha,Q20109870,https://www.wikidata.org/wiki/Q20109870
Susan Parvar,https://en.wikipedia.org/wiki/Susan_Parvar,Q16051449,https://www.wikidata.org/wiki/Q16051449
Setareh Pesyani,https://en.wikipedia.org/wiki/Setareh_Pesyani,Q18402115,https://www.wikidata.org/wiki/Q18402115
Mahaya Petrosian,https://en.wikipedia.org/wiki/Mahaya_Petrosian,Q3277647,https://www.wikidata.org/wiki/Q3277647
Pardis Pourabedini,https://en.wikipedia.org/wiki/Pardis_Pourabedini,Q108860982,https://www.wikidata.org/wiki/Q108860982
Pouran (singer),https://en.wikipedia.org/wiki/Pouran_%28singer%29,,
Soraya Qasemi,https://en.wikipedia.org/wiki/Soraya_Qasemi,Q3491137,https://www.wikidata.org/wiki/Q3491137
Shabnam Qolikhani,https://en.wikipedia.org/wiki/Shabnam_Qolikhani,Q4116451,https://www.wikidata.org/wiki/Q4116451
Bahareh Rahnama,https://en.wikipedia.org/wiki/Bahareh_Rahnama,Q4842449,https://www.wikidata.org/wiki/Q4842449
Leyli Rashidi,https://en.wikipedia.org/wiki/Leyli_Rashidi,Q5939843,https://www.wikidata.org/wiki/Q5939843
Fahimeh Rastkar,https://en.wikipedia.org/wiki/Fahimeh_Rastkar,Q5429553,https://www.wikidata.org/wiki/Q5429553
Atefeh Razavi,https://en.wikipedia.org/wiki/Atefeh_Razavi,Q4812993,https://www.wikidata.org/wiki/Q4812993
Katayoun Riahi,https://en.wikipedia.org/wiki/Katayoun_Riahi,Q6393595,https://www.wikidata.org/wiki/Q6393595
Shahla Riahi,https://en.wikipedia.org/wiki/Shahla_Riahi,Q7461818,https://www.wikidata.org/wiki/Q7461818
Homa Rousta,https://en.wikipedia.org/wiki/Homa_Rousta,Q5887338,https://www.wikidata.org/wiki/Q5887338
Sadaf Asgari,https://en.wikipedia.org/wiki/Sadaf_Asgari,Q110312138,https://www.wikidata.org/wiki/Q110312138
Mina Sadati,https://en.wikipedia.org/wiki/Mina_Sadati,Q5730765,https://www.wikidata.org/wiki/Q5730765
Sahra Asadollahi,https://en.wikipedia.org/wiki/Sahra_Asadollahi,Q131857154,https://www.wikidata.org/wiki/Q131857154
Golchehreh Sajadiye,https://en.wikipedia.org/wiki/Golchehreh_Sajadiye,Q5578475,https://www.wikidata.org/wiki/Q5578475
Parastoo Salehi,https://en.wikipedia.org/wiki/Parastoo_Salehi,Q5935761,https://www.wikidata.org/wiki/Q5935761
Azadeh Samadi,https://en.wikipedia.org/wiki/Azadeh_Samadi,Q2875069,https://www.wikidata.org/wiki/Q2875069
Roohangiz Saminejad,https://en.wikipedia.org/wiki/Roohangiz_Saminejad,Q7366168,https://www.wikidata.org/wiki/Q7366168
Samiyeh Lak,https://en.wikipedia.org/wiki/Samiyeh_Lak,Q26741703,https://www.wikidata.org/wiki/Q26741703
Mahtab Servati,https://en.wikipedia.org/wiki/Mahtab_Servati,Q108680272,https://www.wikidata.org/wiki/Q108680272
Shabnam Ghorbani,https://en.wikipedia.org/wiki/Shabnam_Ghorbani,Q116632460,https://www.wikidata.org/wiki/Q116632460
Elnaz Shakerdoost,https://en.wikipedia.org/wiki/Elnaz_Shakerdoost,Q3051612,https://www.wikidata.org/wiki/Q3051612
Ghazal Shakeri,https://en.wikipedia.org/wiki/Ghazal_Shakeri,Q22001250,https://www.wikidata.org/wiki/Q22001250
Jeyran Sharif,https://en.wikipedia.org/wiki/Jeyran_Sharif,Q96384433,https://www.wikidata.org/wiki/Q96384433
Minoo Sharifi,https://en.wikipedia.org/wiki/Minoo_Sharifi,Q106652674,https://www.wikidata.org/wiki/Q106652674
Mehraveh Sharifinia,https://en.wikipedia.org/wiki/Mehraveh_Sharifinia,Q2383760,https://www.wikidata.org/wiki/Q2383760
Annik Shefrazian,https://en.wikipedia.org/wiki/Annik_Shefrazian,Q5951496,https://www.wikidata.org/wiki/Q5951496
Jamileh Sheykhi,https://en.wikipedia.org/wiki/Jamileh_Sheykhi,Q3161577,https://www.wikidata.org/wiki/Q3161577
Azar Hekmat Shoar,https://en.wikipedia.org/wiki/Azar_Hekmat_Shoar,Q16044934,https://www.wikidata.org/wiki/Q16044934
Shohreh (singer),https://en.wikipedia.org/wiki/Shohreh_%28singer%29,,
Parvin Soleimani,https://en.wikipedia.org/wiki/Parvin_Soleimani,Q3367077,https://www.wikidata.org/wiki/Q3367077
Faghiheh Soltani,https://en.wikipedia.org/wiki/Faghiheh_Soltani,Q5820711,https://www.wikidata.org/wiki/Q5820711
Maryam Soltani,https://en.wikipedia.org/wiki/Maryam_Soltani,Q16046449,https://www.wikidata.org/wiki/Q16046449
Bahar Soomekh,https://en.wikipedia.org/wiki/Bahar_Soomekh,Q269830,https://www.wikidata.org/wiki/Q269830
Behnoosh Tabatabaei,https://en.wikipedia.org/wiki/Behnoosh_Tabatabaei,Q4880961,https://www.wikidata.org/wiki/Q4880961
Tannaz Tabatabaei,https://en.wikipedia.org/wiki/Tannaz_Tabatabaei,Q5955636,https://www.wikidata.org/wiki/Q5955636
Jasmin Tabatabai,https://en.wikipedia.org/wiki/Jasmin_Tabatabai,Q66771,https://www.wikidata.org/wiki/Q66771
Sadaf Taherian,https://en.wikipedia.org/wiki/Sadaf_Taherian,Q16049782,https://www.wikidata.org/wiki/Q16049782
Farzaneh Taidi,https://en.wikipedia.org/wiki/Farzaneh_Taidi,Q5961013,https://www.wikidata.org/wiki/Q5961013
Susan Taslimi,https://en.wikipedia.org/wiki/Susan_Taslimi,Q3183120,https://www.wikidata.org/wiki/Q3183120
Hanieh Tavassoli,https://en.wikipedia.org/wiki/Hanieh_Tavassoli,Q3126776,https://www.wikidata.org/wiki/Q3126776
Hedieh Tehrani,https://en.wikipedia.org/wiki/Hedieh_Tehrani,Q445774,https://www.wikidata.org/wiki/Q445774
Roya Teymourian,https://en.wikipedia.org/wiki/Roya_Teymourian,Q2391445,https://www.wikidata.org/wiki/Q2391445
Sima Tirandaz,https://en.wikipedia.org/wiki/Sima_Tirandaz,Q5951590,https://www.wikidata.org/wiki/Q5951590
Shabnam Tolouei,https://en.wikipedia.org/wiki/Shabnam_Tolouei,Q3481144,https://www.wikidata.org/wiki/Q3481144
Mehri Vadadian,https://en.wikipedia.org/wiki/Mehri_Vadadian,Q5952195,https://www.wikidata.org/wiki/Q5952195
