Name,Wikipedia_Link,wikidata_qid,wikidata_url,wikidata_gender,wikidata_occupation,wikidata_country_of_citizenship,wikidata_place_of_birth,wikidata_date_of_birth,Twitter_username,Twitter_url
Afsar Asadi,https://en.wikipedia.org/wiki/Afsar_Asadi,Q5922679,https://www.wikidata.org/wiki/Q5922679,female,actor; make-up artist; poet; writer,Iran,Mianeh,1958-01-16T00:00:00Z,,
Khatereh Asadi,https://en.wikipedia.org/wiki/Khatereh_Asadi,Q5929390,https://www.wikidata.org/wiki/Q5929390,female,actor,Iran,Tehran,1983-08-29T00:00:00Z,,
Vishka Asayesh,https://en.wikipedia.org/wiki/Vishka_Asayesh,Q5951102,https://www.wikidata.org/wiki/Q5951102,female,actor; art director; costume designer,Iran,Tehran,1972-11-07T00:00:00Z,,
Rana Azadivar,https://en.wikipedia.org/wiki/Rana_Azadivar,Q10325571,https://www.wikidata.org/wiki/Q10325571,female,actor; singer,Iran,Tehran,1983-04-04T00:00:00Z,,
Asal Badiee,https://en.wikipedia.org/wiki/Asal_Badiee,Q5939820,https://www.wikidata.org/wiki/Q5939820,female,actor,Iran,Tehran,1977-05-09T00:00:00Z,,
Pantea Bahram,https://en.wikipedia.org/wiki/Pantea_Bahram,Q3362461,https://www.wikidata.org/wiki/Q3362461,female,actor,Iran,Tehran,1970-03-04T00:00:00Z,,
Sara Bahrami,https://en.wikipedia.org/wiki/Sara_Bahrami,Q27063217,https://www.wikidata.org/wiki/Q27063217,female,actor,Iran,Isfahan,1982-09-19T00:00:00Z,,
Pouri Banayi,https://en.wikipedia.org/wiki/Pouri_Banayi,Q5953109,https://www.wikidata.org/wiki/Q5953109,female,actor,Iran,Arak,1940-10-11T00:00:00Z,,
Maral Baniadam,https://en.wikipedia.org/wiki/Maral_Baniadam,Q115590147,https://www.wikidata.org/wiki/Q115590147,female,actor,Iran,Tehran,1981-09-20T00:00:00Z,,
Mozhgan Bayat,https://en.wikipedia.org/wiki/Mozhgan_Bayat,Q11804151,https://www.wikidata.org/wiki/Q11804151,female,actor; film director,Iran,Tehran,1979-07-20T00:00:00Z,,
Sareh Bayat,https://en.wikipedia.org/wiki/Sareh_Bayat,Q6410380,https://www.wikidata.org/wiki/Q6410380,female,actor,Iran,Mashhad,1979-10-06T00:00:00Z,,
Nazanin Bayati,https://en.wikipedia.org/wiki/Nazanin_Bayati,Q16051628,https://www.wikidata.org/wiki/Q16051628,female,actor,Iran,Tehran,1990-01-05T00:00:00Z,,
Afsaneh Bayegan,https://en.wikipedia.org/wiki/Afsaneh_Bayegan,Q2826285,https://www.wikidata.org/wiki/Q2826285,female,actor,Iran; Pahlavi Iran,Tehran,1961-01-02T00:00:00Z,,
Behnoosh Bakhtiari,https://en.wikipedia.org/wiki/Behnoosh_Bakhtiari,Q2893916,https://www.wikidata.org/wiki/Q2893916,female,actor; film actor,Iran,Iran,1975-05-19T00:00:00Z,,
Soudabeh Beizaee,https://en.wikipedia.org/wiki/Soudabeh_Beizaee,Q16051390,https://www.wikidata.org/wiki/Q16051390,female,actor; film director; writer,Iran,Shiraz,1981-04-28T00:00:00Z,,
Shirin Bina,https://en.wikipedia.org/wiki/Shirin_Bina,Q5948944,https://www.wikidata.org/wiki/Q5948944,female,actor,Iran,Marand,1964-08-20T00:00:00Z,,
Leila Bolukat,https://en.wikipedia.org/wiki/Leila_Bolukat,Q12237880,https://www.wikidata.org/wiki/Q12237880,female,actor,Iran,Tehran,1983-11-25T00:00:00Z,,
Marzieh Boroumand,https://en.wikipedia.org/wiki/Marzieh_Boroumand,Q5947066,https://www.wikidata.org/wiki/Q5947066,female,actor; film director; puppeteer; television director,Iran,Tehran,1951-06-08T00:00:00Z,,
Ziba Borufeh,https://en.wikipedia.org/wiki/Ziba_Borufeh,Q5913670,https://www.wikidata.org/wiki/Q5913670,female,actor,Iran,Tehran,1975-09-20T00:00:00Z,,
Anahita Dargahi,https://en.wikipedia.org/wiki/Anahita_Dargahi,Q62020537,https://www.wikidata.org/wiki/Q62020537,female,actor,Iran,Tehran,1987-01-27T00:00:00Z,,
Boshra Dastournezhad,https://en.wikipedia.org/wiki/Boshra_Dastournezhad,Q24852290,https://www.wikidata.org/wiki/Q24852290,female,actor; model,Iran,Shiraz,1985-04-07T00:00:00Z,dastournezhad,https://x.com/dastournezhad
Shaghayegh Dehghan,https://en.wikipedia.org/wiki/Shaghayegh_Dehghan,Q3481198,https://www.wikidata.org/wiki/Q3481198,female,actor; film actor; writer,Iran,Giessen,1979-02-23T00:00:00Z,,
Gitty Djamal,https://en.wikipedia.org/wiki/Gitty_Djamal,Q1527837,https://www.wikidata.org/wiki/Q1527837,female,actor; film actor; photographer,Germany,Tehran,1936-05-11T00:00:00Z,,
Sahar Dolatshahi,https://en.wikipedia.org/wiki/Sahar_Dolatshahi,Q5943512,https://www.wikidata.org/wiki/Q5943512,female,actor; film actor; performing artist,Iran,Tehran,1979-10-08T00:00:00Z,sahardolatshahi,https://x.com/sahardolatshahi
Zar Amir Ebrahimi,https://en.wikipedia.org/wiki/Zar_Amir_Ebrahimi,Q464616,https://www.wikidata.org/wiki/Q464616,female,actor; film director; photographer,France; Iran,Tehran,1981-07-09T00:00:00Z,zar_amir,https://x.com/zar_amir
Bita Elahian,https://en.wikipedia.org/wiki/Bita_Elahian,Q92648038,https://www.wikidata.org/wiki/Q92648038,female,actor; film director; filmmaker,Iran; United States,Tehran,,BitaAlahyan,https://x.com/BitaAlahyan
Soraya Esfandiary-Bakhtiary,https://en.wikipedia.org/wiki/Soraya_Esfandiary-Bakhtiary,Q225993,https://www.wikidata.org/wiki/Q225993,female,actor; film actor,Iran,Isa ibn Maryam Hospital,1932-06-22T00:00:00Z,,
Setareh Eskandari,https://en.wikipedia.org/wiki/Setareh_Eskandari,Q7456359,https://www.wikidata.org/wiki/Q7456359,female,actor; film director,Iran,Torbat-e Heydarieh,1974-06-15T00:00:00Z,,
Ateneh Faghih Nasiri,https://en.wikipedia.org/wiki/Ateneh_Faghih_Nasiri,Q5951700,https://www.wikidata.org/wiki/Q5951700,female,actor; film actor,Iran,Tehran,1968-11-14T00:00:00Z,,
Golshifteh Farahani,https://en.wikipedia.org/wiki/Golshifteh_Farahani,Q464712,https://www.wikidata.org/wiki/Q464712,female,actor; film actor; singer,France; Iran,Tehran,1983-07-10T00:00:00Z,Golshifteh,https://x.com/Golshifteh
Shaghayegh Farahani,https://en.wikipedia.org/wiki/Shaghayegh_Farahani,Q7461184,https://www.wikidata.org/wiki/Q7461184,female,actor,Iran,Tehran,1972-07-24T00:00:00Z,,
Sarina Farhadi,https://en.wikipedia.org/wiki/Sarina_Farhadi,Q5938159,https://www.wikidata.org/wiki/Q5938159,female,actor; film actor,Iran,Tehran,1992-01-01T00:00:00Z,,
Lily Farhadpour,https://en.wikipedia.org/wiki/Lily_Farhadpour,Q25425774,https://www.wikidata.org/wiki/Q25425774,female,actor; journalist,Iran,,,,
Fariba Naderi,https://en.wikipedia.org/wiki/Fariba_Naderi,Q25423997,https://www.wikidata.org/wiki/Q25423997,female,actor,Iran,Tehran,1984-04-12T00:00:00Z,,
Farimah Farjami,https://en.wikipedia.org/wiki/Farimah_Farjami,Q5435309,https://www.wikidata.org/wiki/Q5435309,female,actor,Iran,Tehran,1952-05-08T00:00:00Z,,
Bita Farrahi,https://en.wikipedia.org/wiki/Bita_Farrahi,Q2904869,https://www.wikidata.org/wiki/Q2904869,female,actor; model,Iran; Pahlavi Iran,Tehran,1958-03-21T00:00:00Z,,
Shabnam Farshadjoo,https://en.wikipedia.org/wiki/Shabnam_Farshadjoo,Q16047444,https://www.wikidata.org/wiki/Q16047444,female,actor,Iran,Tehran,1978-01-01T00:00:00Z,,
Shamsi Fazlollahi,https://en.wikipedia.org/wiki/Shamsi_Fazlollahi,Q5944587,https://www.wikidata.org/wiki/Q5944587,female,actor; voice actor,Iran,Tehran,1941-12-01T00:00:00Z,,
Pegah Ferydoni,https://en.wikipedia.org/wiki/Pegah_Ferydoni,Q97194,https://www.wikidata.org/wiki/Q97194,female,actor; film actor; singer; stage actor; television actor; television presenter; voice actor,Germany; Iran,Tehran,1983-06-25T00:00:00Z,pepepito1983,https://x.com/pepepito1983
Elsa Firouz Azar,https://en.wikipedia.org/wiki/Elsa_Firouz_Azar,Q5939503,https://www.wikidata.org/wiki/Q5939503,female,actor; film director; script,Iran,Tehran,1983-09-16T00:00:00Z,,
Hadis Fooladvand,https://en.wikipedia.org/wiki/Hadis_Fooladvand,Q3211023,https://www.wikidata.org/wiki/Q3211023,female,actor; film director,Iran,Iran,1978-01-10T00:00:00Z,,
Leila Forouhar,https://en.wikipedia.org/wiki/Leila_Forouhar,Q3099883,https://www.wikidata.org/wiki/Q3099883,female,actor; musician; singer,Iran,Isfahan,1958-02-23T00:00:00Z,leilaforouhar,https://x.com/leilaforouhar
Forouzan,https://en.wikipedia.org/wiki/Forouzan,Q6405235,https://www.wikidata.org/wiki/Q6405235,female,actor; film producer,Iran,Bandar-e Anzali,1937-08-25T00:00:00Z,,
Negar Foroozandeh,https://en.wikipedia.org/wiki/Negar_Foroozandeh,Q5941787,https://www.wikidata.org/wiki/Q5941787,female,actor,Iran,Tehran,1978-06-24T00:00:00Z,,
Behafarid Ghafarian,https://en.wikipedia.org/wiki/Behafarid_Ghafarian,Q65196913,https://www.wikidata.org/wiki/Q65196913,female,actor,Iran,Tehran,1994-01-20T00:00:00Z,,
Vida Ghahremani,https://en.wikipedia.org/wiki/Vida_Ghahremani,Q6607382,https://www.wikidata.org/wiki/Q6607382,female,actor; designer; teacher,Iran,Tehran,1937-05-27T00:00:00Z,,
Neda Ghasemi,https://en.wikipedia.org/wiki/Neda_Ghasemi,Q106313594,https://www.wikidata.org/wiki/Q106313594,female,actor; television presenter,Iran,Tehran,1987-01-01T00:00:00Z,,
Hengameh Ghaziani,https://en.wikipedia.org/wiki/Hengameh_Ghaziani,Q5948359,https://www.wikidata.org/wiki/Q5948359,female,actor,Iran,Mashhad,1970-05-20T00:00:00Z,,
Sahar Ghoreishi,https://en.wikipedia.org/wiki/Sahar_Ghoreishi,Q5937050,https://www.wikidata.org/wiki/Q5937050,female,actor; model,Iran,Tehran,1987-12-27T00:00:00Z,,
Marjaneh Golchin,https://en.wikipedia.org/wiki/Marjaneh_Golchin,Q5938113,https://www.wikidata.org/wiki/Q5938113,female,actor,Iran,Rasht,1969-02-21T00:00:00Z,,
Poopak Goldarreh,https://en.wikipedia.org/wiki/Poopak_Goldarreh,Q7228748,https://www.wikidata.org/wiki/Q7228748,female,actor; film actor,Iran,Tehran,1971-07-30T00:00:00Z,,
Parastoo Golestani,https://en.wikipedia.org/wiki/Parastoo_Golestani,Q3363682,https://www.wikidata.org/wiki/Q3363682,female,actor,Iran,Tehran,1971-06-01T00:00:00Z,,
Googoosh,https://en.wikipedia.org/wiki/Googoosh,Q255233,https://www.wikidata.org/wiki/Q255233,female,actor; singer,Iran; United States,Tehran,1950-05-05T00:00:00Z,WORLDMUSICAWARD,https://x.com/WORLDMUSICAWARD
Elnaz Habibi,https://en.wikipedia.org/wiki/Elnaz_Habibi,Q6534122,https://www.wikidata.org/wiki/Q6534122,female,actor,Iran,Tehran,1988-08-12T00:00:00Z,,
Azita Hajian,https://en.wikipedia.org/wiki/Azita_Hajian,Q2875146,https://www.wikidata.org/wiki/Q2875146,female,actor,Iran,Tafresh,1958-01-11T00:00:00Z,,
Pooneh Hajimohammadi,https://en.wikipedia.org/wiki/Pooneh_Hajimohammadi,Q15430747,https://www.wikidata.org/wiki/Q15430747,female,actor,Iran,Iran,2000-01-01T00:00:00Z,poonehhm,https://x.com/poonehhm
Mitra Hajjar,https://en.wikipedia.org/wiki/Mitra_Hajjar,Q3317144,https://www.wikidata.org/wiki/Q3317144,female,actor; film actor,Iran,Mashhad,1977-02-03T00:00:00Z,,
Elham Hamidi,https://en.wikipedia.org/wiki/Elham_Hamidi,Q5360118,https://www.wikidata.org/wiki/Q5360118,female,actor,Iran,Tehran,1977-11-28T00:00:00Z,,
Fatemeh Hashemi,https://en.wikipedia.org/wiki/Fatemeh_Hashemi,Q5437445,https://www.wikidata.org/wiki/Q5437445,female,actor,Iran,Bandar-e Anzali,1969-02-11T00:00:00Z,,
Noura Hashemi,https://en.wikipedia.org/wiki/Noura_Hashemi,Q20109415,https://www.wikidata.org/wiki/Q20109415,female,actor,Iran,,1983-09-22T00:00:00Z,,
Leila Hatami,https://en.wikipedia.org/wiki/Leila_Hatami,Q255510,https://www.wikidata.org/wiki/Q255510,female,actor; film actor; film director,Iran,Tehran,1972-10-01T00:00:00Z,,
Sara Hatami,https://en.wikipedia.org/wiki/Sara_Hatami,Q116771352,https://www.wikidata.org/wiki/Q116771352,female,actor,Iran,Tehran,2005-06-02T00:00:00Z,,
Mahsa Hejazi,https://en.wikipedia.org/wiki/Mahsa_Hejazi,Q131170522,https://www.wikidata.org/wiki/Q131170522,female,,,,1994-10-08T00:00:00Z,,
Anahita Hemmati,https://en.wikipedia.org/wiki/Anahita_Hemmati,Q5946541,https://www.wikidata.org/wiki/Q5946541,female,actor,Iran,Tehran,1973-07-23T00:00:00Z,,
Elahe Hesari,https://en.wikipedia.org/wiki/Elahe_Hesari,Q5934622,https://www.wikidata.org/wiki/Q5934622,female,actor,Iran,Tehran,1990-08-09T00:00:00Z,,
Fereshteh Hosseini,https://en.wikipedia.org/wiki/Fereshteh_Hosseini,Q56364810,https://www.wikidata.org/wiki/Q56364810,female,actor,Afghanistan; Iran,Tehran,1997-04-26T00:00:00Z,,
Kimiya Hosseini,https://en.wikipedia.org/wiki/Kimiya_Hosseini,Q18684339,https://www.wikidata.org/wiki/Q18684339,female,actor,Iran,Tehran,2003-07-29T00:00:00Z,,
Farrokhlagha Houshmand,https://en.wikipedia.org/wiki/Farrokhlagha_Houshmand,Q5953102,https://www.wikidata.org/wiki/Q5953102,female,actor; film actor,Iran,Rasht,1929-03-16T00:00:00Z,,
Shayesteh Irani,https://en.wikipedia.org/wiki/Shayesteh_Irani,Q20110529,https://www.wikidata.org/wiki/Q20110529,female,actor,Iran,Tehran,1979-06-23T00:00:00Z,,
Parinaz Izadyar,https://en.wikipedia.org/wiki/Parinaz_Izadyar,Q13914146,https://www.wikidata.org/wiki/Q13914146,female,actor,Iran,Babol,1985-08-30T00:00:00Z,,
Gelareh Jabbari,https://en.wikipedia.org/wiki/Gelareh_Jabbari,Q106230359,https://www.wikidata.org/wiki/Q106230359,female,actor; television presenter,Iran,Tehran,1988-01-01T00:00:00Z,,
Mahour Jabbari,https://en.wikipedia.org/wiki/Mahour_Jabbari,Q47451058,https://www.wikidata.org/wiki/Q47451058,female,actor,,,2000-01-01T00:00:00Z,,
Sahar Jafari Jozani,https://en.wikipedia.org/wiki/Sahar_Jafari_Jozani,Q5946433,https://www.wikidata.org/wiki/Q5946433,female,actor; film actor; writer,Iran; United States,San Francisco,1978-07-02T00:00:00Z,,
Behnaz Jafari,https://en.wikipedia.org/wiki/Behnaz_Jafari,Q5950160,https://www.wikidata.org/wiki/Q5950160,female,actor,Iran,Tehran,1975-08-25T00:00:00Z,,
Mina Jafarzadeh,https://en.wikipedia.org/wiki/Mina_Jafarzadeh,Q5938015,https://www.wikidata.org/wiki/Q5938015,female,actor,Iran,Khoy,1947-03-06T00:00:00Z,,
Faezeh Jalali,https://en.wikipedia.org/wiki/Faezeh_Jalali,Q17744435,https://www.wikidata.org/wiki/Q17744435,female,actor; casting director; film director; screenwriter,India,India,,,
Jamileh (dancer),https://en.wikipedia.org/wiki/Jamileh_%28dancer%29,,,,,,,,,
Negar Javaherian,https://en.wikipedia.org/wiki/Negar_Javaherian,Q6987117,https://www.wikidata.org/wiki/Q6987117,female,actor; film actor,Iran,Tehran,1983-01-12T00:00:00Z,,
Neda Jebraeili,https://en.wikipedia.org/wiki/Neda_Jebraeili,Q28712914,https://www.wikidata.org/wiki/Q28712914,female,actor,Iran,Tehran,1990-01-01T00:00:00Z,,
Fereshteh Jenabi,https://en.wikipedia.org/wiki/Fereshteh_Jenabi,Q15982074,https://www.wikidata.org/wiki/Q15982074,female,actor,Iran,Tehran,1948-01-01T00:00:00Z,,
Falamak Joneidi,https://en.wikipedia.org/wiki/Falamak_Joneidi,Q3064722,https://www.wikidata.org/wiki/Q3064722,female,actor,Iran,Mashhad,1973-03-03T00:00:00Z,,
Farzaneh Kaboli,https://en.wikipedia.org/wiki/Farzaneh_Kaboli,Q3566481,https://www.wikidata.org/wiki/Q3566481,female,actor; choreographer; dancer; stage actor,Iran; United States,Tehran,1949-05-02T00:00:00Z,,
Saba Kamali,https://en.wikipedia.org/wiki/Saba_Kamali,Q7395780,https://www.wikidata.org/wiki/Q7395780,female,actor,Iran,Sari,1976-11-16T00:00:00Z,,
Kamand Amirsoleimani,https://en.wikipedia.org/wiki/Kamand_Amirsoleimani,Q5939411,https://www.wikidata.org/wiki/Q5939411,female,actor,Iran,Tehran,1973-06-06T00:00:00Z,,
Mandana Karimi,https://en.wikipedia.org/wiki/Mandana_Karimi,Q16201077,https://www.wikidata.org/wiki/Q16201077,female,actor; model,Iran,Tehran,1988-03-29T00:00:00Z,manizhe,https://x.com/manizhe
Niki Karimi,https://en.wikipedia.org/wiki/Niki_Karimi,Q466645,https://www.wikidata.org/wiki/Q466645,female,actor; film actor; film director; linguist; model; photographer; screenwriter; translator,Iran,Tehran,1971-11-10T00:00:00Z,,
Mina Kavani,https://en.wikipedia.org/wiki/Mina_Kavani,Q18044972,https://www.wikidata.org/wiki/Q18044972,female,film actor,France,Tehran,,,
Maryam Kavyani,https://en.wikipedia.org/wiki/Maryam_Kavyani,Q5913202,https://www.wikidata.org/wiki/Q5913202,female,actor,Iran,Ahvaz,1970-01-01T00:00:00Z,,
Mahtab Keramati,https://en.wikipedia.org/wiki/Mahtab_Keramati,Q5958009,https://www.wikidata.org/wiki/Q5958009,female,film actor,Iran,Tehran,1970-10-17T00:00:00Z,,
Anahita Khalatbari,https://en.wikipedia.org/wiki/Anahita_Khalatbari,Q16209968,https://www.wikidata.org/wiki/Q16209968,female,actor; journalist; television presenter,United States,Tehran,2000-01-01T00:00:00Z,,
Sheida Khaligh,https://en.wikipedia.org/wiki/Sheida_Khaligh,Q124568038,https://www.wikidata.org/wiki/Q124568038,female,actor; stage actor; television actor,,,1993-05-26T00:00:00Z,,
Sogol Khaligh,https://en.wikipedia.org/wiki/Sogol_Khaligh,Q65196624,https://www.wikidata.org/wiki/Q65196624,female,actor; stage actor; television actor,Iran,Tehran,1988-11-07T00:00:00Z,,
Hamideh Kheirabadi,https://en.wikipedia.org/wiki/Hamideh_Kheirabadi,Q3113819,https://www.wikidata.org/wiki/Q3113819,female,actor,Iran,Rasht,1924-12-20T00:00:00Z,,
Gohar Kheirandish,https://en.wikipedia.org/wiki/Gohar_Kheirandish,Q5957858,https://www.wikidata.org/wiki/Q5957858,female,actor; voice actor,Iran,Shiraz,1954-08-21T00:00:00Z,,
Niku Kheradmand,https://en.wikipedia.org/wiki/Niku_Kheradmand,Q2323448,https://www.wikidata.org/wiki/Q2323448,female,actor; voice actor,Iran,Tehran,1932-11-09T00:00:00Z,,
Shila Khodadad,https://en.wikipedia.org/wiki/Shila_Khodadad,Q3482095,https://www.wikidata.org/wiki/Q3482095,female,actor; model,Iran,Tehran,1980-11-05T00:00:00Z,,
Sara Khoeniha,https://en.wikipedia.org/wiki/Sara_Khoeniha,Q5955128,https://www.wikidata.org/wiki/Q5955128,female,actor,Iran,Tehran,1974-01-01T00:00:00Z,,
Fakhri Khorvash,https://en.wikipedia.org/wiki/Fakhri_Khorvash,Q5953761,https://www.wikidata.org/wiki/Q5953761,female,actor; television director,Iran,Kermanshah,1929-05-31T00:00:00Z,,
Zari Khoshkam,https://en.wikipedia.org/wiki/Zari_Khoshkam,Q3574863,https://www.wikidata.org/wiki/Q3574863,female,actor,Iran; Pahlavi Iran,Isfahan,1947-12-29T00:00:00Z,,
Baran Kosari,https://en.wikipedia.org/wiki/Baran_Kosari,Q272144,https://www.wikidata.org/wiki/Q272144,female,actor; film actor; performing artist; script,Iran,Tehran,1985-10-17T00:00:00Z,,
Mina Lakani,https://en.wikipedia.org/wiki/Mina_Lakani,Q5941689,https://www.wikidata.org/wiki/Q5941689,female,actor,Iran,Tehran,1969-09-20T00:00:00Z,,
Loreta (actress),https://en.wikipedia.org/wiki/Loreta_%28actress%29,,,,,,,,,
Mahchehreh Khalili,https://en.wikipedia.org/wiki/Mahchehreh_Khalili,Q5928070,https://www.wikidata.org/wiki/Q5928070,female,actor,Iran,Tehran,1977-01-15T00:00:00Z,,
Amina Maher,https://en.wikipedia.org/wiki/Amina_Maher,Q22278996,https://www.wikidata.org/wiki/Q22278996,trans woman,actor; film director; film editor; filmmaker; screenwriter,Iran,Tehran,1992-03-05T00:00:00Z,,
Pourandokht Mahiman,https://en.wikipedia.org/wiki/Pourandokht_Mahiman,Q5868780,https://www.wikidata.org/wiki/Q5868780,female,actor,Iran,Isfahan,1953-04-04T00:00:00Z,,
Mehraneh Mahin Torabi,https://en.wikipedia.org/wiki/Mehraneh_Mahin_Torabi,Q5948979,https://www.wikidata.org/wiki/Q5948979,female,actor; film actor,Iran,Karaj,1957-08-11T00:00:00Z,,
Mahvash,https://en.wikipedia.org/wiki/Mahvash,Q5956832,https://www.wikidata.org/wiki/Q5956832,female,actor; cabaret performer; dancer; film actor; singer,Iran,Borujerd,1921-01-01T00:00:00Z,,
Yassamin Maleknasr,https://en.wikipedia.org/wiki/Yassamin_Maleknasr,Q8049870,https://www.wikidata.org/wiki/Q8049870,female,actor; film director,Iran,Tehran,1955-05-19T00:00:00Z,,
Marjan (singer),https://en.wikipedia.org/wiki/Marjan_%28singer%29,,,,,,,,,
Maryam Momen,https://en.wikipedia.org/wiki/Maryam_Momen,Q111575591,https://www.wikidata.org/wiki/Q111575591,female,actor,Iran,,1998-07-28T00:00:00Z,,
Laleh Marzban,https://en.wikipedia.org/wiki/Laleh_Marzban,Q63804803,https://www.wikidata.org/wiki/Q63804803,female,actor,Iran,Lorestan Province,1994-01-19T00:00:00Z,,
Parvaneh Massoumi,https://en.wikipedia.org/wiki/Parvaneh_Massoumi,Q25999315,https://www.wikidata.org/wiki/Q25999315,female,actor,Iran; Pahlavi Iran,Tehran,1945-03-02T00:00:00Z,,
Pantea Mehdinia,https://en.wikipedia.org/wiki/Pantea_Mehdinia,Q25423701,https://www.wikidata.org/wiki/Q25423701,female,actor; voice actor,Iran,,1981-07-22T00:00:00Z,,
Melika Shaban,https://en.wikipedia.org/wiki/Melika_Shaban,Q110962399,https://www.wikidata.org/wiki/Q110962399,female,actor,Iran,Tehran,2002-03-21T00:00:00Z,,
Roya Mirelmi,https://en.wikipedia.org/wiki/Roya_Mirelmi,Q25423482,https://www.wikidata.org/wiki/Q25423482,female,actor,Iran,Qazvin,1978-09-01T00:00:00Z,,
Sepideh Moafi,https://en.wikipedia.org/wiki/Sepideh_Moafi,Q66142225,https://www.wikidata.org/wiki/Q66142225,female,actor,Iran; United States,Regensburg,1985-09-18T00:00:00Z,SepidehMoafi,https://x.com/SepidehMoafi
Maryam Moghaddam,https://en.wikipedia.org/wiki/Maryam_Moghaddam,Q4845203,https://www.wikidata.org/wiki/Q4845203,female,actor; film director; screenwriter,Iran,Tehran,1970-02-16T00:00:00Z,,
Negar Moghaddam,https://en.wikipedia.org/wiki/Negar_Moghaddam,Q56366152,https://www.wikidata.org/wiki/Q56366152,female,actor,Iran,Gilan Province,1999-01-01T00:00:00Z,,
