Name,Wikipedia_Link,wikidata_qid,wikidata_url,wikidata_gender,wikidata_occupation,wikidata_country_of_citizenship,wikidata_place_of_birth,wikidata_date_of_birth
Behzad Bolour,https://en.wikipedia.org/wiki/Behzad_Bolour,Q28712934,https://www.wikidata.org/wiki/Q28712934,male,artist; journalist; television presenter; television producer,Iran,Tehran,1965-01-01T00:00:00Z
Azadeh Bokaie Dadgar,https://en.wikipedia.org/wiki/Azadeh_Bokaie_Dadgar,Q48699999,https://www.wikidata.org/wiki/Q48699999,female,journalist,,Iran,1980-08-06T00:00:00Z
Soraya Darabi,https://en.wikipedia.org/wiki/Soraya_Darabi,Q23816417,https://www.wikidata.org/wiki/Q23816417,female,journalist; trade unionist,Iran,Ahvaz,1955-09-23T00:00:00Z
Borzou Daragahi,https://en.wikipedia.org/wiki/Borzou_Daragahi,Q4946933,https://www.wikidata.org/wiki/Q4946933,male,journalist; writer,Iran,Tehran,1969-01-01T00:00:00Z
Bahman Daroshafaei,https://en.wikipedia.org/wiki/Bahman_Daroshafaei,Q22583108,https://www.wikidata.org/wiki/Q22583108,male,blogger; journalist; translator,Iran; United Kingdom,,
Pirouz Davani,https://en.wikipedia.org/wiki/Pirouz_Davani,Q7198084,https://www.wikidata.org/wiki/Q7198084,male,journalist,Iran,Iran,1961-01-01T00:00:00Z
Mohammad Davari,https://en.wikipedia.org/wiki/Mohammad_Davari,Q5954067,https://www.wikidata.org/wiki/Q5954067,male,essayist; human rights defender; journalist,Iran,Bojnord,1974-01-01T00:00:00Z
Ali Dehbashi,https://en.wikipedia.org/wiki/Ali_Dehbashi,Q4724751,https://www.wikidata.org/wiki/Q4724751,male,essayist; journalist,Iran,Tehran,1958-01-01T00:00:00Z
Masoud Dehnamaki,https://en.wikipedia.org/wiki/Masoud_Dehnamaki,Q6783871,https://www.wikidata.org/wiki/Q6783871,male,blogger; film director; journalist; politician; screenwriter; television director; writer,Iran,Ahar County,1969-12-29T00:00:00Z
Mohammad Delavari,https://en.wikipedia.org/wiki/Mohammad_Delavari,Q85974401,https://www.wikidata.org/wiki/Q85974401,male,journalist; television presenter,Iran,,1974-03-04T00:00:00Z
Maryam Ebrahimi,https://en.wikipedia.org/wiki/Maryam_Ebrahimi,Q28530133,https://www.wikidata.org/wiki/Q28530133,female,documentary filmmaker; journalist,Iran,Tehran,1976-05-28T00:00:00Z
Camelia Entekhabifard,https://en.wikipedia.org/wiki/Camelia_Entekhabifard,Q5025894,https://www.wikidata.org/wiki/Q5025894,female,journalist,Iran; Pahlavi dynasty; United States,Tehran,1973-01-01T00:00:00Z
Reza Espili,https://en.wikipedia.org/wiki/Reza_Espili,Q124813283,https://www.wikidata.org/wiki/Q124813283,male,journalist; poet; translator,,,1973-07-09T00:00:00Z
Yussef E'tesami,https://en.wikipedia.org/wiki/Yussef_E%27tesami,,,,,,,
Roozbeh Farahanipour,https://en.wikipedia.org/wiki/Roozbeh_Farahanipour,Q7366687,https://www.wikidata.org/wiki/Q7366687,male,journalist; politician; writer,Iran,Tehran,1971-07-16T00:00:00Z
Fardad Farahzad,https://en.wikipedia.org/wiki/Fardad_Farahzad,Q5434881,https://www.wikidata.org/wiki/Q5434881,male,correspondent; journalist; reporter; television presenter,Iran; United Kingdom,Bandar-e Anzali,1986-04-01T00:00:00Z
Farnaz Fassihi,https://en.wikipedia.org/wiki/Farnaz_Fassihi,Q5435973,https://www.wikidata.org/wiki/Q5435973,female,journalist,Iran,United States,1971-05-25T00:00:00Z
Abolfazl Fateh,https://en.wikipedia.org/wiki/Abolfazl_Fateh,Q4668248,https://www.wikidata.org/wiki/Q4668248,male,activist; journalist; physician; politician,Iran,Tehran,1966-01-01T00:00:00Z
Adel Ferdosipour,https://en.wikipedia.org/wiki/Adel_Ferdosipour,Q14321,https://www.wikidata.org/wiki/Q14321,male,film producer; journalist; presenter; television presenter; translator,Iran,Tehran,1974-10-02T00:00:00Z
Siamak Ghaderi,https://en.wikipedia.org/wiki/Siamak_Ghaderi,Q5709257,https://www.wikidata.org/wiki/Q5709257,male,human rights defender; journalist,Iran,Iran,1967-01-01T00:00:00Z
Ali Ghanbari,https://en.wikipedia.org/wiki/Ali_Ghanbari,Q4724806,https://www.wikidata.org/wiki/Q4724806,male,journalist,,Abadan,1950-01-01T00:00:00Z
Ahmad Ghazi,https://en.wikipedia.org/wiki/Ahmad_Ghazi,Q4695315,https://www.wikidata.org/wiki/Q4695315,male,journalist,Iran,Mahabad,1936-01-01T00:00:00Z
Fereshteh Ghazi,https://en.wikipedia.org/wiki/Fereshteh_Ghazi,Q5444075,https://www.wikidata.org/wiki/Q5444075,female,blogger; journalist,Iran,,
Farnaz Ghazizadeh,https://en.wikipedia.org/wiki/Farnaz_Ghazizadeh,Q462282,https://www.wikidata.org/wiki/Q462282,female,blogger; journalist; news presenter; presenter; reporter; television presenter,Iran,Tehran,1974-12-03T00:00:00Z
Parviz Ghelichkhani,https://en.wikipedia.org/wiki/Parviz_Ghelichkhani,Q7141361,https://www.wikidata.org/wiki/Q7141361,male,association football coach; association football player; journalist,Pahlavi Iran,Tehran,1945-12-04T00:00:00Z
Mohammad Ghouchani,https://en.wikipedia.org/wiki/Mohammad_Ghouchani,Q6891971,https://www.wikidata.org/wiki/Q6891971,male,essayist; journalist; politician,Iran,Rasht,1976-09-22T00:00:00Z
Shaya Goldoust,https://en.wikipedia.org/wiki/Shaya_Goldoust,Q116973459,https://www.wikidata.org/wiki/Q116973459,trans woman,human rights defender; journalist; presenter,Canada; Iran,Rasht,1986-04-01T00:00:00Z
Hamid Golpira,https://en.wikipedia.org/wiki/Hamid_Golpira,Q20668464,https://www.wikidata.org/wiki/Q20668464,male,activist; blogger; journalist; translator; writer,Iran,Baltimore,1960-01-16T00:00:00Z
Kouhyar Goudarzi,https://en.wikipedia.org/wiki/Kouhyar_Goudarzi,Q6434510,https://www.wikidata.org/wiki/Q6434510,male,blogger; human rights defender; journalist,Iran,Isfahan,1986-05-05T00:00:00Z
Ahad Gudarziani,https://en.wikipedia.org/wiki/Ahad_Gudarziani,Q80550525,https://www.wikidata.org/wiki/Q80550525,male,journalist; writer,Iran,Tehran,1969-01-01T00:00:00Z
Omid Habibinia,https://en.wikipedia.org/wiki/Omid_Habibinia,Q7090165,https://www.wikidata.org/wiki/Q7090165,male,journalist,Iran,,1967-01-01T00:00:00Z
Fariba Hachtroudi,https://en.wikipedia.org/wiki/Fariba_Hachtroudi,Q3066854,https://www.wikidata.org/wiki/Q3066854,female,journalist; politician; writer,France,Tehran,1951-01-01T00:00:00Z
Safa Haeri,https://en.wikipedia.org/wiki/Safa_Haeri,Q2211401,https://www.wikidata.org/wiki/Q2211401,male,journalist,France; Iran,,1937-01-01T00:00:00Z
Ali Haghshenas,https://en.wikipedia.org/wiki/Ali_Haghshenas,Q7459030,https://www.wikidata.org/wiki/Q7459030,male,essayist; historian; journalist; karateka; kickboxer; lawyer; politician; taekwondo athlete; teacher; writer,Iran,Tehran,1975-10-09T00:00:00Z
Edward Haghverdian,https://en.wikipedia.org/wiki/Edward_Haghverdian,Q6418737,https://www.wikidata.org/wiki/Q6418737,male,journalist; painter; poet; translator,Armenia,Tehran,1952-04-04T00:00:00Z
Saeed Hajjarian,https://en.wikipedia.org/wiki/Saeed_Hajjarian,Q349095,https://www.wikidata.org/wiki/Q349095,male,journalist; writer,Iran,Tehran,1954-01-01T00:00:00Z
Niloofar Hamedi,https://en.wikipedia.org/wiki/Niloofar_Hamedi,Q114431260,https://www.wikidata.org/wiki/Q114431260,female,journalist,Iran,Babol,1992-10-22T00:00:00Z
Ghassem Hasheminezhad,https://en.wikipedia.org/wiki/Ghassem_Hasheminezhad,Q5963531,https://www.wikidata.org/wiki/Q5963531,male,journalist; literary critic; novelist; translator,Iran,Amol,1940-09-24T00:00:00Z
Faezeh Hashemi Rafsanjani,https://en.wikipedia.org/wiki/Faezeh_Hashemi_Rafsanjani,Q433500,https://www.wikidata.org/wiki/Q433500,female,activist,Iran,Tehran,1962-01-07T00:00:00Z
Adnan Hassanpour,https://en.wikipedia.org/wiki/Adnan_Hassanpour,Q4683885,https://www.wikidata.org/wiki/Q4683885,male,journalist,Iran,,
Javad Heyat,https://en.wikipedia.org/wiki/Javad_Heyat,Q6414522,https://www.wikidata.org/wiki/Q6414522,male,journalist; physician; surgeon; writer,Iran,Tabriz,1925-05-24T00:00:00Z
Ali-Akbar Dehkhoda,https://en.wikipedia.org/wiki/Ali-Akbar_Dehkhoda,Q470931,https://www.wikidata.org/wiki/Q470931,male,journalist; lexicographer; linguist; literary scholar; politician; satirist; translator; writer,Iran,Tehran,1879-01-01T00:00:00Z
Lotfollah Taraghi,https://en.wikipedia.org/wiki/Lotfollah_Taraghi,Q116325346,https://www.wikidata.org/wiki/Q116325346,male,publisher,Iran,,1903-01-01T00:00:00Z
Hamidreza Jalaeipour,https://en.wikipedia.org/wiki/Hamidreza_Jalaeipour,Q5949715,https://www.wikidata.org/wiki/Q5949715,male,journalist; politician; sociologist,Iran,Tehran,1957-01-01T00:00:00Z
Sayyid Jamal al-Din Va'iz,https://en.wikipedia.org/wiki/Sayyid_Jamal_al-Din_Va%27iz,,,,,,,
Mehdi Jami,https://en.wikipedia.org/wiki/Mehdi_Jami,Q6809325,https://www.wikidata.org/wiki/Q6809325,male,blogger; journalist,Iran,Mashhad,1961-02-01T00:00:00Z
Roohallah Jomei,https://en.wikipedia.org/wiki/Roohallah_Jomei,Q111387616,https://www.wikidata.org/wiki/Q111387616,male,essayist; journalist; politician,Iran,Tehran,1974-04-05T00:00:00Z
Mohammad Seddigh Kaboudvand,https://en.wikipedia.org/wiki/Mohammad_Seddigh_Kaboudvand,Q5896631,https://www.wikidata.org/wiki/Q5896631,male,human rights defender; journalist; writer,Iran,Divandarreh,2000-01-01T00:00:00Z
Saeed Kamali Dehghan,https://en.wikipedia.org/wiki/Saeed_Kamali_Dehghan,Q4117670,https://www.wikidata.org/wiki/Q4117670,male,journalist,Iran,Karaj,1985-05-01T00:00:00Z
Parviz Karami,https://en.wikipedia.org/wiki/Parviz_Karami,Q65548564,https://www.wikidata.org/wiki/Q65548564,male,press agent,,Hamadan,1964-06-03T00:00:00Z
Masoud Kazemi,https://en.wikipedia.org/wiki/Masoud_Kazemi,Q99809707,https://www.wikidata.org/wiki/Q99809707,male,human rights defender; journalist,,Tehran,1981-12-17T00:00:00Z
Anahita Khalatbari,https://en.wikipedia.org/wiki/Anahita_Khalatbari,Q16209968,https://www.wikidata.org/wiki/Q16209968,female,actor; journalist; television presenter,United States,Tehran,2000-01-01T00:00:00Z
Anvar Khamei,https://en.wikipedia.org/wiki/Anvar_Khamei,Q5951255,https://www.wikidata.org/wiki/Q5951255,male,activist; economist; journalist; politician; sociologist; translator; writer,Iran,Tehran,1917-03-20T00:00:00Z
Javad Khiabani,https://en.wikipedia.org/wiki/Javad_Khiabani,Q5961342,https://www.wikidata.org/wiki/Q5961342,male,journalist; presenter; reporter; television director; television presenter,Iran,Karaj,1966-11-17T00:00:00Z
Noushin Ahmadi Khorasani,https://en.wikipedia.org/wiki/Noushin_Ahmadi_Khorasani,Q7063937,https://www.wikidata.org/wiki/Q7063937,female,essayist; journalist; sociologist; translator,Iran,Tehran,1969-01-01T00:00:00Z
Mohammad-Hossein Khoshvaght,https://en.wikipedia.org/wiki/Mohammad-Hossein_Khoshvaght,Q6891621,https://www.wikidata.org/wiki/Q6891621,male,journalist; politician,Iran,,1901-01-01T00:00:00Z
Albert Koochooei,https://en.wikipedia.org/wiki/Albert_Koochooei,Q66737999,https://www.wikidata.org/wiki/Q66737999,male,journalist; radio personality; translator; writer,Iran,Hamadan,
Nikahang Kowsar,https://en.wikipedia.org/wiki/Nikahang_Kowsar,Q7034708,https://www.wikidata.org/wiki/Q7034708,male,blogger; caricaturist; cartoonist; draftsperson; journalist,Iran,Tehran,1969-10-27T00:00:00Z
Ako Kurdnasab,https://en.wikipedia.org/wiki/Ako_Kurdnasab,Q4701486,https://www.wikidata.org/wiki/Q4701486,male,journalist,Iran,,1901-01-01T00:00:00Z
Saeed Laylaz,https://en.wikipedia.org/wiki/Saeed_Laylaz,Q7398231,https://www.wikidata.org/wiki/Q7398231,male,journalist; politician,Iran,,1966-01-01T00:00:00Z
Ali Limonadi,https://en.wikipedia.org/wiki/Ali_Limonadi,Q28839682,https://www.wikidata.org/wiki/Q28839682,male,film director; journalist; television producer,Pahlavi Iran; United States,Tehran,
Nastaran Makaremi,https://en.wikipedia.org/wiki/Nastaran_Makaremi,Q134718159,https://www.wikidata.org/wiki/Q134718159,female,,,,
Diala Makki,https://en.wikipedia.org/wiki/Diala_Makki,Q12212254,https://www.wikidata.org/wiki/Q12212254,female,journalist; television presenter,Lebanon,Tehran,1978-09-17T00:00:00Z
Mohammad Manzarpour,https://en.wikipedia.org/wiki/Mohammad_Manzarpour,Q47149390,https://www.wikidata.org/wiki/Q47149390,male,journalist,Iran,Tehran,1972-03-08T00:00:00Z
Abbas Maroufi,https://en.wikipedia.org/wiki/Abbas_Maroufi,Q305909,https://www.wikidata.org/wiki/Q305909,male,bookseller; journalist; novelist; playwright; short story writer; teacher; writer,Iran,Tehran,1957-05-17T00:00:00Z
Ehsan Mehrabi,https://en.wikipedia.org/wiki/Ehsan_Mehrabi,Q19944632,https://www.wikidata.org/wiki/Q19944632,male,journalist,Iran,,1978-01-01T00:00:00Z
Ebrahim Mehtari,https://en.wikipedia.org/wiki/Ebrahim_Mehtari,Q117945704,https://www.wikidata.org/wiki/Q117945704,male,,,,
Lotfollah Meisami,https://en.wikipedia.org/wiki/Lotfollah_Meisami,Q5960097,https://www.wikidata.org/wiki/Q5960097,male,journalist; partisan; petroleum engineer; politician; prisoner; publisher,Iran; Pahlavi Iran,Isfahan,1940-10-23T00:00:00Z
Omid Reza Mir Sayafi,https://en.wikipedia.org/wiki/Omid_Reza_Mir_Sayafi,Q7090179,https://www.wikidata.org/wiki/Q7090179,male,blogger; journalist,Iran,,1979-01-01T00:00:00Z
Roozbeh Mirebrahimi,https://en.wikipedia.org/wiki/Roozbeh_Mirebrahimi,Q7366689,https://www.wikidata.org/wiki/Q7366689,male,journalist,,,1978-01-01T00:00:00Z
Mirza Saleh Shirazi,https://en.wikipedia.org/wiki/Mirza_Saleh_Shirazi,Q1799066,https://www.wikidata.org/wiki/Q1799066,male,journalist; publisher,Iran,Kazerun,1790-01-01T00:00:00Z
Mirza Taghikhan Kashani,https://en.wikipedia.org/wiki/Mirza_Taghikhan_Kashani,Q5736308,https://www.wikidata.org/wiki/Q5736308,male,journalist,Iran,,
Yalda Moaiery,https://en.wikipedia.org/wiki/Yalda_Moaiery,Q114687814,https://www.wikidata.org/wiki/Q114687814,female,photojournalist,Iran,,1981-01-01T00:00:00Z
Moayed-ol Mamalek Fekri Ershad,https://en.wikipedia.org/wiki/Moayed-ol_Mamalek_Fekri_Ershad,Q5951669,https://www.wikidata.org/wiki/Q5951669,male,artist; journalist; playwright,Iran,Tehran,1869-01-01T00:00:00Z
Ata'ollah Mohajerani,https://en.wikipedia.org/wiki/Ata%27ollah_Mohajerani,,,,,,,
Elaheh Mohammadi,https://en.wikipedia.org/wiki/Elaheh_Mohammadi,Q114913276,https://www.wikidata.org/wiki/Q114913276,female,journalist,Iran,,1987-05-09T00:00:00Z
Baqer Moin,https://en.wikipedia.org/wiki/Baqer_Moin,Q4857784,https://www.wikidata.org/wiki/Q4857784,male,journalist,Iran,,
Seyed Abolhassan Mokhtabad,https://en.wikipedia.org/wiki/Seyed_Abolhassan_Mokhtabad,Q16046504,https://www.wikidata.org/wiki/Q16046504,male,essayist; journalist,Iran,Sari,1970-01-11T00:00:00Z
Afshin Molavi,https://en.wikipedia.org/wiki/Afshin_Molavi,Q4690390,https://www.wikidata.org/wiki/Q4690390,male,journalist,United States,Tabriz,
Morteza Keyvan,https://en.wikipedia.org/wiki/Morteza_Keyvan,Q6561309,https://www.wikidata.org/wiki/Q6561309,male,poet; politician,Iran,Isfahan,1921-01-01T00:00:00Z
Mohammad Mosaed,https://en.wikipedia.org/wiki/Mohammad_Mosaed,Q85974439,https://www.wikidata.org/wiki/Q85974439,male,journalist,,,
Mostafa Mesbahzadeh,https://en.wikipedia.org/wiki/Mostafa_Mesbahzadeh,Q5948201,https://www.wikidata.org/wiki/Q5948201,male,economist; journalist; jurist; politician,Iran; United States,Shiraz,1908-11-18T00:00:00Z
Sina Motalebi,https://en.wikipedia.org/wiki/Sina_Motalebi,Q3246737,https://www.wikidata.org/wiki/Q3246737,male,blogger; journalist,Iran,Iran,1973-04-21T00:00:00Z
Aziz Motazedi,https://en.wikipedia.org/wiki/Aziz_Motazedi,Q4832683,https://www.wikidata.org/wiki/Q4832683,male,journalist; novelist; short story writer; writer,Iran,Tehran,1950-08-10T00:00:00Z
Mir-Hossein Mousavi,https://en.wikipedia.org/wiki/Mir-Hossein_Mousavi,Q217154,https://www.wikidata.org/wiki/Q217154,male,architect; essayist; journalist; painter; politician; writer,Iran,Khamaneh,1941-09-29T00:00:00Z
Ebrahim Nabavi,https://en.wikipedia.org/wiki/Ebrahim_Nabavi,Q349299,https://www.wikidata.org/wiki/Q349299,male,journalist; politician; teacher; writer,Iran,Astara,1958-11-13T00:00:00Z
Kamran Najafzadeh,https://en.wikipedia.org/wiki/Kamran_Najafzadeh,Q5962723,https://www.wikidata.org/wiki/Q5962723,male,correspondent; journalist; reporter; writer,Iran,Qazvin,1978-05-19T00:00:00Z
Kasra Naji,https://en.wikipedia.org/wiki/Kasra_Naji,Q5915392,https://www.wikidata.org/wiki/Q5915392,male,journalist,Iran,,1952-01-01T00:00:00Z
Ahmad Naruyi,https://en.wikipedia.org/wiki/Ahmad_Naruyi,Q6895708,https://www.wikidata.org/wiki/Q6895708,male,cleric,Iran,Zahedan,1963-01-01T00:00:00Z
Navid Jamshidi (journalist),https://en.wikipedia.org/wiki/Navid_Jamshidi_%28journalist%29,,,,,,,
Zahra Nejadbahram,https://en.wikipedia.org/wiki/Zahra_Nejadbahram,Q31069422,https://www.wikidata.org/wiki/Q31069422,female,journalist; political scientist; politician,Iran,,
Bahman Nirumand,https://en.wikipedia.org/wiki/Bahman_Nirumand,Q77999,https://www.wikidata.org/wiki/Q77999,male,essayist; journalist; translator; writer,Germany,Iran,1936-09-18T00:00:00Z
Bijan Nobaveh-Vatan,https://en.wikipedia.org/wiki/Bijan_Nobaveh-Vatan,Q5701584,https://www.wikidata.org/wiki/Q5701584,male,journalist; politician,Iran,Tehran,1959-05-04T00:00:00Z
Alireza Nourizadeh,https://en.wikipedia.org/wiki/Alireza_Nourizadeh,Q4116953,https://www.wikidata.org/wiki/Q4116953,male,journalist; translator; writer,Pahlavi dynasty; United Kingdom,Tehran,1949-06-24T00:00:00Z
Jamal Omid,https://en.wikipedia.org/wiki/Jamal_Omid,Q16048881,https://www.wikidata.org/wiki/Q16048881,male,historian; journalist; screenwriter; writer,Iran,Rasht,1946-01-01T00:00:00Z
Ardeshir Pashang,https://en.wikipedia.org/wiki/Ardeshir_Pashang,Q87201517,https://www.wikidata.org/wiki/Q87201517,male,political writer; politician; researcher; television personality,,Kermanshah,1979-12-22T00:00:00Z
Sadjad Pourghanad,https://en.wikipedia.org/wiki/Sadjad_Pourghanad,Q7397978,https://www.wikidata.org/wiki/Q7397978,male,journalist; opera singer,Iran,Tehran,1981-12-22T00:00:00Z
Siamak Pourzand,https://en.wikipedia.org/wiki/Siamak_Pourzand,Q7506732,https://www.wikidata.org/wiki/Q7506732,male,journalist,Iran,Tehran,1931-09-01T00:00:00Z
Bob Rafei,https://en.wikipedia.org/wiki/Bob_Rafei,Q16206730,https://www.wikidata.org/wiki/Q16206730,male,animator; illustrator; journalist; television producer,,,1969-01-01T00:00:00Z
Keyvan Rafiee,https://en.wikipedia.org/wiki/Keyvan_Rafiee,Q5947579,https://www.wikidata.org/wiki/Q5947579,male,blogger; human rights defender; journalist,,Iran,
Taghi Rahmani,https://en.wikipedia.org/wiki/Taghi_Rahmani,Q32855170,https://www.wikidata.org/wiki/Q32855170,male,essayist; journalist; politician,Iran,Qazvin,1959-01-01T00:00:00Z
Alireza Rajaei,https://en.wikipedia.org/wiki/Alireza_Rajaei,Q4726899,https://www.wikidata.org/wiki/Q4726899,male,essayist; journalist; politician,Iran,Tehran,1969-02-03T00:00:00Z
Rahim Rashidi,https://en.wikipedia.org/wiki/Rahim_Rashidi,Q110210466,https://www.wikidata.org/wiki/Q110210466,male,journalist,,,1978-01-01T00:00:00Z
Marzieh Rasouli,https://en.wikipedia.org/wiki/Marzieh_Rasouli,Q17336267,https://www.wikidata.org/wiki/Q17336267,female,blogger; journalist,Iran,,1953-01-01T00:00:00Z
Taghi Rouhani,https://en.wikipedia.org/wiki/Taghi_Rouhani,Q13569162,https://www.wikidata.org/wiki/Q13569162,male,journalist; teacher; voice actor,Iran,Tehran,1920-07-26T00:00:00Z
Taher Sabahi,https://en.wikipedia.org/wiki/Taher_Sabahi,Q15623346,https://www.wikidata.org/wiki/Q15623346,male,journalist,Iran,Tehran,1940-07-21T00:00:00Z
Shadi Sadr,https://en.wikipedia.org/wiki/Shadi_Sadr,Q6485256,https://www.wikidata.org/wiki/Q6485256,female,human rights defender; journalist; lawyer,Iran,Tehran,1974-01-01T00:00:00Z
Morad Saghafi,https://en.wikipedia.org/wiki/Morad_Saghafi,Q25424108,https://www.wikidata.org/wiki/Q25424108,male,journalist; political scientist; writer,,Tehran,1957-01-01T00:00:00Z
Isa Saharkhiz,https://en.wikipedia.org/wiki/Isa_Saharkhiz,Q2778934,https://www.wikidata.org/wiki/Q2778934,male,essayist; journalist,Iran,Abadan,1954-01-30T00:00:00Z
Freidoune Sahebjam,https://en.wikipedia.org/wiki/Freidoune_Sahebjam,Q3087396,https://www.wikidata.org/wiki/Q3087396,female; male,journalist; novelist; screenwriter,Iran,Nice,1933-02-04T00:00:00Z
Abbas Salehi,https://en.wikipedia.org/wiki/Abbas_Salehi,Q27467049,https://www.wikidata.org/wiki/Q27467049,male,journalist; politician,Iran,Mashhad,1963-01-01T00:00:00Z
Maryam Salimi,https://en.wikipedia.org/wiki/Maryam_Salimi,Q28712576,https://www.wikidata.org/wiki/Q28712576,female,journalist,,Tehran,1978-01-20T00:00:00Z
Sepehr Salimi,https://en.wikipedia.org/wiki/Sepehr_Salimi,Q20110396,https://www.wikidata.org/wiki/Q20110396,male,blogger; essayist; journalist,Iran,Masjed Soleiman,1981-03-10T00:00:00Z
Saboktakin Saloor,https://en.wikipedia.org/wiki/Saboktakin_Saloor,Q7396281,https://www.wikidata.org/wiki/Q7396281,male,journalist; novelist; screenwriter; writer,Iran,Iran,1923-10-26T00:00:00Z
Mojtaba Saminejad,https://en.wikipedia.org/wiki/Mojtaba_Saminejad,Q6895173,https://www.wikidata.org/wiki/Q6895173,male,blogger; journalist; writer,Iran,Tehran,1980-09-30T00:00:00Z
