Name,Wikipedia_Link,wikidata_qid,wikidata_url,wikidata_gender,wikidata_occupation,wikidata_country_of_citizenship,wikidata_place_of_birth,wikidata_date_of_birth
Nahid Khodakarami,https://en.wikipedia.org/wiki/Nahid_Khodakarami,Q31069423,https://www.wikidata.org/wiki/Q31069423,female,politician,Iran,,
Masoumeh Abad,https://en.wikipedia.org/wiki/Masoumeh_Abad,Q16047644,https://www.wikidata.org/wiki/Q16047644,female,diplomat; novelist; politician,Iran,Abadan,1962-09-05T00:00:00Z
Ahmad Ahmadi,https://en.wikipedia.org/wiki/Ahmad_Ahmadi,Q2827433,https://www.wikidata.org/wiki/Q2827433,male,executioner,Iran,Mashhad,1885-01-01T00:00:00Z
Shahla and Nasreen Kaabi,https://en.wikipedia.org/wiki/Shahla_and_Nasreen_Kaabi,Q18422065,https://www.wikidata.org/wiki/Q18422065,female,politician,Iran,Saqqez,1946-01-01T00:00:00Z
Maryam Kavyani,https://en.wikipedia.org/wiki/Maryam_Kavyani,Q5913202,https://www.wikidata.org/wiki/Q5913202,female,actor,Iran,Ahvaz,1970-01-01T00:00:00Z
Ramin Kohankhaki,https://en.wikipedia.org/wiki/Ramin_Kohankhaki,Q109918090,https://www.wikidata.org/wiki/Q109918090,male,,,,
Maryam Mojtahedzadeh,https://en.wikipedia.org/wiki/Maryam_Mojtahedzadeh,Q16046469,https://www.wikidata.org/wiki/Q16046469,female,politician,Iran,Sari,1957-01-01T00:00:00Z
Attar of Nishapur,https://en.wikipedia.org/wiki/Attar_of_Nishapur,Q194091,https://www.wikidata.org/wiki/Q194091,male,Sufi; biographer; mystic; pharmacist; philosopher; poet; writer,Iran,Nishapur,1145-03-01T00:00:00Z
Fakhreddin Jamali,https://en.wikipedia.org/wiki/Fakhreddin_Jamali,Q56065570,https://www.wikidata.org/wiki/Q56065570,male,academic,,Arak,1945-05-31T00:00:00Z
Saeed Namaki,https://en.wikipedia.org/wiki/Saeed_Namaki,Q61065168,https://www.wikidata.org/wiki/Q61065168,male,academic; civil servant; pharmacist,Iran,Tehran,1958-06-14T00:00:00Z
Prosecution of Hamid Ghareh-Hassanlou,https://en.wikipedia.org/wiki/Prosecution_of_Hamid_Ghareh-Hassanlou,Q116158635,https://www.wikidata.org/wiki/Q116158635,male,physician,Iran,,1969-01-01T00:00:00Z
Golchin Gilani,https://en.wikipedia.org/wiki/Golchin_Gilani,Q5956165,https://www.wikidata.org/wiki/Q5956165,male,physician; poet,Pahlavi dynasty; Qajar Iran,Rasht,1910-01-01T00:00:00Z
Hakim Ghulam Imam,https://en.wikipedia.org/wiki/Hakim_Ghulam_Imam,Q5640470,https://www.wikidata.org/wiki/Q5640470,male,physician; scientist,Iran,,
Reza Malekzadeh,https://en.wikipedia.org/wiki/Reza_Malekzadeh,Q7319758,https://www.wikidata.org/wiki/Q7319758,male,academic; inventor; physician; politician; researcher,Iran,Valashahr,1952-01-16T00:00:00Z
Mehdi Younesi Rostami,https://en.wikipedia.org/wiki/Mehdi_Younesi_Rostami,Q131342091,https://www.wikidata.org/wiki/Q131342091,male,physician; politician,,Rostamkola,1962-01-01T00:00:00Z
Avideh Nazeri,https://en.wikipedia.org/wiki/Avideh_Nazeri,Q52637850,https://www.wikidata.org/wiki/Q52637850,female,endocrinologist,,,
Parastoo Bakhshi,https://en.wikipedia.org/wiki/Parastoo_Bakhshi,Q133566122,https://www.wikidata.org/wiki/Q133566122,female,cardiac surgeon; cardiologist; physician,Iran,Tehran,1989-05-20T00:00:00Z
Shirin Rouhanirad,https://en.wikipedia.org/wiki/Shirin_Rouhanirad,Q97209591,https://www.wikidata.org/wiki/Q97209591,female,physician,,,
Zahra Sheikhi,https://en.wikipedia.org/wiki/Zahra_Sheikhi,Q86797324,https://www.wikidata.org/wiki/Q86797324,female,politician,Iran,,1979-01-01T00:00:00Z
Morteza Dehghani,https://en.wikipedia.org/wiki/Morteza_Dehghani,Q57695455,https://www.wikidata.org/wiki/Q57695455,male,researcher,,,
Ali Fathi-Ashtiani,https://en.wikipedia.org/wiki/Ali_Fathi-Ashtiani,Q38639407,https://www.wikidata.org/wiki/Q38639407,male,psychologist; university teacher,,,
Doreen Granpeesheh,https://en.wikipedia.org/wiki/Doreen_Granpeesheh,Q2498779,https://www.wikidata.org/wiki/Q2498779,female,psychologist,United States,Tehran,1963-01-01T00:00:00Z
Fatemeh Haghighatjoo,https://en.wikipedia.org/wiki/Fatemeh_Haghighatjoo,Q5437443,https://www.wikidata.org/wiki/Q5437443,female,academic; human rights activist; politician; professor; psychologist,Iran,Tehran,1968-12-29T00:00:00Z
'Ali ibn al-'Abbas al-Majusi,https://en.wikipedia.org/wiki/%27Ali_ibn_al-%27Abbas_al-Majusi,,,,,,,
Fathali M. Moghaddam,https://en.wikipedia.org/wiki/Fathali_M._Moghaddam,Q10404183,https://www.wikidata.org/wiki/Q10404183,male,philosopher; psychologist,Iran,,1950-01-01T00:00:00Z
Hamidreza Pouretemad,https://en.wikipedia.org/wiki/Hamidreza_Pouretemad,Q22279723,https://www.wikidata.org/wiki/Q22279723,male,physician; psychologist,,,
Abu Bakr al-Razi,https://en.wikipedia.org/wiki/Abu_Bakr_al-Razi,Q169234,https://www.wikidata.org/wiki/Q169234,male,chemist; inventor; mathematician; philosopher; physician,,Ray,0866-01-01T00:00:00Z
Sakineh (Simin) M. Redjali,https://en.wikipedia.org/wiki/Sakineh_%28Simin%29_M._Redjali,,,,,,,
Ali ibn Sahl Rabban al-Tabari,https://en.wikipedia.org/wiki/Ali_ibn_Sahl_Rabban_al-Tabari,Q1393417,https://www.wikidata.org/wiki/Q1393417,male,philosopher; physician; psychologist; scientist,Abbasid Caliphate,Amol,0808-01-01T00:00:00Z
Mostafa Tabrizi,https://en.wikipedia.org/wiki/Mostafa_Tabrizi,Q5670005,https://www.wikidata.org/wiki/Q5670005,male,politician,Iran,Bojnord,1945-01-01T00:00:00Z
Sarvenaz Ahmadi,https://en.wikipedia.org/wiki/Sarvenaz_Ahmadi,Q131741730,https://www.wikidata.org/wiki/Q131741730,female,journalist,,,
Hamid Kahram,https://en.wikipedia.org/wiki/Hamid_Kahram,Q21405631,https://www.wikidata.org/wiki/Q21405631,male,politician; veterinarian,Iran; Pahlavi dynasty,Tehran,1958-01-01T00:00:00Z
Ahmad Shimi,https://en.wikipedia.org/wiki/Ahmad_Shimi,Q5888195,https://www.wikidata.org/wiki/Q5888195,male,veterinarian,Iran,Borujerd,
Template:Iran-med-bio-stub,https://en.wikipedia.org/wiki/Template%3AIran-med-bio-stub,,,,,,,
Abu al-Hasan al-Tabari,https://en.wikipedia.org/wiki/Abu_al-Hasan_al-Tabari,Q4116951,https://www.wikidata.org/wiki/Q4116951,male,physician; scientist,,Amol,0950-01-01T00:00:00Z
Abu al-Qasim al-Habib Neishapuri,https://en.wikipedia.org/wiki/Abu_al-Qasim_al-Habib_Neishapuri,Q6576597,https://www.wikidata.org/wiki/Q6576597,male,physician; scientist,Iran,,
Abu Bakr Rabee Ibn Ahmad Al-Akhawyni Bokhari,https://en.wikipedia.org/wiki/Abu_Bakr_Rabee_Ibn_Ahmad_Al-Akhawyni_Bokhari,Q20987720,https://www.wikidata.org/wiki/Q20987720,male,physician,Iran,Bukhara,
Abu Mansur Muwaffaq,https://en.wikipedia.org/wiki/Abu_Mansur_Muwaffaq,Q923759,https://www.wikidata.org/wiki/Q923759,male,inventor; physician; writer,,Herat,1000-01-01T00:00:00Z
Abu 'Ubayd al-Juzjani,https://en.wikipedia.org/wiki/Abu_%27Ubayd_al-Juzjani,,,,,,,
Ahmad ibn Farrokh,https://en.wikipedia.org/wiki/Ahmad_ibn_Farrokh,Q4695519,https://www.wikidata.org/wiki/Q4695519,male,scientist,Iran,,
Ahmad ibn 'Imad al-Din,https://en.wikipedia.org/wiki/Ahmad_ibn_%27Imad_al-Din,,,,,,,
Hakim-e-Gilani,https://en.wikipedia.org/wiki/Hakim-e-Gilani,Q5640464,https://www.wikidata.org/wiki/Q5640464,male,physician,Iran,,
Al-Khurasani al-Shirazi,https://en.wikipedia.org/wiki/Al-Khurasani_al-Shirazi,Q4702713,https://www.wikidata.org/wiki/Q4702713,male,physician,,,
Al-Nagawri,https://en.wikipedia.org/wiki/Al-Nagawri,Q10859652,https://www.wikidata.org/wiki/Q10859652,male,mathematician; physician,Iran,Amol,
Albubather,https://en.wikipedia.org/wiki/Albubather,Q2695965,https://www.wikidata.org/wiki/Q2695965,male,astrologer,Abbasid Caliphate,Persis,0801-01-01T00:00:00Z
Neda Alijani,https://en.wikipedia.org/wiki/Neda_Alijani,Q85164946,https://www.wikidata.org/wiki/Q85164946,female,infectious disease physician,,,1981-01-01T00:00:00Z
Amin al-Din Rashid al-Din Vatvat,https://en.wikipedia.org/wiki/Amin_al-Din_Rashid_al-Din_Vatvat,Q4746330,https://www.wikidata.org/wiki/Q4746330,male,physician,Iran,,
Muhammad Aqa-Kermani,https://en.wikipedia.org/wiki/Muhammad_Aqa-Kermani,Q16146953,https://www.wikidata.org/wiki/Q16146953,male,scientist,Iran,,1701-01-01T00:00:00Z
Aqsara'i,https://en.wikipedia.org/wiki/Aqsara%27i,,,,,,,
Muqim Arzani,https://en.wikipedia.org/wiki/Muqim_Arzani,Q5716849,https://www.wikidata.org/wiki/Q5716849,male,physician; scientist,Iran,,
Abdol Karim Ayadi,https://en.wikipedia.org/wiki/Abdol_Karim_Ayadi,Q5958830,https://www.wikidata.org/wiki/Q5958830,male,physician; politician,Iran,Tehran,1907-01-01T00:00:00Z
Abul qasim Bakhtiar,https://en.wikipedia.org/wiki/Abul_qasim_Bakhtiar,Q5716296,https://www.wikidata.org/wiki/Q5716296,male,physician,Iran,Borujen,1250-01-01T00:00:00Z
Behrouz Boroumand,https://en.wikipedia.org/wiki/Behrouz_Boroumand,Q5956315,https://www.wikidata.org/wiki/Q5956315,male,pathologist; physician; politician,Iran,Qaem Shahr,1940-01-01T00:00:00Z
Yuhanna ibn Bukhtishu,https://en.wikipedia.org/wiki/Yuhanna_ibn_Bukhtishu,Q6898807,https://www.wikidata.org/wiki/Q6898807,male,physician,,,
Abubakr Esfarayeni,https://en.wikipedia.org/wiki/Abubakr_Esfarayeni,Q4670514,https://www.wikidata.org/wiki/Q4670514,male,physician,,,
Rostam Gorgani,https://en.wikipedia.org/wiki/Rostam_Gorgani,Q7369954,https://www.wikidata.org/wiki/Q7369954,male,physician; scientist,Iran,,
Hakim Yazghel Haqnazar,https://en.wikipedia.org/wiki/Hakim_Yazghel_Haqnazar,Q108324930,https://www.wikidata.org/wiki/Q108324930,male,,,,
Iraj Harirchi,https://en.wikipedia.org/wiki/Iraj_Harirchi,Q86359645,https://www.wikidata.org/wiki/Q86359645,male,physician; politician,Iran,Tabriz,1966-01-01T00:00:00Z
Jalal al-Din Muhammad al-Isfahani,https://en.wikipedia.org/wiki/Jalal_al-Din_Muhammad_al-Isfahani,Q16866457,https://www.wikidata.org/wiki/Q16866457,male,inventor; physician,Iran,,
Hassan Jawahery,https://en.wikipedia.org/wiki/Hassan_Jawahery,Q5679696,https://www.wikidata.org/wiki/Q5679696,male,physicist,Iran,Iran,2000-01-01T00:00:00Z
Ali Asghar Khodadoust,https://en.wikipedia.org/wiki/Ali_Asghar_Khodadoust,Q5960467,https://www.wikidata.org/wiki/Q5960467,male,physician,Iran,Shiraz,1935-10-27T00:00:00Z
Sultan Ali Khorasani,https://en.wikipedia.org/wiki/Sultan_Ali_Khorasani,Q7636631,https://www.wikidata.org/wiki/Q7636631,male,inventor,Iran,,
Mahmud ibn Ilyas Shirazi,https://en.wikipedia.org/wiki/Mahmud_ibn_Ilyas_Shirazi,Q6734527,https://www.wikidata.org/wiki/Q6734527,male,physician,Iran,Tabriz,
Hossein Malek-Afzali,https://en.wikipedia.org/wiki/Hossein_Malek-Afzali,Q5909082,https://www.wikidata.org/wiki/Q5909082,male,inventor; physician,Iran,,1939-01-01T00:00:00Z
Alireza Marandi,https://en.wikipedia.org/wiki/Alireza_Marandi,Q4726884,https://www.wikidata.org/wiki/Q4726884,male,academic; physician; politician,Iran,Isfahan,1939-01-01T00:00:00Z
Ibn Marzuban,https://en.wikipedia.org/wiki/Ibn_Marzuban,Q16199772,https://www.wikidata.org/wiki/Q16199772,male,physician; theologian,Iran,Isfahan,
Masʽud ibn Muhammad Sijzi,https://en.wikipedia.org/wiki/Mas%CA%BDud_ibn_Muhammad_Sijzi,,,,,,,
Abu Sahl 'Isa ibn Yahya al-Masihi,https://en.wikipedia.org/wiki/Abu_Sahl_%27Isa_ibn_Yahya_al-Masihi,,,,,,,
Mehrdad Afarid,https://en.wikipedia.org/wiki/Mehrdad_Afarid,Q84572340,https://www.wikidata.org/wiki/Q84572340,male,academic; academic administrator; eye surgeon; ophthalmologist; physician; researcher; university teacher,Iran,Shiraz,
Muhammad Abdolrahman,https://en.wikipedia.org/wiki/Muhammad_Abdolrahman,Q16873116,https://www.wikidata.org/wiki/Q16873116,male,physician,Iran,,
Muhammad Ali Astarabadi,https://en.wikipedia.org/wiki/Muhammad_Ali_Astarabadi,Q6932377,https://www.wikidata.org/wiki/Q6932377,male,scientist,Iran,Gorgan,
Muhammad ibn Yusuf al-Harawi,https://en.wikipedia.org/wiki/Muhammad_ibn_Yusuf_al-Harawi,Q4116947,https://www.wikidata.org/wiki/Q4116947,male,scientist,Afghanistan,Afghanistan,
Mohammad Mehdi ibn Ali Naqi,https://en.wikipedia.org/wiki/Mohammad_Mehdi_ibn_Ali_Naqi,Q6932602,https://www.wikidata.org/wiki/Q6932602,male,physician,,,1728-01-01T00:00:00Z
Najm al-Din Mahmud ibn Ilyas al-Shirazi,https://en.wikipedia.org/wiki/Najm_al-Din_Mahmud_ibn_Ilyas_al-Shirazi,Q6960027,https://www.wikidata.org/wiki/Q6960027,male,physician,Iran,Shiraz,
Nakhshabi,https://en.wikipedia.org/wiki/Nakhshabi,Q2031113,https://www.wikidata.org/wiki/Q2031113,male,poet; translator; writer,,,1301-01-01T00:00:00Z
Al-Natili,https://en.wikipedia.org/wiki/Al-Natili,Q4703021,https://www.wikidata.org/wiki/Q4703021,male,physician,Iran,,0901-01-01T00:00:00Z
Sadegh Nezam-mafi,https://en.wikipedia.org/wiki/Sadegh_Nezam-mafi,Q7397791,https://www.wikidata.org/wiki/Q7397791,male,physician,Iran,Tehran,1925-01-01T00:00:00Z
Nurbakhshi,https://en.wikipedia.org/wiki/Nurbakhshi,Q7070067,https://www.wikidata.org/wiki/Q7070067,male,mystic; physician,,,
Gholam-Reza Pourmand,https://en.wikipedia.org/wiki/Gholam-Reza_Pourmand,Q5556846,https://www.wikidata.org/wiki/Q5556846,male,scientist; urologist,,,
Hossein Ravazadeh,https://en.wikipedia.org/wiki/Hossein_Ravazadeh,Q5951665,https://www.wikidata.org/wiki/Q5951665,male,anti-vaccine activist; physician,Iran,Tehran,1956-01-01T00:00:00Z
Sadid al-Din al-Kazaruni,https://en.wikipedia.org/wiki/Sadid_al-Din_al-Kazaruni,Q4116936,https://www.wikidata.org/wiki/Q4116936,male,physician; scholar,Iran,Kazerun,
Shapur ibn Sahl,https://en.wikipedia.org/wiki/Shapur_ibn_Sahl,Q325676,https://www.wikidata.org/wiki/Q325676,male,pharmacologist; physician,Abbasid Caliphate,Baghdad,
Mohammad Ali Sahraian,https://en.wikipedia.org/wiki/Mohammad_Ali_Sahraian,Q6891775,https://www.wikidata.org/wiki/Q6891775,male,neurologist; researcher,,,
Najib ad-Din Samarqandi,https://en.wikipedia.org/wiki/Najib_ad-Din_Samarqandi,Q12194294,https://www.wikidata.org/wiki/Q12194294,male,physician,Khwarazmian Empire,Samarkand,
Shaykh Muhammad ibn Thaleb,https://en.wikipedia.org/wiki/Shaykh_Muhammad_ibn_Thaleb,Q7491675,https://www.wikidata.org/wiki/Q7491675,male,physician,Iran,,
ʽImad Shirazi,https://en.wikipedia.org/wiki/%CA%BDImad_Shirazi,,,,,,,
Qurayshi al-Shirazi,https://en.wikipedia.org/wiki/Qurayshi_al-Shirazi,Q7272930,https://www.wikidata.org/wiki/Q7272930,male,writer,Iran,,1501-01-01T00:00:00Z
Abdoulreza Soudbakhsh,https://en.wikipedia.org/wiki/Abdoulreza_Soudbakhsh,Q4665188,https://www.wikidata.org/wiki/Q4665188,male,physician,Iran,Tabriz,1949-01-01T00:00:00Z
Heshmat Taleqani,https://en.wikipedia.org/wiki/Heshmat_Taleqani,Q3943842,https://www.wikidata.org/wiki/Q3943842,male,politician,,,
Tunakabuni,https://en.wikipedia.org/wiki/Tunakabuni,Q7852802,https://www.wikidata.org/wiki/Q7852802,male,physician; scientist,Iran,Tonekabon,
Parvaneh Vossough,https://en.wikipedia.org/wiki/Parvaneh_Vossough,Q16048346,https://www.wikidata.org/wiki/Q16048346,female,philanthropist; physician,Iran,,1936-02-01T00:00:00Z
Alireza Yalda,https://en.wikipedia.org/wiki/Alireza_Yalda,Q5925362,https://www.wikidata.org/wiki/Q5925362,male,physician,Iran,Tehran,1930-01-01T00:00:00Z
Yazdan Yazdanpanah,https://en.wikipedia.org/wiki/Yazdan_Yazdanpanah,Q88536415,https://www.wikidata.org/wiki/Q88536415,male,gastroenterologist; infectious disease physician; university teacher,France; Iran,Shiraz,1965-12-27T00:00:00Z
Mohammad-Reza Zarrindast,https://en.wikipedia.org/wiki/Mohammad-Reza_Zarrindast,Q10858140,https://www.wikidata.org/wiki/Q10858140,male,pharmacist; physician; scientist,Iran,Borujerd,1937-01-01T00:00:00Z
Muhammad Zarrindast,https://en.wikipedia.org/wiki/Muhammad_Zarrindast,Q6932807,https://www.wikidata.org/wiki/Q6932807,male,physician; scientist,Iran,,
Ancient Iranian medicine,https://en.wikipedia.org/wiki/Ancient_Iranian_medicine,Q3332452,https://www.wikidata.org/wiki/Q3332452,,,,,
Bimaristan,https://en.wikipedia.org/wiki/Bimaristan,Q1293141,https://www.wikidata.org/wiki/Q1293141,,,,,
Cupping therapy,https://en.wikipedia.org/wiki/Cupping_therapy,Q461707,https://www.wikidata.org/wiki/Q461707,,,,,
Iranian traditional medicine,https://en.wikipedia.org/wiki/Iranian_traditional_medicine,Q20707850,https://www.wikidata.org/wiki/Q20707850,,,,,
Iran Veterinary Organization,https://en.wikipedia.org/wiki/Iran_Veterinary_Organization,Q31432058,https://www.wikidata.org/wiki/Q31432058,,,,,
Pardis Animal Shelter,https://en.wikipedia.org/wiki/Pardis_Animal_Shelter,Q23777379,https://www.wikidata.org/wiki/Q23777379,,,,,
Ahvaz Jundishapur University of Medical Sciences,https://en.wikipedia.org/wiki/Ahvaz_Jundishapur_University_of_Medical_Sciences,Q4696433,https://www.wikidata.org/wiki/Q4696433,,,,,
Shiraz University,https://en.wikipedia.org/wiki/Shiraz_University,Q2001798,https://www.wikidata.org/wiki/Q2001798,,,,,
Cinnagen,https://en.wikipedia.org/wiki/Cinnagen,Q5121014,https://www.wikidata.org/wiki/Q5121014,,,,,
List of hospitals in Iran,https://en.wikipedia.org/wiki/List_of_hospitals_in_Iran,Q16151245,https://www.wikidata.org/wiki/Q16151245,,,,,
Alejalil Hospital,https://en.wikipedia.org/wiki/Alejalil_Hospital,Q97355670,https://www.wikidata.org/wiki/Q97355670,,,,,
